beta,step,test_mean_expert_mse,test_oracle_best_mse,test_oracle_class_mi_norm,test_oracle_class_purity,test_oracle_eff_frac_min,test_oracle_soft_usage_entropy,test_oracle_usage_entropy,test_soft_oracle_mse,train_mean_expert_mse,train_oracle_best_mse,train_oracle_class_mi_norm,train_oracle_class_purity,train_oracle_eff_frac_min,train_oracle_soft_usage_entropy,train_oracle_usage_entropy,train_soft_oracle_mse,variant
0.0,2000,0.6341093139648437,0.634073388671875,0.0038160733597181243,0.020599999999999993,0.9056000113487244,0.9999998807907104,0.999228835105896,0.6341093139648437,0.6168767809867859,0.6168420910835266,0.006578495197166189,0.028906249999999994,0.85546875,0.9999998807907104,0.9969897270202637,0.6168767809867859,uniform
0.0,2200,0.6187418090820312,0.6187078491210938,0.00400243812122696,0.021599999999999994,0.8912000060081482,0.9999998807907104,0.9990725517272949,0.6187418090820312,0.6005076766014099,0.6004750430583954,0.006385550646100408,0.025976562499999994,0.87109375,0.9999998807907104,0.9979408979415894,0.6005076766014099,uniform
0.0,2400,0.6055622924804688,0.6055302124023437,0.003855072287364335,0.0218,0.9103999733924866,0.9999998807907104,0.9992119669914246,0.6055622924804688,0.5863913297653198,0.5863605439662933,0.006318405390732799,0.027441406249999994,0.85546875,0.9999998807907104,0.9978635311126709,0.5863913297653198,uniform
0.0,2600,0.5944170776367188,0.5943866821289062,0.003924630802157982,0.021599999999999994,0.9279999732971191,0.9999998807907104,0.9993306398391724,0.5944170776367188,0.5744926035404205,0.5744633972644806,0.006858949284699343,0.025488281249999994,0.8125,0.9999998807907104,0.9976935982704163,0.5744926035404205,uniform
0.0,2800,0.5849565673828125,0.5849276611328125,0.003943734946657545,0.021599999999999994,0.9247999787330627,0.9999998807907104,0.9994739890098572,0.5849565673828125,0.5645091831684113,0.5644814968109131,0.006866212297768389,0.026953124999999994,0.81640625,0.9999998807907104,0.9980049729347229,0.5645091831684113,uniform
0.0,3000,0.5770167236328125,0.57698916015625,0.004014843637596318,0.02099999999999999,0.9264000058174133,0.9999998807907104,0.9995250701904297,0.5770167236328125,0.5562043190002441,0.556177943944931,0.006971138775277738,0.030371093749999994,0.80078125,0.9999998807907104,0.997704267501831,0.5562043190002441,uniform
0.0,3200,0.570206103515625,0.57017978515625,0.003938388169394619,0.022199999999999998,0.9279999732971191,0.9999998807907104,0.9994068741798401,0.570206103515625,0.5488158166408539,0.5487906634807587,0.007427741875809865,0.029394531249999994,0.8125,0.9999998807907104,0.998178243637085,0.5488158166408539,uniform
0.0,3400,0.564467822265625,0.5644426086425781,0.004546418398683773,0.022999999999999993,0.9296000003814697,0.9999998807907104,0.9994111061096191,0.564467822265625,0.5426397919654846,0.5426157116889954,0.0075991494307645685,0.031835937499999994,0.83984375,0.9999998807907104,0.9984286427497864,0.5426397919654846,uniform
0.0,3600,0.5597511596679687,0.5597269775390625,0.004470910630595229,0.02339999999999999,0.9296000003814697,0.9999998807907104,0.9994286894798279,0.5597511596679687,0.5375428795814514,0.5375197231769562,0.00829277901462175,0.033789062499999994,0.82421875,0.9999998807907104,0.9984626173973083,0.5375428795814514,uniform
0.0,3800,0.5557689086914063,0.5557456909179688,0.004538887046248378,0.02339999999999999,0.9200000166893005,0.9999998807907104,0.9993533492088318,0.5557689086914063,0.5332200229167938,0.5331977307796478,0.008778315510434159,0.034765624999999994,0.85546875,0.9999998807907104,0.9988327026367188,0.5332200229167938,uniform
0.0,4000,0.5523845642089844,0.5523621826171875,0.004780798476161048,0.023799999999999988,0.9215999841690063,0.9999998807907104,0.9993229508399963,0.5523845642089844,0.5296495854854584,0.5296281278133392,0.007803940762522164,0.033300781249999994,0.8671875,0.9999998807907104,0.9990696907043457,0.5296495854854584,uniform
0.013602808111434014,0,0.9905056518554688,0.9904234130859375,0.004013327092766689,0.021199999999999997,0.8895999789237976,0.9999998807907104,0.9987738728523254,0.9905056396484375,1.0002739429473877,1.000191330909729,0.007015856298893341,0.030859374999999994,0.8828125,0.9999998807907104,0.9989535212516785,1.0002739429473877,fixed_class
0.013602808111434014,200,0.9286825439453125,0.928611572265625,0.003589021279020642,0.019199999999999995,0.9103999733924866,0.9999998807907104,0.9990914463996887,0.928682568359375,0.9325985312461853,0.9325275719165802,0.006481386914248283,0.029394531249999994,0.8359375,0.9999998807907104,0.9985018968582153,0.9325985312461853,fixed_class
0.013602808111434014,400,0.8756150024414062,0.8755510375976563,0.004030777846933596,0.0228,0.9200000166893005,0.9999998807907104,0.9991822838783264,0.8756150146484375,0.8751713037490845,0.8751076459884644,0.006679686950065028,0.030859374999999994,0.88671875,0.9999998807907104,0.9990930557250977,0.8751713037490845,fixed_class
0.013602808111434014,600,0.8293046875,0.8292462524414063,0.0040288333097986155,0.021999999999999992,0.902400016784668,0.9999998807907104,0.9990860819816589,0.8293046875,0.8253418803215027,0.8252840340137482,0.006306190258937423,0.033789062499999994,0.8984375,0.9999998807907104,0.9990071058273315,0.8253418803215027,fixed_class
0.013602808111434014,800,0.7888482666015625,0.7887944946289063,0.003719149267672272,0.02139999999999999,0.9071999788284302,0.9999998807907104,0.999148428440094,0.7888482666015625,0.7819598317146301,0.7819066643714905,0.006305509753626231,0.027441406249999994,0.8984375,0.9999998807907104,0.9989404678344727,0.7819598615169525,fixed_class
0.013602808111434014,1000,0.753308984375,0.753259228515625,0.0038136384997346966,0.0218,0.902400016784668,0.9999998807907104,0.9990609884262085,0.7533089965820312,0.743899017572403,0.7438499629497528,0.005378611983280484,0.030859374999999994,0.890625,0.9999998807907104,0.9989311695098877,0.7438990473747253,fixed_class
0.013602808111434014,1200,0.722550390625,0.7225040649414063,0.004000703678025313,0.018199999999999994,0.91839998960495,0.9999998807907104,0.9990324378013611,0.7225503662109375,0.71115642786026,0.7111108303070068,0.006354645303748202,0.031835937499999994,0.921875,0.9999998807907104,0.9990065097808838,0.71115642786026,fixed_class
0.013602808111434014,1400,0.6955853271484375,0.6955421264648437,0.0045828174394434,0.019599999999999992,0.9312000274658203,0.9999998807907104,0.9991328716278076,0.6955853271484375,0.6823412775993347,0.6822988390922546,0.006349160869585464,0.032324218749999994,0.90625,0.9999998807907104,0.9988787770271301,0.6823412775993347,fixed_class
0.013602808111434014,1600,0.6721029174804688,0.6720625,0.00447165984826472,0.019799999999999998,0.9279999732971191,0.9999998807907104,0.9992530345916748,0.6721029174804688,0.6573497653007507,0.6573101878166199,0.0066393784410626435,0.031347656249999994,0.921875,0.9999998807907104,0.9988526701927185,0.6573497653007507,fixed_class
0.013602808111434014,1800,0.6518338989257813,0.6517959716796875,0.004528675961608359,0.01999999999999999,0.9391999840736389,0.9999998807907104,0.9993836283683777,0.6518338989257813,0.6357523798942566,0.6357153356075287,0.006731930565722227,0.030859374999999994,0.94140625,0.9999998807907104,0.9990807175636292,0.6357523798942566,fixed_class
0.013602808111434014,2000,0.634043359375,0.6340076782226562,0.0043345341993671635,0.020599999999999993,0.9151999950408936,0.9999998807907104,0.9993441700935364,0.6340433471679687,0.6167829632759094,0.6167482137680054,0.006792304903614998,0.028906249999999994,0.9296875,0.9999998807907104,0.9993407130241394,0.6167829632759094,fixed_class
0.013602808111434014,2200,0.6187670532226562,0.6187333618164063,0.004723857965007901,0.02339999999999999,0.9088000059127808,0.9999998807907104,0.9993871450424194,0.6187670654296875,0.6005240976810455,0.6004913747310638,0.006526976672369368,0.032812499999999994,0.921875,0.9999998807907104,0.9991549849510193,0.6005240976810455,fixed_class
0.013602808111434014,2400,0.6056504516601563,0.6056185546875,0.004446287786478763,0.0232,0.9071999788284302,0.9999998807907104,0.9993476271629333,0.6056504638671875,0.5865363776683807,0.5865055322647095,0.006967870124113083,0.030371093749999994,0.921875,0.9999998807907104,0.9992833137512207,0.5865363776683807,fixed_class
0.013602808111434014,2600,0.5944659301757812,0.5944357177734375,0.0041408297329157935,0.0218,0.9296000003814697,0.9999998807907104,0.999442994594574,0.5944659545898437,0.5747356414794922,0.574706494808197,0.00706264471618792,0.032324218749999994,0.91796875,0.9999998807907104,0.9993051886558533,0.5747356414794922,fixed_class
0.013602808111434014,2800,0.5850016845703125,0.5849729248046875,0.0035134630884222327,0.021199999999999997,0.9296000003814697,0.9999998807907104,0.999411940574646,0.585001708984375,0.5647012591362,0.5646734833717346,0.007610647059816453,0.035253906249999994,0.890625,0.9999998807907104,0.9989535212516785,0.5647012591362,fixed_class
0.013602808111434014,3000,0.5769547729492187,0.5769273071289063,0.0037653159119718956,0.022199999999999998,0.9503999948501587,0.9999998807907104,0.9996615648269653,0.5769547729492187,0.5561894476413727,0.5561630427837372,0.006975221985649558,0.034277343749999994,0.87890625,0.9999998807907104,0.9989514946937561,0.5561894476413727,fixed_class
0.013602808111434014,3200,0.5701988159179687,0.5701726196289062,0.0029768600325752476,0.01859999999999999,0.9535999894142151,0.9999998807907104,0.9995888471603394,0.5701988159179687,0.5490168929100037,0.5489916801452637,0.007015696605878472,0.032324218749999994,0.87109375,0.9999998807907104,0.9986506104469299,0.5490168929100037,fixed_class
0.013602808111434014,3400,0.5645294921875,0.5645043701171875,0.0030353033042200277,0.0194,0.9200000166893005,0.9999998807907104,0.9992803335189819,0.5645294921875,0.5429012179374695,0.5428770184516907,0.006903737049972809,0.033300781249999994,0.88671875,0.9999998807907104,0.9989728927612305,0.5429012179374695,fixed_class
0.013602808111434014,3600,0.5597188232421875,0.5596947631835938,0.0028495534313889006,0.018799999999999997,0.9136000275611877,0.9999998807907104,0.999323308467865,0.5597188354492187,0.5378633737564087,0.5378402173519135,0.006522904556070406,0.033300781249999994,0.91015625,0.9999998807907104,0.9989812970161438,0.5378633737564087,fixed_class
0.013602808111434014,3800,0.5557387817382813,0.555715625,0.0031161981014421795,0.01999999999999999,0.9056000113487244,0.9999998807907104,0.9993066787719727,0.5557387817382813,0.5336361825466156,0.5336138606071472,0.007070685397944773,0.033300781249999994,0.921875,0.9999998807907104,0.9991763234138489,0.5336361825466156,fixed_class
0.013602808111434014,4000,0.5523336547851563,0.5523113525390625,0.003547668332966927,0.021199999999999997,0.897599995136261,0.9999998807907104,0.999093770980835,0.5523336547851563,0.5301152765750885,0.5300937592983246,0.007769974796907632,0.034765624999999994,0.90625,0.9999998807907104,0.999192476272583,0.5301152765750885,fixed_class
0.034007020278585036,0,0.9905060668945312,0.9904234619140625,0.003119807715921907,0.018199999999999994,0.8528000116348267,0.9999998807907104,0.9977653622627258,0.9905060791015625,1.0002741813659668,1.0001921653747559,0.009424983498034055,0.033789062499999994,0.86328125,0.9999998807907104,0.9982801675796509,1.0002741813659668,fixed_good
0.034007020278585036,200,0.929178125,0.9291068481445313,0.003477264927827039,0.02139999999999999,0.8240000009536743,0.9999998807907104,0.9970088601112366,0.9291781494140625,0.9328113794326782,0.9327411353588104,0.008456141655914146,0.032812499999999994,0.875,0.9999998807907104,0.998091459274292,0.9328113794326782,fixed_good
0.034007020278585036,400,0.8761669555664062,0.8761027465820312,0.0034871856830587023,0.019799999999999998,0.8159999847412109,0.9999998807907104,0.9969939589500427,0.8761669555664062,0.8754638433456421,0.875400960445404,0.009172745462698952,0.034277343749999994,0.88671875,1.0,0.9983620643615723,0.8754638433456421,fixed_good
0.034007020278585036,600,0.82983720703125,0.8297785522460938,0.003316470350005003,0.017999999999999988,0.8303999900817871,0.9999998807907104,0.9969881176948547,0.8298371948242188,0.8256643116474152,0.8256071507930756,0.00949014031795302,0.033789062499999994,0.91015625,0.9999998807907104,0.9986388087272644,0.8256642818450928,fixed_good
0.034007020278585036,800,0.7897201782226563,0.7896661254882813,0.003118416462659434,0.018199999999999994,0.8240000009536743,0.9999998807907104,0.9972743988037109,0.7897201782226563,0.7827477753162384,0.7826953828334808,0.00842980332900671,0.031347656249999994,0.90234375,0.9999998807907104,0.998791515827179,0.7827478051185608,fixed_good
0.034007020278585036,1000,0.754337939453125,0.7542879272460937,0.0032749366425232377,0.0194,0.8256000280380249,0.9999998807907104,0.997289776802063,0.7543379638671875,0.7449052929878235,0.7448569238185883,0.008899608932468519,0.033300781249999994,0.89453125,0.9999998807907104,0.9986836314201355,0.7449052929878235,fixed_good
0.034007020278585036,1200,0.7232499389648438,0.72320341796875,0.003128146107618957,0.018799999999999997,0.8367999792098999,0.9999998807907104,0.997308611869812,0.7232499267578125,0.7116944193840027,0.7116496562957764,0.007776232884091962,0.031347656249999994,0.90234375,0.9999998807907104,0.9988923072814941,0.7116944789886475,fixed_good
0.034007020278585036,1400,0.6960291137695312,0.695985693359375,0.003137342851144071,0.019799999999999998,0.8223999738693237,0.9999998807907104,0.9968705177307129,0.6960291137695312,0.6828065514564514,0.6827649772167206,0.00848244407682265,0.032324218749999994,0.92578125,0.9999998807907104,0.9988502264022827,0.6828065812587738,fixed_good
0.034007020278585036,1600,0.6723716064453125,0.6723309814453124,0.003084889468976878,0.019599999999999992,0.8223999738693237,0.9999998807907104,0.9970218539237976,0.6723716064453125,0.6577198505401611,0.6576810777187347,0.008848449295532702,0.032812499999999994,0.94140625,0.9999998807907104,0.9989691376686096,0.6577198505401611,fixed_good
0.034007020278585036,1800,0.6516392822265625,0.6516011962890625,0.002984538720272138,0.0194,0.8320000171661377,0.9999998807907104,0.9976208806037903,0.6516392944335937,0.6357427835464478,0.6357065439224243,0.008467867157550183,0.030859374999999994,0.94921875,0.9999998807907104,0.9993597865104675,0.6357428133487701,fixed_good
0.034007020278585036,2000,0.6339823974609375,0.6339465942382813,0.0027261900706613044,0.019199999999999995,0.8367999792098999,0.9999998807907104,0.9979562759399414,0.6339823974609375,0.6170549690723419,0.6170209646224976,0.009204228352624496,0.030859374999999994,0.953125,0.9999998807907104,0.9995254278182983,0.6170549690723419,fixed_good
0.034007020278585036,2200,0.6187521850585938,0.618718408203125,0.0026381258456784173,0.0194,0.8672000169754028,0.9999998807907104,0.9982390403747559,0.6187521850585938,0.6008428931236267,0.6008109450340271,0.009489947419289897,0.030371093749999994,0.9609375,0.9999998807907104,0.9996514320373535,0.6008428931236267,fixed_good
0.034007020278585036,2400,0.6057943237304687,0.6057623779296875,0.0026771953572608804,0.01899999999999999,0.8751999735832214,0.9999998807907104,0.9985647201538086,0.6057943237304687,0.5869158506393433,0.5868857204914093,0.008866421771427307,0.031347656249999994,0.953125,0.9999998807907104,0.9997008442878723,0.5869158804416656,fixed_good
0.034007020278585036,2600,0.594665380859375,0.5946351440429688,0.0025374077302976654,0.01759999999999999,0.8848000168800354,0.9999998807907104,0.9987315535545349,0.5946653930664062,0.5751184523105621,0.5750899016857147,0.00777330206202619,0.032324218749999994,0.953125,0.9999998807907104,0.9996793270111084,0.5751184523105621,fixed_good
0.034007020278585036,2800,0.5850204833984375,0.5849917358398438,0.0024578107829517004,0.017199999999999993,0.8880000114440918,0.9999998807907104,0.9987517595291138,0.5850204956054688,0.5647749304771423,0.5647479295730591,0.007726901324044746,0.029882812499999994,0.953125,0.9999998807907104,0.999735951423645,0.5647749304771423,fixed_good
0.034007020278585036,3000,0.577016943359375,0.57698955078125,0.0025089999684458695,0.015799999999999995,0.8831999897956848,0.9999998807907104,0.9988401532173157,0.577016943359375,0.5562528073787689,0.5562270879745483,0.00745841975177143,0.031347656249999994,0.94921875,0.9999998807907104,0.9998348951339722,0.5562528073787689,fixed_good
0.034007020278585036,3200,0.5702820556640625,0.5702559204101563,0.00233742851105763,0.016,0.8912000060081482,0.9999998807907104,0.9988099932670593,0.5702820678710937,0.5490838289260864,0.549059271812439,0.007141925836146254,0.028417968749999994,0.93359375,0.9999998807907104,0.9996365308761597,0.5490838587284088,fixed_good
0.034007020278585036,3400,0.5646333740234375,0.56460830078125,0.0023173477826005768,0.016199999999999992,0.902400016784668,0.9999998807907104,0.9989244341850281,0.5646333740234375,0.5430005192756653,0.5429770052433014,0.007045571596178825,0.030859374999999994,0.9296875,0.9999998807907104,0.9996086955070496,0.5430005490779877,fixed_good
0.034007020278585036,3600,0.5599094848632813,0.5598854370117188,0.0028102512405441685,0.017799999999999996,0.881600022315979,0.9999998807907104,0.9987300634384155,0.5599095092773437,0.5377832651138306,0.5377607047557831,0.006852391395025536,0.030371093749999994,0.94140625,0.9999998807907104,0.9996299147605896,0.5377832651138306,fixed_good
0.034007020278585036,3800,0.5559222351074219,0.5558991088867188,0.0026629506943118995,0.01659999999999999,0.8831999897956848,0.9999998807907104,0.9989495277404785,0.5559222290039062,0.5337207317352295,0.5336990356445312,0.007321497460733888,0.031835937499999994,0.94921875,0.9999998807907104,0.9995888471603394,0.5337207615375519,fixed_good
0.034007020278585036,4000,0.552620361328125,0.5525980773925782,0.002840368176427596,0.016399999999999998,0.8848000168800354,0.9999998807907104,0.9988174438476562,0.5526203735351563,0.5301192402839661,0.5300983190536499,0.007277157576211664,0.031347656249999994,0.9140625,0.9999998807907104,0.9994863271713257,0.5301192700862885,fixed_good
1.621861238115674,0,0.9905073364257813,0.9904253784179687,0.0036630813008328685,0.019599999999999992,0.902400016784668,0.9999998807907104,0.9981549978256226,0.9905073364257813,1.0002767741680145,1.0001939237117767,0.01202478414587103,0.036230468749999994,0.8125,1.0,0.9966217875480652,1.000276803970337,hard_cold
1.621861238115674,200,0.9286406616210937,0.92856943359375,0.004129852354984174,0.02139999999999999,0.871999979019165,0.9999998807907104,0.9980556964874268,0.9286406982421875,0.9324848651885986,0.932412713766098,0.012522337105122341,0.037207031249999994,0.79296875,1.0,0.9955729246139526,0.9324848651885986,hard_cold
1.621861238115674,400,0.8754239379882812,0.8753593872070312,0.0035429564618798663,0.0208,0.8543999791145325,1.0,0.9976215958595276,0.8754239379882812,0.8748541176319122,0.8747885823249817,0.011821709397547954,0.037695312499999994,0.8203125,1.0,0.9959726333618164,0.8748541176319122,hard_cold
1.621861238115674,600,0.82907353515625,0.8290142333984375,0.003330871503891605,0.019199999999999995,0.8464000225067139,1.0,0.9977865815162659,0.8290735473632812,0.8249263167381287,0.8248659372329712,0.012786901141297812,0.040136718749999994,0.8125,1.0,0.9959802031517029,0.8249263167381287,hard_cold
1.621861238115674,800,0.7887259643554687,0.7886710815429687,0.0035071708289187587,0.018799999999999997,0.8288000226020813,0.9999998807907104,0.9978262782096863,0.7887259643554687,0.7816157341003418,0.7815597057342529,0.012308853409529247,0.041113281249999994,0.81640625,1.0,0.9954847693443298,0.7816157341003418,hard_cold
1.621861238115674,1000,0.753306396484375,0.7532553100585937,0.0035488257635978215,0.02099999999999999,0.8208000063896179,1.0,0.997687041759491,0.7533063842773438,0.7437852323055267,0.743733137845993,0.010748083354215942,0.036230468749999994,0.78125,1.0,0.994530975818634,0.7437852621078491,hard_cold
1.621861238115674,1200,0.7225070678710938,0.7224593627929687,0.0031510244062867036,0.01859999999999999,0.8208000063896179,1.0000001192092896,0.9980476498603821,0.7225070678710938,0.7109456658363342,0.7108970880508423,0.009898684405494502,0.034765624999999994,0.8203125,1.0,0.9958119988441467,0.7109456956386566,hard_cold
1.621861238115674,1400,0.6955308349609375,0.6954861328125,0.002791411919329167,0.017199999999999993,0.8496000170707703,0.9999998807907104,0.9983866810798645,0.6955308227539062,0.6821572780609131,0.6821117401123047,0.010387146764126174,0.035742187499999994,0.86328125,1.0,0.9966800212860107,0.6821572780609131,hard_cold
1.621861238115674,1600,0.6720421020507813,0.6720001586914063,0.0023898114179554696,0.017,0.8704000115394592,1.0000001192092896,0.99885094165802,0.6720421020507813,0.6570586860179901,0.6570159494876862,0.01054136455524862,0.035742187499999994,0.87109375,1.0,0.9968792200088501,0.6570586860179901,hard_cold
1.621861238115674,1800,0.6519385620117187,0.6518990478515625,0.0022580672134197553,0.016199999999999992,0.8672000169754028,1.0,0.998960554599762,0.6519385620117187,0.6357285976409912,0.635688453912735,0.009418151442306025,0.035253906249999994,0.890625,1.0000001192092896,0.9976127743721008,0.6357286274433136,hard_cold
1.621861238115674,2000,0.6340837768554688,0.6340464965820313,0.002500659440687599,0.017,0.881600022315979,1.0,0.9991407990455627,0.6340837768554688,0.6168212592601776,0.61678346991539,0.009049161083953277,0.033300781249999994,0.8984375,1.0,0.9981120824813843,0.6168212592601776,hard_cold
1.621861238115674,2200,0.6188130615234375,0.6187778198242188,0.0024732644663080605,0.016199999999999992,0.8528000116348267,1.0,0.998947262763977,0.6188130615234375,0.60075843334198,0.6007227003574371,0.009102201623350861,0.034277343749999994,0.9140625,0.9999998807907104,0.9984369277954102,0.60075843334198,hard_cold
1.621861238115674,2400,0.605672216796875,0.6056388671875,0.002528224363199232,0.015599999999999989,0.8880000114440918,1.0,0.9994140863418579,0.6056722290039063,0.5867609083652496,0.5867270827293396,0.010081828858050725,0.036230468749999994,0.92578125,1.0,0.9985422492027283,0.5867609083652496,hard_cold
1.621861238115674,2600,0.5946035400390625,0.594571826171875,0.0022368395105668883,0.016399999999999998,0.8880000114440918,1.0,0.9993205666542053,0.5946035522460937,0.5749258100986481,0.5748937129974365,0.010140559661714359,0.037695312499999994,0.93359375,1.0,0.9987032413482666,0.5749258399009705,hard_cold
1.621861238115674,2800,0.5851296142578125,0.5850994384765625,0.0025113502782090355,0.017799999999999996,0.8895999789237976,1.0,0.999296247959137,0.5851296142578125,0.5649587512016296,0.5649282336235046,0.009373980981696383,0.036230468749999994,0.94140625,1.0,0.9991644024848938,0.5649587512016296,hard_cold
1.621861238115674,3000,0.5770893798828125,0.5770605834960938,0.0026292173025378074,0.018799999999999997,0.8880000114440918,0.9999998807907104,0.9993086457252502,0.5770893798828125,0.5564243495464325,0.5563952326774597,0.008921674150256177,0.032324218749999994,0.9375,0.9999998807907104,0.9992309212684631,0.5564243495464325,hard_cold
1.621861238115674,3200,0.5702869873046875,0.5702594604492187,0.0030564602603989455,0.01859999999999999,0.8831999897956848,1.0,0.9992026686668396,0.5702869873046875,0.5491451621055603,0.549117237329483,0.009094819469603608,0.029394531249999994,0.9453125,1.0,0.9993556141853333,0.5491451919078827,hard_cold
1.621861238115674,3400,0.5645556762695313,0.5645292846679687,0.003049924411064116,0.018199999999999994,0.897599995136261,1.0,0.9991937279701233,0.5645556762695313,0.5430001318454742,0.5429733693599701,0.008942637605384435,0.029882812499999994,0.96875,1.0,0.9994288086891174,0.5430000722408295,hard_cold
1.621861238115674,3600,0.5599094970703125,0.5598841552734375,0.003419791746222675,0.020599999999999993,0.8992000222206116,1.0,0.9991728663444519,0.5599095092773437,0.53791743516922,0.5378917455673218,0.00914159889109796,0.031347656249999994,0.96484375,1.0,0.9994766116142273,0.53791743516922,hard_cold
1.621861238115674,3800,0.5558929931640625,0.5558686462402344,0.0029728814450994023,0.019799999999999998,0.8992000222206116,1.0,0.9991663694381714,0.5558930114746093,0.5336913466453552,0.5336666107177734,0.008170265043645073,0.030371093749999994,0.953125,0.9999998807907104,0.9995142221450806,0.5336913764476776,hard_cold
1.621861238115674,4000,0.5525360290527344,0.5525125854492188,0.003009529741080693,0.020199999999999996,0.9151999950408936,1.0,0.9993482828140259,0.5525360290527344,0.5300732851028442,0.5300494730472565,0.007529826243985535,0.030371093749999994,0.93359375,0.9999998807907104,0.9993102550506592,0.5300732851028442,hard_cold
0.0,0,0.9905054077148437,0.9904220947265625,0.002716582901961813,0.017799999999999996,0.8655999898910522,0.9999998807907104,0.9982538223266602,0.9905054077148437,1.000275194644928,1.0001910030841827,0.0067120331938878555,0.027929687499999994,0.85546875,0.9999998807907104,0.9978097677230835,1.000275194644928,theory_anneal
0.0,200,0.9288148071289063,0.928742919921875,0.002305453059899633,0.017199999999999993,0.8784000277519226,0.9999998807907104,0.9982640147209167,0.9288148071289063,0.9325617849826813,0.9324892461299896,0.007674107449607888,0.030371093749999994,0.80859375,0.9999998807907104,0.9959057569503784,0.9325617849826813,theory_anneal
0.0,400,0.8755762939453124,0.8755115478515625,0.002082474218400856,0.014799999999999994,0.8863999843597412,0.9999998807907104,0.9982955455780029,0.8755762939453124,0.8748399615287781,0.8747750520706177,0.008199837895268153,0.026464843749999994,0.78515625,0.9999998807907104,0.9946420788764954,0.8748399615287781,theory_anneal
0.0,600,0.8291124267578125,0.8290532348632812,0.002132034421713428,0.016,0.876800000667572,0.9999998807907104,0.9979380369186401,0.8291124267578125,0.8249284029006958,0.8248693943023682,0.007363069972525101,0.028906249999999994,0.7890625,0.9999998807907104,0.9950971007347107,0.8249284029006958,theory_anneal
