beta_crit_class,beta_crit_free,beta_crit_trans,class_basis_rank,lambda_class,lambda_free,lambda_trans,residual_energy_var,residual_mse,t
58.12876223853227,27.054159526497834,171.14745523513568,1,0.008601593784987926,0.01848144643008709,0.002921457402408123,0.0030102734453976154,0.19441895186901093,0.5
72.52552336977593,39.82746421954972,301.08825100534096,1,0.006894124671816826,0.012554151006042957,0.0016606426797807217,0.0013006068766117096,0.11397811025381088,0.8
92.00969504648592,49.486964285418004,366.49633880596036,1,0.005434209946542978,0.010103670880198479,0.0013642701087519526,0.0005739690386690199,0.06945372372865677,1.1
132.46717429173472,61.950915922778826,929.868501303612,1,0.0037745200097560883,0.008070905692875385,0.0005377104389481246,0.0002524333540350199,0.042486995458602905,1.4
205.75697037584874,78.28040776839175,1242.131092679519,1,0.0024300513323396444,0.006387294270098209,0.00040253400220535696,0.00010499842028366402,0.02568512037396431,1.7
339.44858871692753,112.15240183443558,1685.0575242608936,1,0.0014729771064594388,0.004458219278603792,0.00029672577511519194,4.316888589528389e-05,0.01530903484672308,2.0
573.5542594807272,171.25469103863432,1977.8662855503449,1,0.0008717571035958827,0.0029196280520409346,0.00025279767578467727,1.646238706598524e-05,0.008948267437517643,2.3
975.0457437283309,276.27688467941346,7353.926203131071,1,0.0005127964541316032,0.0018097786232829094,6.79908916936256e-05,5.87008480579243e-06,0.005108419340103865,2.6
2130.770153264066,556.1484781421625,11016.675470989709,1,0.00023465693811886013,0.0008990404894575477,4.5385742851067334e-05,1.354340611214866e-06,0.00237043178640306,3.0
