acc,beta,beta_theory,dataset,ece,feature_mode,mult,nll,t
0.7699999809265137,6.40990964203988,128.1981928407976,cifar10,0.25751736760139465,pca,0.05,0.6754871010780334,0.15
0.7699999809265137,7.083038036576403,128.1981928407976,cifar10,0.2562083899974823,pca,0.05525068551763788,0.6736886501312256,0.15
0.7699999809265137,7.826854141367003,128.1981928407976,cifar10,0.2547627389431,pca,0.06105276500337841,0.671713650226593,0.15
0.7699999809265137,8.648781135141798,128.1981928407976,cifar10,0.2531660199165344,pca,0.06746414238367815,0.6695463061332703,0.15
0.7699999809265137,9.557021732171973,128.1981928407976,cifar10,0.25140297412872314,pca,0.07454880229115493,0.6671698093414307,0.15
0.7699999809265137,10.560640044189292,128.1981928407976,cifar10,0.2494562715291977,pca,0.08237744862210328,0.6645662188529968,0.15
0.7699999809265137,11.66965203892952,128.1981928407976,cifar10,0.24730736017227173,pca,0.09102821015130401,0.6617165207862854,0.15
0.7699999809265137,12.895125498063134,128.1981928407976,cifar10,0.24493584036827087,pca,0.10058742024606301,0.658600926399231,0.15
0.7699999809265137,14.249290472079194,128.1981928407976,cifar10,0.24231912195682526,pca,0.11115047846091416,0.6551988124847412,0.15
0.7699999809265137,15.745661334446424,128.1981928407976,cifar10,0.23943297564983368,pca,0.12282280261157902,0.6514890193939209,0.15
0.7699999809265137,17.399171653134598,128.1981928407976,cifar10,0.2362508326768875,pca,0.13572088082974532,0.6474499106407166,0.15
0.7699999809265137,19.226323225494788,128.1981928407976,cifar10,0.2327442318201065,pca,0.14997343409802133,0.6430599689483643,0.15
0.7699999809265137,21.245350763845398,128.1981928407976,cifar10,0.22888216376304626,pca,0.16572270086699936,0.6382983326911926,0.15
0.7699999809265137,23.476403875302594,128.1981928407976,cifar10,0.22463159263134003,pca,0.1831258565747231,0.6331448554992676,0.15
0.7699999809265137,25.94174815198798,128.1981928407976,cifar10,0.21995759010314941,pca,0.20235658223516173,0.6275816559791565,0.15
0.7699999809265137,28.665987378465026,128.1981928407976,cifar10,0.21482327580451965,pca,0.22360679774997896,0.6215933561325073,0.15
0.7699999809265137,31.676309074002965,128.1981928407976,cifar10,0.20919014513492584,pca,0.24708857724180294,0.6151688098907471,0.15
0.7699999809265137,35.00275582014474,128.1981928407976,cifar10,0.2030189335346222,pca,0.27303626552374866,0.6083019375801086,0.15
