beta,step,test_beta_gap,test_cost_gap_mean,test_mean_expert_mse,test_oracle_best_mse,test_oracle_class_mi_norm,test_soft_oracle_mse,test_teacher_entropy_norm,variant
0.7947511194325919,1200,3.338861006341176e-06,4.2011402001662645e-06,0.052848074585199356,0.05284387245774269,0.0016718073477945278,0.052848074585199356,1.0,fixed_class
0.7947511194325919,1350,3.0104945381026482e-06,3.787971536439727e-06,0.05282008275389671,0.052816297858953476,0.0009654352068657149,0.05282008275389671,1.0,fixed_class
0.7947511194325919,1500,2.7335661343386164e-06,3.439525016801781e-06,0.052860062569379807,0.052856624126434326,0.0009116130026538501,0.052860062569379807,1.0,fixed_class
1.9868777985814798,0,7.720514258835465e-05,3.885752084897831e-05,0.05228419601917267,0.05224533751606941,0.00320483205640693,0.05228419229388237,1.0,fixed_good
1.9868777985814798,150,1.8328646547161043e-05,9.224848326994106e-06,0.05252426117658615,0.05251503735780716,0.002004394891267277,0.05252426117658615,1.0,fixed_good
1.9868777985814798,300,1.6277892427751794e-05,8.19269916974008e-06,0.052512601017951965,0.05250440910458565,0.002994000929579359,0.052512601017951965,1.0,fixed_good
1.9868777985814798,450,1.4564074263034854e-05,7.3301312113471795e-06,0.052614495158195496,0.05260716751217842,0.00350096239401103,0.052614498883485794,1.0,fixed_good
1.9868777985814798,600,1.3005783330299892e-05,6.545839823957067e-06,0.05263122171163559,0.05262468010187149,0.0026777472508578808,0.05263122543692589,1.0,fixed_good
1.9868777985814798,750,1.1725157492037397e-05,5.9012977544625755e-06,0.0526372492313385,0.05263134837150574,0.0031842142301127837,0.0526372492313385,1.0,fixed_good
1.9868777985814798,900,1.051177332556108e-05,5.290598437568406e-06,0.05277972295880318,0.05277442932128906,0.0022186358770022855,0.05277972295880318,1.0,fixed_good
1.9868777985814798,1050,9.515532838122454e-06,4.789188096765429e-06,0.05273843929171562,0.0527336522936821,0.0023576234265778482,0.05273844674229622,1.0,fixed_good
1.9868777985814798,1200,8.598228305345401e-06,4.327506758272648e-06,0.05274558439850807,0.05274125561118126,0.0022868165363655346,0.05274558439850807,1.0,fixed_good
1.9868777985814798,1350,7.768186151224654e-06,3.909744918928482e-06,0.052790749818086624,0.05278684198856354,0.0017435357967134247,0.052790749818086624,1.0,fixed_good
1.9868777985814798,1500,7.069277216942282e-06,3.5579828363552224e-06,0.05283890292048454,0.05283534526824951,0.0024129711240249412,0.05283890292048454,1.0,fixed_good
51.74283515159568,0,0.0020689014345407486,3.998430838692002e-05,0.052283454686403275,0.052243467420339584,0.004454370265918175,0.0522833913564682,0.9999988675117493,hard_cold
51.74283515159568,150,0.0005328034749254584,1.0297145308868494e-05,0.05256454646587372,0.052554257214069366,0.0039942085942756824,0.05256454646587372,1.0,hard_cold
51.74283515159568,300,0.00046649755677208304,9.01569364941679e-06,0.05252457782626152,0.052515558898448944,0.0018674462233622495,0.052524566650390625,1.0,hard_cold
51.74283515159568,450,0.0004338710568845272,8.385142791667022e-06,0.05259351804852486,0.05258513242006302,0.002493833200334551,0.05259351432323456,1.0,hard_cold
51.74283515159568,600,0.0004091743612661958,7.907846338639501e-06,0.05262799561023712,0.05262008681893349,0.0029673675578431907,0.05262799561023712,1.0,hard_cold
51.74283515159568,750,0.0003936499706469476,7.6078158599557355e-06,0.05263088271021843,0.05262327194213867,0.00271128321937079,0.05263088271021843,1.0,hard_cold
51.74283515159568,900,0.0003816633834503591,7.376158919214504e-06,0.052736230194568634,0.05272885784506798,0.0032768616919445583,0.05273623391985893,1.0,hard_cold
51.74283515159568,1050,0.0003752125194296241,7.251487204484874e-06,0.05271514132618904,0.052707888185977936,0.003091580583523934,0.05271514132618904,1.0,hard_cold
51.74283515159568,1200,0.0003752486372832209,7.252185696415836e-06,0.0528080016374588,0.052800752222537994,0.00629094521336917,0.0528080016374588,1.0,hard_cold
51.74283515159568,1350,0.00038537796353921294,7.447948064509546e-06,0.05287329480051994,0.052865851670503616,0.00962424839973995,0.05287329480051994,1.0,hard_cold
51.74283515159568,1500,0.0003956904693040997,7.64725155022461e-06,0.052904028445482254,0.05289638042449951,0.011061521312620034,0.052904028445482254,1.0,hard_cold
0.0,0,0.0,3.835594907286577e-05,0.05228395760059357,0.0522456057369709,0.0043805480982471645,0.05228395760059357,1.0,theory_anneal
0.0,150,0.0,9.07111734704813e-06,0.05249760299921036,0.052488528192043304,0.001839539459874552,0.05249760299921036,1.0,theory_anneal
0.0,300,0.0,7.9626843216829e-06,0.052592597901821136,0.05258463695645332,0.002324812699916781,0.052592597901821136,1.0,theory_anneal
0.0,450,0.0,7.079791885189479e-06,0.05257442593574524,0.05256734415888786,0.002185271035430145,0.05257442593574524,1.0,theory_anneal
0.0,600,0.0,6.329196821752703e-06,0.052675262093544006,0.05266892910003662,0.002843657738133452,0.052675262093544006,1.0,theory_anneal
0.0,750,0.0,5.7000825108843856e-06,0.05276027321815491,0.05275457352399826,0.0026039912238223204,0.05276027321815491,1.0,theory_anneal
0.055632578360281446,900,2.843606239366636e-07,5.111404334456893e-06,0.05277292802929878,0.05276781693100929,0.0030939472778041058,0.05277292802929878,1.0,theory_anneal
0.3104496560283562,1050,1.42719500217936e-06,4.5971869440109e-06,0.05279367417097092,0.05278908088803291,0.0036839829132907006,0.05279367417097092,1.0,theory_anneal
0.699380985100681,1200,2.9173663733672583e-06,4.171355158177903e-06,0.05279823765158653,0.052794065326452255,0.0030365823736664015,0.05279823765158653,1.0,theory_anneal
1.1419580147347057,1350,4.304134108679136e-06,3.769082695725956e-06,0.05283643305301666,0.05283266678452492,0.003200624685808666,0.05283643305301666,1.0,theory_anneal
1.55771219408788,1500,5.327926373865921e-06,3.420353550609434e-06,0.05289826914668083,0.052894849330186844,0.0030442201323478127,0.05289826914668083,1.0,theory_anneal
0.2,0,7.728061973466538e-06,3.8640308048343286e-05,0.05228422209620476,0.05224558338522911,0.005256104517426033,0.05228422209620476,1.0,grid_0.200
0.2,150,1.8148217577618198e-06,9.074108675122261e-06,0.052528198808431625,0.05251912400126457,0.0019178550040712822,0.052528198808431625,1.0,grid_0.200
0.2,300,1.60920649250329e-06,8.046033144637477e-06,0.052573345601558685,0.05256529897451401,0.001145420124966471,0.052573345601558685,1.0,grid_0.200
0.2,450,1.4336076219478855e-06,7.168037882365752e-06,0.05259763076901436,0.052590467035770416,0.001050761243313811,0.05259763076901436,1.0,grid_0.200
0.2,600,1.2818476307074889e-06,6.409237812476931e-06,0.052653130143880844,0.05264671891927719,0.0004661310779830403,0.052653130143880844,1.0,grid_0.200
0.2,750,1.1525893341968185e-06,5.76294678467093e-06,0.0527137890458107,0.05270802602171898,0.0011198582496388546,0.052713792771101,1.0,grid_0.200
0.2,900,1.0367126606070087e-06,5.183563189348206e-06,0.05271356552839279,0.05270837992429733,0.0016744497567668436,0.05271356552839279,1.0,grid_0.200
0.2,1050,9.362260016132495e-07,4.681130121753085e-06,0.05285215377807617,0.052847471088171005,0.0029149704835271344,0.05285215377807617,1.0,grid_0.200
0.2,1200,8.450994641862053e-07,4.225497377774445e-06,0.05283686891198158,0.05283264443278313,0.0013017864570282751,0.05283686891198158,1.0,grid_0.200
0.2,1350,7.646475523870322e-07,3.823237420874648e-06,0.05277468264102936,0.05277085676789284,0.0015185085721917625,0.05277468264102936,1.0,grid_0.200
0.2,1500,6.951476052563521e-07,3.475737912594923e-06,0.05285574123263359,0.052852265536785126,0.0013350244930957088,0.05285574123263359,1.0,grid_0.200
0.4,0,1.5600047845509835e-05,3.900012234225869e-05,0.05228295177221298,0.052243951708078384,0.00415581547296151,0.05228295177221298,1.0,grid_0.400
0.4,150,3.7011434415035183e-06,9.252858944819309e-06,0.052471745759248734,0.05246249958872795,0.002860525063712707,0.052471745759248734,1.0,grid_0.400
0.4,300,3.2171967632166343e-06,8.042991794354748e-06,0.0526152066886425,0.05260716751217842,0.0020371579024143294,0.0526152066886425,1.0,grid_0.400
0.4,450,2.880358579204767e-06,7.200896106951404e-06,0.05269993841648102,0.05269273743033409,0.0043469712938370205,0.052699942141771317,1.0,grid_0.400
0.4,600,2.5694328087411122e-06,6.423581908165943e-06,0.05261462926864624,0.05260820686817169,0.0031828512411641936,0.05261462926864624,1.0,grid_0.400
0.4,750,2.2982551399763906e-06,5.74563819100149e-06,0.052648138254880905,0.05264239385724068,0.0031036538285567307,0.052648138254880905,1.0,grid_0.400
0.4,900,2.0662316728703445e-06,5.165579295862699e-06,0.05275199934840202,0.052746836096048355,0.003761371629399049,0.05275199934840202,1.0,grid_0.400
0.4,1050,1.8609260905577685e-06,4.652315055864165e-06,0.05273272469639778,0.0527280792593956,0.004486186310610196,0.05273272842168808,1.0,grid_0.400
0.4,1200,1.6826659248181386e-06,4.206664470984833e-06,0.052915096282958984,0.05291089043021202,0.004177757580879695,0.052915096282958984,1.0,grid_0.400
0.4,1350,1.517476675871876e-06,3.793691348619177e-06,0.0528944730758667,0.052890677005052567,0.004314278920910649,0.0528944730758667,1.0,grid_0.400
0.4,1500,1.3813543091600877e-06,3.4533861708041513e-06,0.052848901599645615,0.05284544825553894,0.0031996008922854035,0.052848901599645615,1.0,grid_0.400
0.7,0,2.757479524007067e-05,3.9392562030116096e-05,0.05228308215737343,0.05224369093775749,0.003850408680021872,0.05228308215737343,1.0,grid_0.700
0.7,150,6.198493792908266e-06,8.854992302076425e-06,0.05248761922121048,0.052478764206171036,0.0011231205277476843,0.05248761922121048,1.0,grid_0.700
0.7,300,5.470474661706248e-06,7.814964192220941e-06,0.052541621029376984,0.05253380909562111,0.002195339151842806,0.052541621029376984,1.0,grid_0.700
0.7,450,4.8405695451947395e-06,6.915099675097736e-06,0.052561838179826736,0.05255492031574249,0.002151976385914737,0.052561838179826736,1.0,grid_0.700
0.7,600,4.328260274633067e-06,6.18322928858106e-06,0.05267522484064102,0.052669040858745575,0.0011022851244853339,0.05267522484064102,1.0,grid_0.700
0.7,750,3.864915925078094e-06,5.521308594325092e-06,0.0526939332485199,0.05268840864300728,0.0016899940771749262,0.0526939332485199,1.0,grid_0.700
0.7,900,3.464404471742455e-06,4.94914911541855e-06,0.05276244133710861,0.052757494151592255,0.001976157466194776,0.05276244878768921,1.0,grid_0.700
0.7,1050,3.1262504762707977e-06,4.4660723688139115e-06,0.05278490111231804,0.05278043448925018,0.0012436631631290204,0.05278490111231804,1.0,grid_0.700
0.7,1200,2.809540774251218e-06,4.013629222754389e-06,0.052792612463235855,0.05278860032558441,0.0019503973290274366,0.052792612463235855,1.0,grid_0.700
0.7,1350,2.5394085696461843e-06,3.6277265280659776e-06,0.052778761833906174,0.05277514085173607,0.0015181927715754468,0.052778761833906174,1.0,grid_0.700
0.7,1500,2.3086051896825666e-06,3.298007413832238e-06,0.05286918953061104,0.0528658889234066,0.0016092310682167211,0.05286918953061104,1.0,grid_0.700
1.1,0,4.345273191574961e-05,3.950248355977237e-05,0.05228334665298462,0.05224384367465973,0.002275997650987762,0.05228334665298462,1.0,grid_1.100
1.1,150,9.92524564935593e-06,9.022949598147534e-06,0.05256788432598114,0.052558861672878265,0.004700673362621414,0.05256788432598114,1.0,grid_1.100
1.1,300,8.811966836219653e-06,8.010878445929848e-06,0.05258948355913162,0.05258147791028023,0.003967917052922321,0.05258948728442192,1.0,grid_1.100
1.1,450,7.810963325027842e-06,7.100875336618628e-06,0.05267060548067093,0.05266350507736206,0.0035717615206417356,0.05267060548067093,1.0,grid_1.100
1.1,600,6.967939043533988e-06,6.334490080917021e-06,0.052578989416360855,0.05257265269756317,0.003443685336146277,0.052578989416360855,1.0,grid_1.100
1.1,750,6.2707922552363016e-06,5.700720521417679e-06,0.05273984745144844,0.052734147757291794,0.004011292690165276,0.05273984745144844,1.0,grid_1.100
1.1,900,5.584959126281319e-06,5.0772355280059855e-06,0.052777454257011414,0.05277237296104431,0.0031881937187461587,0.05277745798230171,1.0,grid_1.100
1.1,1050,5.042616521677701e-06,4.584196631185478e-06,0.052775174379348755,0.05277059227228165,0.0038679283684364316,0.052775174379348755,1.0,grid_1.100
1.1,1200,4.540985173662193e-06,4.128168257011566e-06,0.05287979170680046,0.052875664085149765,0.003188291629295504,0.05287979170680046,1.0,grid_1.100
1.1,1350,4.110080681130057e-06,3.7364368381531676e-06,0.05290525406599045,0.05290151759982109,0.0029951760809775367,0.05290525406599045,1.0,grid_1.100
1.1,1500,3.7431670989462873e-06,3.40287897415692e-06,0.052895303815603256,0.05289189890027046,0.002333284639590988,0.052895303815603256,1.0,grid_1.100
