acc,beta,beta_theory,dataset,ece,feature_mode,mult,nll,t
0.7024000287055969,3.2935309584456824,65.87061916891365,mnist,0.57794588804245,pca,0.05,2.115718364715576,0.15
0.7178000211715698,3.639396864553737,65.87061916891365,mnist,0.5908693671226501,pca,0.05525068551763788,2.096879005432129,0.15
0.734000027179718,4.021583432746718,65.87061916891365,mnist,0.6042390465736389,pca,0.06105276500337841,2.0762031078338623,0.15
0.7462000250816345,4.44390483051263,65.87061916891365,mnist,0.6132140159606934,pca,0.06746414238367815,2.05353045463562,0.15
0.7531999945640564,4.910575765219304,65.87061916891365,mnist,0.6165460348129272,pca,0.07454880229115493,2.028693437576294,0.15
0.7609999775886536,5.4262535462933155,65.87061916891365,mnist,0.620172917842865,pca,0.08237744862210328,2.0015149116516113,0.15
0.7699999809265137,5.996084564504386,65.87061916891365,mnist,0.6244161128997803,pca,0.09102821015130401,1.9718127250671387,0.15
0.7720000147819519,6.6257556522118914,65.87061916891365,mnist,0.6209902167320251,pca,0.10058742024606301,1.9394011497497559,0.15
0.775600016117096,7.321550837141416,65.87061916891365,mnist,0.6183925271034241,pca,0.11115047846091416,1.9040937423706055,0.15
0.7789999842643738,8.090414056085974,65.87061916891365,mnist,0.6147043108940125,pca,0.12282280261157902,1.8657091856002808,0.15
0.7806000113487244,8.940018454405667,65.87061916891365,mnist,0.6081851124763489,pca,0.13572088082974532,1.8240773677825928,0.15
0.7820000052452087,9.878842962924931,65.87061916891365,mnist,0.6002742052078247,pca,0.14997343409802133,1.7790480852127075,0.15
0.7838000059127808,10.91625691645391,65.87061916891365,mnist,0.5913864374160767,pca,0.16572270086699936,1.7305024862289429,0.15
0.784600019454956,12.062613558414688,65.87061916891365,mnist,0.5799096822738647,pca,0.1831258565747231,1.6783660650253296,0.15
0.7868000268936157,13.329353364735296,65.87061916891365,mnist,0.5680070519447327,pca,0.20235658223516173,1.6226277351379395,0.15
0.7882000207901001,14.729118218169162,65.87061916891365,mnist,0.5532286763191223,pca,0.22360679774997896,1.563359022140503,0.15
0.7893999814987183,16.275877572483505,65.87061916891365,mnist,0.5359159708023071,pca,0.24708857724180294,1.5007376670837402,0.15
0.7900000214576721,17.985067865617236,65.87061916891365,mnist,0.5154174566268921,pca,0.27303626552374866,1.4350714683532715,0.15
0.7906000018119812,19.873746573131847,65.87061916891365,mnist,0.49212005734443665,pca,0.30170881682725814,1.3668224811553955,0.15
0.7906000018119812,21.960762439386826,65.87061916891365,mnist,0.46528056263923645,pca,0.33339237912842906,1.2966240644454956,0.15
0.7907999753952026,24.266943585322313,65.87061916891365,mnist,0.4358721375465393,pca,0.36840314986403866,1.2252901792526245,0.15
0.7918000221252441,26.81530537013806,65.87061916891365,mnist,0.404081255197525,pca,0.4070905315369044,1.153808355331421,0.15
0.79339998960495,29.63128008129849,65.87061916891365,mnist,0.3702985346317291,pca,0.44984061870307107,1.083315134048462,0.15
0.79339998960495,32.7429707451374,65.87061916891365,mnist,0.3328898251056671,pca,0.4970800511404606,1.015051007270813,0.15
0.7946000099182129,36.18143159105609,65.87061916891365,mnist,0.29517316818237305,pca,0.549280271653059,0.9502970576286316,0.15
0.7943999767303467,39.98097796830736,65.87061916891365,mnist,0.2552924156188965,pca,0.6069622310029172,0.8903042674064636,0.15
0.795199990272522,44.17952880829117,65.87061916891365,mnist,0.2164534628391266,pca,0.6707015869245212,0.8362195491790771,0.15
0.7954000234603882,48.818985050086376,65.87061916891365,mnist,0.1778489053249359,pca,0.7411344491069478,0.7890248894691467,0.15
0.7946000099182129,53.945647805851756,65.87061916891365,mnist,0.13978643715381622,pca,0.8189637274779156,0.7494968771934509,0.15
0.7942000031471252,59.61068043932736,65.87061916891365,mnist,0.1042364239692688,pca,0.9049661471446963,0.7181902527809143,0.15
0.7936000227928162,65.87061916891365,65.87061916891365,mnist,0.07100159674882889,pca,1.0,0.6954503655433655,0.15
0.7940000295639038,72.78793729107475,65.87061916891365,mnist,0.04593667760491371,pca,1.1050137103527577,0.6814442873001099,0.15
0.7937999963760376,80.43166865493437,65.87061916891365,mnist,0.017784928902983665,pca,1.2210553000675683,0.6762083768844604,0.15
0.7932000160217285,88.87809661025264,65.87061916891365,mnist,0.014785057865083218,pca,1.3492828476735637,0.6797007918357849,0.15
0.79339998960495,98.21151530438614,65.87061916891365,mnist,0.032237038016319275,pca,1.4909760458230996,0.6918519735336304,0.15
0.7936000227928162,108.52507092586632,65.87061916891365,mnist,0.051101524382829666,pca,1.6475489724420658,0.7126098871231079,0.15
0.7936000227928162,119.92169129008774,65.87061916891365,mnist,0.06811358034610748,pca,1.8205642030260805,0.7419748306274414,0.15
0.7932000160217285,132.51511304423784,65.87061916891365,mnist,0.08355393260717392,pca,2.0117484049212604,0.7800271511077881,0.15
0.7932000160217285,146.4310167428284,65.87061916891365,mnist,0.09704723954200745,pca,2.2230095692182843,0.8269429802894592,0.15
0.7932000160217285,161.80828112171957,65.87061916891365,mnist,0.10890914499759674,pca,2.456456052231582,0.8830072283744812,0.15
0.7928000092506409,178.80036908811337,65.87061916891365,mnist,0.11943337321281433,pca,2.7144176165949068,0.9486203193664551,0.15
0.7928000092506409,197.5768592584987,65.87061916891365,mnist,0.12867408990859985,pca,2.9994686819604275,1.0243028402328491,0.15
0.7928000092506409,218.32513832907824,65.87061916891365,mnist,0.13688044250011444,pca,3.3144540173399877,1.1106988191604614,0.15
0.7928000092506409,241.25227116829384,65.87061916891365,mnist,0.14417877793312073,pca,3.6625171314944636,1.2085790634155273,0.15
0.7924000024795532,266.587067294706,65.87061916891365,mnist,0.15121933817863464,pca,4.047131644703236,1.3188464641571045,0.15
0.7924000024795532,294.5823643633834,65.87061916891365,mnist,0.15714043378829956,pca,4.472135954999582,1.4425407648086548,0.15
0.7922000288963318,325.5175514496701,65.87061916891365,mnist,0.16223883628845215,pca,4.941771544836059,1.580846905708313,0.15
0.7922000288963318,359.7013573123447,65.87061916891365,mnist,0.16684721410274506,pca,5.460725310474974,1.7351033687591553,0.15
0.7922000288963318,397.4749314626373,65.87061916891365,mnist,0.17096123099327087,pca,6.034176336545168,1.9068166017532349,0.15
0.7922000288963318,439.21524878773675,65.87061916891365,mnist,0.17463743686676025,pca,6.667847582568585,2.097670078277588,0.15
0.7922000288963318,485.3388717064463,65.87061916891365,mnist,0.1779271513223648,pca,7.368062997280774,2.3095457553863525,0.15
0.7919999957084656,536.3061074027617,65.87061916891365,mnist,0.18107518553733826,pca,8.141810630738094,2.544538736343384,0.15
0.7922000288963318,592.6256016259698,65.87061916891365,mnist,0.1835237443447113,pca,8.996812374061422,2.804978609085083,0.15
0.7922000288963318,654.8594149027487,65.87061916891365,mnist,0.18590706586837769,pca,9.941601022809222,3.0934503078460693,0.15
0.7922000288963318,723.6286318211219,65.87061916891365,mnist,0.18805381655693054,pca,10.985605433061183,3.4128246307373047,0.15
0.7922000288963318,799.6195593661472,65.87061916891365,mnist,0.18998883664608002,pca,12.139244620058346,3.7662808895111084,0.15
0.7922000288963318,883.590576165824,65.87061916891365,mnist,0.19173434376716614,pca,13.414031738490433,4.157342433929443,0.15
0.7922000288963318,976.3797010017277,65.87061916891365,mnist,0.19330859184265137,pca,14.82268898213896,4.589907169342041,0.15
