beta_max,beta_mean,beta_min,loss,mcl_e_best,mcl_e_mean,ramp,step,teacher_entropy_usage,usage_0,usage_1,usage_2,usage_3
0.0,0.0,0.0,0.013688930310308933,0.01347004808485508,0.013688930310308933,0.0,1,1.0,0.25,0.25,0.25,0.25
0.0,0.0,0.0,0.015509814955294132,0.015496192499995232,0.015509814955294132,0.0,500,1.0,0.25,0.25,0.25,0.25
0.0,0.0,0.0,0.014234419912099838,0.014228440821170807,0.014234419912099838,0.0,1000,1.0,0.25,0.25,0.25,0.25
2.240000009536743,2.240000009536743,2.240000009536743,0.013606623746454716,0.013603182509541512,0.013606618158519268,0.028000000000000004,1500,1.0,0.24999995529651642,0.2500000596046448,0.2500000298023224,0.2499999850988388
8.319999694824219,8.319999694824219,8.319999694824219,0.012855146080255508,0.012853138148784637,0.012855146080255508,0.10400000000000002,2000,1.0,0.24999985098838806,0.24999968707561493,0.25,0.2500004768371582
17.280000686645508,17.280000686645508,17.280000686645508,0.01459584292024374,0.014594314619898796,0.014595841988921165,0.216,2500,1.0,0.2500007152557373,0.24999970197677612,0.2499997764825821,0.24999982118606567
28.15999984741211,28.15999984741211,28.15999984741211,0.013439000584185123,0.013437943533062935,0.013438999652862549,0.3520000000000001,3000,0.9999999403953552,0.2499992698431015,0.24999941885471344,0.2499999850988388,0.25000131130218506
40.0,40.0,40.0,0.015237140469253063,0.015236297622323036,0.015237139537930489,0.5,3500,1.0,0.2499987781047821,0.2499992847442627,0.25000035762786865,0.25000157952308655
51.84000015258789,51.84000015258789,51.84000015258789,0.015116916969418526,0.015116279944777489,0.015116916038095951,0.648,4000,1.0,0.2499999701976776,0.2500007152557373,0.2499997317790985,0.24999961256980896
62.71999740600586,62.71999740600586,62.71999740600586,0.013567384332418442,0.01356695219874382,0.013567384332418442,0.7839999999999999,4500,0.9999999403953552,0.24999970197677612,0.25000008940696716,0.2500004172325134,0.2499997764825821
71.68000030517578,71.68000030517578,71.68000030517578,0.014226965606212616,0.014226672239601612,0.01422696653753519,0.8960000000000001,5000,1.0,0.24999994039535522,0.24999947845935822,0.25000083446502686,0.2499997913837433
77.76000213623047,77.76000213623047,77.76000213623047,0.013897140510380268,0.013896938413381577,0.013897140510380268,0.972,5500,1.0,0.24999983608722687,0.2500002682209015,0.24999995529651642,0.24999995529651642
80.0,80.0,80.0,0.013700229115784168,0.013700077310204506,0.013700228184461594,1.0,6000,1.0,0.24999994039535522,0.2499995231628418,0.250000536441803,0.25
80.0,80.0,80.0,0.013894613832235336,0.013894513249397278,0.013894613832235336,1.0,6500,1.0,0.25000011920928955,0.25000008940696716,0.24999988079071045,0.24999994039535522
80.0,80.0,80.0,0.013095062226057053,0.013094985857605934,0.013095062226057053,1.0,7000,1.0,0.24999995529651642,0.25000011920928955,0.24999988079071045,0.2500000298023224
80.0,80.0,80.0,0.015038409270346165,0.015038343146443367,0.01503841020166874,1.0,7500,1.0,0.25,0.25,0.25,0.2499999701976776
80.0,80.0,80.0,0.014747712761163712,0.014747661538422108,0.014747712761163712,1.0,8000,1.0,0.2499999701976776,0.2499999701976776,0.2499999850988388,0.2500000596046448
