A_cond_smax_over_smin,A_sval_0,A_sval_1,A_sval_2,A_sval_3,A_sval_max,A_sval_min,beta_gap_mean,beta_top2_gap_mean,beta_x_mean,cost_gap_mean,delta_A_mean_min_interexpert,n,oracle_class_mi_norm,oracle_usage_0,oracle_usage_1,oracle_usage_2,oracle_usage_3,oracle_usage_entropy_norm,posterior_acc,risk_margin_mean,risk_margin_p05,risk_route_class_mi_norm,risk_route_usage_0,risk_route_usage_1,risk_route_usage_2,risk_route_usage_3,risk_route_usage_entropy_norm,route_excess_p95,route_excess_vs_sample_oracle,step,t,teacher_entropy_sample_norm,teacher_usage_0,teacher_usage_1,teacher_usage_2,teacher_usage_3,teacher_usage_entropy_norm,top2_cost_gap_mean
2275.027587890625,0.6578338146209717,0.0005853275652043521,0.00039818964432924986,0.00028915420989505947,0.6578338146209717,0.00028915420989505947,0.10132956504821777,0.09682085365056992,80.0,0.0012666195398196578,0.00012520141899585724,2048,0.03234062261696587,0.8857421875,0.05712890625,0.0498046875,0.00732421875,0.32922399044036865,0.7919921875,0.0013782642781734467,0.0008243024349212646,0.0,1.0,0.0,0.0,0.0,5.979470391048736e-11,0.00041141622932627797,5.1703093049582094e-05,1,0.019999999552965164,0.9980608224868774,0.27513831853866577,0.2460939586162567,0.24121128022670746,0.23755645751953125,0.9987553358078003,0.001210260670632124
2169.143798828125,0.35582929849624634,0.001035651657730341,0.0003775484801735729,0.00016404135385528207,0.35582929849624634,0.00016404135385528207,0.05070113390684128,0.033393241465091705,80.0,0.0006337641971185803,8.971952047431841e-05,2048,0.07337637772062523,0.60498046875,0.251953125,0.03173828125,0.111328125,0.7251411080360413,0.78076171875,0.0003435988328419626,1.9155442714691162e-05,0.7633010003336673,0.8984375,0.1015625,0.0,0.0,0.23696456849575043,0.0006671289447695017,0.00013208616292104125,1,0.2186666578054428,0.9992176294326782,0.25999021530151367,0.2526717782020569,0.23738455772399902,0.24995344877243042,0.9996140599250793,0.0004174155183136463
1265.186279296875,0.30266422033309937,0.0009098437731154263,0.00045880075776949525,0.00023922501713968813,0.30266422033309937,0.00023922501713968813,0.04413822293281555,0.03231934830546379,80.0,0.0005517277750186622,5.658157169818878e-05,2048,0.12227232909877885,0.220703125,0.52099609375,0.24267578125,0.015625,0.7803415060043335,0.73095703125,0.00025501014897599816,3.830902278423309e-05,0.44055119867153364,0.01220703125,0.8251953125,0.16259765625,0.0,0.3662172853946686,0.0010233867214992642,0.00022370384249370545,1,0.41733333468437195,0.9995276927947998,0.25061601400375366,0.2565830945968628,0.24948781728744507,0.24331308901309967,0.9998719692230225,0.00040399187128059566
861.9456176757812,0.2624492347240448,0.0008947891765274107,0.00044128805166110396,0.0003044846816919744,0.2624492347240448,0.0003044846816919744,0.050205208361148834,0.03135853260755539,80.0,0.0006275650812312961,9.683035750640556e-05,2048,0.11831197261749227,0.19287109375,0.59130859375,0.21533203125,0.00048828125,0.694282054901123,0.60595703125,0.0002547354670241475,1.0211020708084106e-05,0.35214809317981743,0.0,0.908203125,0.091796875,0.0,0.22121962904930115,0.0007973466417752206,0.00017504006973467767,1,0.6159999966621399,0.999333381652832,0.2520265579223633,0.2595663070678711,0.25130361318588257,0.23710352182388306,0.9996171593666077,0.00039198168087750673
798.30908203125,0.24068474769592285,0.0007700747228227556,0.00039185021887533367,0.0003014931862708181,0.24068474769592285,0.0003014931862708181,0.05354492366313934,0.02997671253979206,80.0,0.000669311557430774,0.00013389829837251455,2048,0.12109827446470092,0.1552734375,0.6181640625,0.2265625,0.0,0.6657534241676331,0.427734375,0.0002376388292759657,2.941414641099982e-05,0.3306296740329566,0.0,0.95849609375,0.04150390625,0.0,0.12457277625799179,0.0006393622606992722,0.00013480681809596717,1,0.8146666288375854,0.9991497993469238,0.25237661600112915,0.2608010470867157,0.25372806191444397,0.23309427499771118,0.9993841052055359,0.00037470890674740076
880.1091918945312,0.20924417674541473,0.000608597882091999,0.0003006092447321862,0.00023774796864017844,0.20924417674541473,0.00023774796864017844,0.04882480204105377,0.023553505539894104,80.0,0.0006103100022301078,7.157623622333631e-05,2048,0.09880413931937194,0.23486328125,0.55810546875,0.20703125,0.0,0.7154327034950256,0.27099609375,9.601874626241624e-05,1.0476634088263381e-05,0.23439054377226753,0.16162109375,0.83837890625,0.0,0.0,0.31908681988716125,0.0006514218403026462,0.00015185643860604614,1,1.0133333206176758,0.9991599321365356,0.2547847628593445,0.25944969058036804,0.2538985013961792,0.23186707496643066,0.9993318319320679,0.0002944188308902085
804.8545532226562,0.18461716175079346,0.0004926498513668776,0.0002355751785216853,0.00022937952599022537,0.18461716175079346,0.00022937952599022537,0.045331697911024094,0.01967911794781685,80.0,0.0005666462238878012,0.00011105686280643567,2048,0.09833068874256069,0.44775390625,0.42333984375,0.12890625,0.0,0.7125155329704285,0.1884765625,0.00013998216309119016,8.049690950429067e-05,0.18947276873930344,0.9775390625,0.0224609375,0.0,0.0,0.07752177864313126,0.0005612827953882515,0.00014814650057815015,1,1.2120000123977661,0.9991928339004517,0.2581535577774048,0.2576589584350586,0.25248926877975464,0.23169827461242676,0.9993169903755188,0.0002459889801684767
998.6246337890625,0.16227343678474426,0.0003674293402582407,0.00019911200797650963,0.00016249692998826504,0.16227343678474426,0.00016249692998826504,0.0411028191447258,0.017646342515945435,80.0,0.0005137852276675403,9.969324310077354e-05,2048,0.07123753512287317,0.5654296875,0.3271484375,0.107421875,0.0,0.6691107153892517,0.13525390625,0.00018568635277915746,0.0001678981789154932,0.21582952925546095,0.99853515625,0.00146484375,0.0,0.0,0.007951666601002216,0.00041013240115717053,8.84606342879124e-05,1,1.410666584968567,0.9993288516998291,0.25844278931617737,0.256350040435791,0.2519949972629547,0.2332121729850769,0.9994188547134399,0.00022057926980778575
1070.871337890625,0.13983626663684845,0.000299280189210549,0.00016839730960782617,0.00013058175682090223,0.13983626663684845,0.00013058175682090223,0.043595362454652786,0.02167603000998497,80.0,0.000544942042324692,0.00022106710821390152,2048,0.07838861979070412,0.828125,0.15283203125,0.01904296875,0.0,0.37415534257888794,0.12939453125,0.00032869598362594843,0.00031300223781727254,0.0,1.0,0.0,0.0,0.0,5.979470391048736e-11,0.00014964434376452118,1.9582024833653122e-05,1,1.6093333959579468,0.9993820786476135,0.26053935289382935,0.2555335760116577,0.24934238195419312,0.2345847189426422,0.9994474053382874,0.0002709503751248121
1423.2593994140625,0.12297795712947845,0.00024699914501979947,0.00013430957915261388,8.640586020192131e-05,0.12297795712947845,8.640586020192131e-05,0.045965272933244705,0.025424234569072723,80.0,0.0005745659000240266,0.0003065442724619061,2048,0.04902166962632584,0.94873046875,0.05126953125,0.0,0.0,0.14588278532028198,0.11083984375,0.00040241912938654423,0.0003773830831050873,0.0,1.0,0.0,0.0,0.0,5.979470391048736e-11,1.1026174888684181e-06,2.9096777325321455e-06,1,1.808000087738037,0.9994508624076843,0.26152434945106506,0.25505495071411133,0.24677762389183044,0.23664310574531555,0.9994974732398987,0.0003178029437549412
