beta,step,test_best_mse,test_class_mi_norm,test_class_purity,test_eff_frac_mean,test_eff_frac_min,test_expert_align_m,test_expert_diversity,test_soft_mse,test_usage_entropy,variant
0.30643348241439994,0,1.000405192375183,0.011357062496244907,0.10000001093596111,0.9999925941228867,0.9999924898147583,0.09004510939121246,0.8638989329338074,1.000520944595337,0.9910626411437988,fixed_good
0.30643348241439994,100,0.8837636709213257,0.006749552674591541,0.08333334207519627,0.9999938011169434,0.9999929070472717,0.08951036632061005,0.00814391952008009,0.8838693499565125,0.9959118962287903,fixed_good
0.30643348241439994,200,0.799508273601532,0.0017364546656608582,0.05666665992957576,0.9999949932098389,0.9999944567680359,0.09010279178619385,0.004161422606557608,0.7996078729629517,0.9606504440307617,fixed_good
0.30643348241439994,300,0.7298034429550171,0.0004197965026833117,0.02000001319404987,0.9999956786632538,0.9999944567680359,0.09122326970100403,0.002891942858695984,0.7299627661705017,0.7102263569831848,fixed_good
0.30643348241439994,400,0.6719310879707336,0.0031688653398305178,0.04000005742334167,0.9999907612800598,0.9999799728393555,0.08388540148735046,0.003363207448273897,0.6724949479103088,0.03777284920215607,fixed_good
0.30643348241439994,500,0.6218097805976868,0.0,0.0366666316986084,0.9999191015958786,0.9997521042823792,0.07535939663648605,0.00843422207981348,0.6236479878425598,-0.0,fixed_good
0.0,0,1.003286361694336,0.004878445994108915,0.06333334439361948,1.0000001192092896,1.0000001192092896,0.09553039819002151,0.8657775521278381,1.0033972263336182,0.993834912776947,theory_anneal
0.0,100,0.8940945863723755,0.0021684030070900917,0.06999998261415286,1.0000001192092896,1.0000001192092896,0.09572950005531311,0.00780763803049922,0.8941895961761475,0.997886598110199,theory_anneal
0.22982511181079993,200,0.7995200753211975,0.001741703599691391,0.03666665023066873,0.999998077750206,0.9999976754188538,0.095865897834301,0.0039005170110613108,0.7996010184288025,0.9871795177459717,theory_anneal
0.30643348241439994,300,0.7308334112167358,0.0015509846853092313,0.043333302800721896,0.9999965578317642,0.9999962449073792,0.09639086574316025,0.0026642726734280586,0.7309268712997437,0.8186862468719482,theory_anneal
0.30643348241439994,400,0.669130802154541,0.003652305109426379,0.09333335212209448,0.9999966025352478,0.999995768070221,0.09524939954280853,0.002173198387026787,0.6693450212478638,0.3745238482952118,theory_anneal
0.30643348241439994,500,0.6159740090370178,0.0,0.043333351612091064,0.9999908804893494,0.9999799728393555,0.08394868671894073,0.003021989716216922,0.6166649460792542,-0.0,theory_anneal
