beta,step,test_mean_expert_mse,test_oracle_best_mse,test_oracle_class_mi_norm,test_oracle_class_purity,test_oracle_eff_frac_min,test_oracle_soft_usage_entropy,test_oracle_usage_entropy,test_soft_oracle_mse,train_mean_expert_mse,train_oracle_best_mse,train_oracle_class_mi_norm,train_oracle_class_purity,train_oracle_eff_frac_min,train_oracle_soft_usage_entropy,train_oracle_usage_entropy,train_soft_oracle_mse,variant
0.051642816982650844,2000,0.9879881795247396,0.9879543253580729,0.0015813131291040256,0.02366666666666667,0.9653333425521851,1.0,0.9996837377548218,0.9879881795247396,0.9587346315383911,0.958702027797699,0.0022260849660606704,0.02734375,0.9375,1.0,0.9993075132369995,0.9587346315383911,fixed_good
0.051642816982650844,2200,0.9892402954101562,0.9892073160807292,0.001544417449603028,0.02400000000000002,0.9773333072662354,1.0,0.9997879266738892,0.9892402954101562,0.9581312537193298,0.9580996036529541,0.0017803911939331413,0.0244140625,0.931640625,1.0,0.9990779757499695,0.9581312537193298,fixed_good
0.051642816982650844,2400,0.9899002888997396,0.9898682657877604,0.001488651021286863,0.024333333333333318,0.9733333587646484,1.0,0.9998267889022827,0.9899002888997396,0.956972062587738,0.9569414258003235,0.002076660001160842,0.02783203125,0.943359375,1.0,0.9994469285011292,0.956972062587738,fixed_good
0.051642816982650844,2600,0.9893819580078125,0.9893509928385417,0.0020057820505194313,0.028666666666666674,0.9746666550636292,1.0,0.9997990131378174,0.9893819580078125,0.9561314582824707,0.956101655960083,0.0017222719588443013,0.02294921875,0.9453125,1.0,0.9994202256202698,0.9561314582824707,fixed_good
0.051642816982650844,2800,0.9905702311197917,0.9905400390625,0.001691066149865486,0.02633333333333332,0.9679999947547913,1.0,0.9997212886810303,0.9905702311197917,0.9551010131835938,0.9550720453262329,0.002032193702061549,0.025390625,0.955078125,1.0,0.9996301531791687,0.9551010131835938,fixed_good
0.051642816982650844,3000,0.9909687296549479,0.9909394124348958,0.0013394256097499333,0.023333333333333317,0.9706666469573975,1.0,0.9997034072875977,0.9909687296549479,0.9548013210296631,0.9547731876373291,0.0016657917857930806,0.02587890625,0.947265625,1.0,0.9992824792861938,0.9548013806343079,fixed_good
0.051642816982650844,3200,0.99047705078125,0.9904485270182292,0.0014046468459147266,0.02300000000000002,0.9746666550636292,1.0,0.999760627746582,0.99047705078125,0.9544318914413452,0.9544044733047485,0.0014655646631603295,0.02490234375,0.96484375,1.0,0.9997276067733765,0.95443195104599,fixed_good
0.051642816982650844,3400,0.9914840901692709,0.9914561767578125,0.0017291598480094431,0.02566666666666667,0.9773333072662354,1.0,0.9998593330383301,0.9914840087890625,0.9530919790267944,0.9530653357505798,0.0018765365335954775,0.02587890625,0.95703125,1.0,0.9995188117027283,0.9530919790267944,fixed_good
0.051642816982650844,3600,0.9919098917643229,0.9918827718098958,0.001227736414880516,0.023333333333333317,0.9639999866485596,1.0,0.9996442794799805,0.991909912109375,0.9532864093780518,0.9532604217529297,0.0014879579862897866,0.02294921875,0.947265625,1.0,0.9995318055152893,0.9532864093780518,fixed_good
0.051642816982650844,3800,0.992006856282552,0.9919803873697917,0.0012276550401784424,0.02300000000000002,0.9546666741371155,1.0,0.9995757341384888,0.9920068766276041,0.9529014229774475,0.9528762102127075,0.0011093221345387866,0.02099609375,0.951171875,1.0,0.9995386600494385,0.9529014229774475,fixed_good
0.051642816982650844,4000,0.9931141357421875,0.9930884806315105,0.001098498019323767,0.02100000000000002,0.9693333506584167,1.0,0.9996793270111084,0.9931141357421875,0.9518803358078003,0.9518557786941528,0.0012012257637581836,0.02294921875,0.94921875,1.0,0.9994515180587769,0.9518803358078003,fixed_good
1.5408512905091334,0,1.2514562174479167,1.2512527669270834,0.009521646698434326,0.061,0.8199999928474426,1.0,0.9856177568435669,1.2514560953776042,1.2482942342758179,1.248091220855713,0.017984655683882626,0.09228515625,0.796875,1.0,0.9897594451904297,1.2482941150665283,hard_cold
1.5408512905091334,200,1.0390821940104167,1.038927022298177,0.016708631233682124,0.07266666666666666,0.8920000195503235,1.0,0.9961997270584106,1.0390821940104167,1.0240201950073242,1.0238662958145142,0.01913512167148688,0.091796875,0.912109375,1.0,0.9972147345542908,1.0240201950073242,hard_cold
1.5408512905091334,400,1.0039901936848958,1.0038627319335938,0.01679575471057998,0.07666666666666666,0.8946666717529297,0.9999999403953552,0.9975905418395996,1.0039901733398438,0.9855281114578247,0.9853994846343994,0.01823576957804722,0.0869140625,0.880859375,1.0,0.9966744780540466,0.9855280518531799,hard_cold
1.5408512905091334,600,0.9939089152018229,0.993798095703125,0.011680247255823508,0.06066666666666665,0.8173333406448364,1.0,0.9953661561012268,0.9939088338216145,0.9735115766525269,0.9733979105949402,0.01161047548206357,0.06884765625,0.853515625,1.0,0.9967433214187622,0.9735115766525269,hard_cold
1.5408512905091334,800,0.9907428792317708,0.9906431274414063,0.007916324801940416,0.045999999999999985,0.8013333082199097,1.0,0.9943305850028992,0.9907428385416667,0.9685544371604919,0.9684508442878723,0.009899584297309395,0.0615234375,0.837890625,1.0,0.9961537718772888,0.9685544371604919,hard_cold
1.5408512905091334,1000,0.9884799601236979,0.9883864542643229,0.005139635826152156,0.031000000000000028,0.7799999713897705,1.0,0.9931502938270569,0.9884799601236979,0.9658873081207275,0.9657894372940063,0.006919876645892062,0.04541015625,0.8125,1.0,0.9949387907981873,0.9658873081207275,hard_cold
1.5408512905091334,1200,0.9880769449869792,0.9879876912434896,0.0037361805076015866,0.030666666666666675,0.7866666913032532,1.0,0.9938645362854004,0.9880769449869792,0.963004469871521,0.9629099369049072,0.005967194086289068,0.03759765625,0.802734375,1.0,0.9948412179946899,0.963004469871521,hard_cold
1.5408512905091334,1400,0.9885442301432291,0.9884573567708334,0.003157183915986914,0.02633333333333332,0.7733333110809326,1.0,0.9934331774711609,0.9885442301432291,0.9614987373352051,0.9614055752754211,0.00625587777687873,0.03857421875,0.80078125,1.0,0.9947870373725891,0.9614987373352051,hard_cold
1.5408512905091334,1600,0.9881082356770833,0.9880213216145833,0.002591839096638221,0.02200000000000002,0.7866666913032532,1.0000001192092896,0.9941992163658142,0.9881082356770833,0.959447979927063,0.9593544006347656,0.006523622139954239,0.04052734375,0.794921875,1.0,0.9945589900016785,0.959447979927063,hard_cold
1.5408512905091334,1800,0.9879860229492188,0.9878989664713541,0.0029148930513564586,0.018333333333333313,0.7666666507720947,1.0,0.9930011034011841,0.9879860229492188,0.9591279029846191,0.9590331315994263,0.006347301133490859,0.0390625,0.82421875,1.0,0.995763897895813,0.9591279029846191,hard_cold
1.5408512905091334,2000,0.9889270833333333,0.9888394368489584,0.00361166976283609,0.02300000000000002,0.7733333110809326,1.0,0.9933816194534302,0.9889271240234375,0.9585738778114319,0.9584778547286987,0.006274045910943822,0.03955078125,0.818359375,1.0,0.9951034188270569,0.9585738182067871,hard_cold
1.5408512905091334,2200,0.9891736653645833,0.9890851236979167,0.0035883146492772496,0.02200000000000002,0.7599999904632568,1.0,0.9922851324081421,0.9891736653645833,0.9578025937080383,0.9577053189277649,0.006732907011513908,0.041015625,0.810546875,1.0,0.9944807291030884,0.9578025937080383,hard_cold
1.5408512905091334,2400,0.9894859822591145,0.9893948160807292,0.003554055061559931,0.02566666666666667,0.7559999823570251,1.0000001192092896,0.9918659329414368,0.9894859415690104,0.9572115540504456,0.9571109414100647,0.007727714296337332,0.0439453125,0.78125,1.0,0.992455780506134,0.9572115540504456,hard_cold
1.5408512905091334,2600,0.9897546793619791,0.9896608479817708,0.0040633013050226695,0.029000000000000026,0.7613333463668823,1.0,0.9908871650695801,0.9897546793619791,0.9573476314544678,0.9572435021400452,0.008329283228002577,0.04638671875,0.802734375,1.0,0.9915862679481506,0.9573476314544678,hard_cold
1.5408512905091334,2800,0.9897852579752604,0.9896891682942708,0.004255761996375104,0.029666666666666675,0.7680000066757202,1.0,0.9911804795265198,0.9897852579752604,0.9559638500213623,0.9558571577072144,0.009589946825714098,0.05078125,0.7890625,1.0,0.9902907013893127,0.9559638500213623,hard_cold
1.5408512905091334,3000,0.9899085286458333,0.9898089599609375,0.003659131891128818,0.028000000000000025,0.7720000147819519,1.0,0.9899775385856628,0.9899085286458333,0.9552040100097656,0.9550930261611938,0.008718287803167775,0.04931640625,0.802734375,1.0,0.990058958530426,0.9552040100097656,hard_cold
1.5408512905091334,3200,0.9908680013020833,0.990763427734375,0.004243870629357288,0.031666666666666676,0.7426666617393494,1.0,0.9881186485290527,0.9908679809570312,0.9555476307868958,0.9554306864738464,0.01014377164048641,0.05517578125,0.779296875,1.0,0.9887633323669434,0.9555476307868958,hard_cold
1.5408512905091334,3400,0.9920691324869791,0.9919595133463541,0.0042955094168200935,0.032999999999999974,0.734666645526886,1.0,0.9865717887878418,0.9920691324869791,0.953382134437561,0.9532597064971924,0.011116879047984026,0.05615234375,0.783203125,1.0,0.9884238243103027,0.953382134437561,hard_cold
1.5408512905091334,3600,0.9915076904296874,0.9913934326171875,0.004850223274449022,0.03633333333333333,0.7493333220481873,1.0,0.9873790740966797,0.9915076904296874,0.9527745246887207,0.9526462554931641,0.011852330840730743,0.05908203125,0.791015625,1.0,0.9874687194824219,0.9527745246887207,hard_cold
1.5408512905091334,3800,0.9932197672526042,0.9931001993815104,0.0047540623606439104,0.03666666666666668,0.7279999852180481,0.9999999403953552,0.9842527508735657,0.9932197672526042,0.9529842138290405,0.952849805355072,0.011873279252506128,0.06396484375,0.787109375,1.0,0.9850918650627136,0.9529842138290405,hard_cold
1.5408512905091334,4000,0.9924735514322917,0.9923509521484375,0.004081443317206944,0.03266666666666668,0.7306666374206543,1.0,0.9841659665107727,0.9924735514322917,0.9528557658195496,0.952716588973999,0.010721423827059417,0.05810546875,0.79296875,0.9999999403953552,0.9850909113883972,0.9528557658195496,hard_cold
0.0,0,1.2514599609375,1.2512707112630208,0.008896719195772123,0.04466666666666669,0.8373333215713501,1.0,0.9962806105613708,1.2514599609375,1.2483007907867432,1.248113989830017,0.007779058624035881,0.0439453125,0.833984375,1.0,0.9963110685348511,1.2483007907867432,theory_anneal
0.0,200,1.0384093831380208,1.0383213297526042,0.0033486424392788735,0.031333333333333324,0.8853333592414856,1.0,0.9974520206451416,1.0384093831380208,1.0234801769256592,1.0233937501907349,0.005703335124150331,0.0400390625,0.92578125,1.0,0.9987412691116333,1.0234801769256592,theory_anneal
0.0,400,1.0038602701822916,1.0038029174804688,0.0024013368664572692,0.028000000000000025,0.9213333129882812,1.0,0.998161256313324,1.0038602701822916,0.9852233529090881,0.9851669073104858,0.0024116424893285424,0.0283203125,0.9609375,1.0,0.9997670650482178,0.9852233529090881,theory_anneal
0.0,600,0.9942559000651041,0.9942098388671875,0.0014233481236098286,0.01633333333333331,0.9613333344459534,1.0,0.9990066885948181,0.9942559000651041,0.9737979173660278,0.9737530946731567,0.002397152308285273,0.02978515625,0.947265625,1.0,0.9995918869972229,0.9737979173660278,theory_anneal
0.0,800,0.9903599446614584,0.9903191121419271,0.002346253727973553,0.02200000000000002,0.9293333292007446,1.0,0.9991278052330017,0.9903599446614584,0.9686421155929565,0.96860271692276,0.0020751772106039294,0.0283203125,0.947265625,1.0,0.9994950294494629,0.9686421155929565,theory_anneal
0.005370852966195689,1000,0.9888363850911458,0.9887984415690104,0.0027417588481260203,0.023333333333333317,0.9626666903495789,1.0,0.9997329711914062,0.9888363444010416,0.9649705290794373,0.9649341702461243,0.001807601453555953,0.025390625,0.94921875,1.0,0.9996415972709656,0.9649705290794373,theory_anneal
0.0181782715778931,1200,0.9884012247721354,0.9883652750651042,0.00214576863824525,0.02200000000000002,0.9733333587646484,1.0,0.9998931884765625,0.9884012247721354,0.9631715416908264,0.963137149810791,0.002797488621991932,0.03125,0.962890625,1.0,0.9995728135108948,0.9631716012954712,theory_anneal
0.033464545404757746,1400,0.9885186767578125,0.9884841715494792,0.0018311309606608402,0.020666666666666667,0.972000002861023,1.0,0.99989914894104,0.9885187174479166,0.9618844389915466,0.9618514776229858,0.0018997610755721022,0.02587890625,0.943359375,1.0,0.999216616153717,0.9618844985961914,theory_anneal
0.04627196401645516,1600,0.9881415608723958,0.9881082967122395,0.0015739286986907576,0.019000000000000017,0.9733333587646484,1.0,0.9998881220817566,0.9881416015625,0.9604151248931885,0.9603833556175232,0.0022363040523823625,0.02490234375,0.94921875,1.0,0.9993122220039368,0.9604151248931885,theory_anneal
