A_cond_smax_over_smin,A_rank_eps1e-8,A_sval_0,A_sval_1,A_sval_2,A_sval_3,A_sval_max,A_sval_min,bayes_decision_entropy_t,beta_x,delta_A_mean_min_interexpert,n,oracle_usage_0,oracle_usage_1,oracle_usage_2,oracle_usage_3,posterior_acc,risk_margin_mean,risk_margin_p05,risk_usage_0,risk_usage_1,risk_usage_2,risk_usage_3,route_excess_p95,route_excess_vs_sample_oracle,t,teacher_entropy_norm,teacher_usage_0,teacher_usage_1,teacher_usage_2,teacher_usage_3,v_t
102063232.0,2.0,0.513188898563385,1.5168939881959886e-08,9.109933252204883e-09,5.028146787822152e-09,0.513188898563385,5.028146787822152e-09,0.3788989186286926,80.0,0.0,12288,0.661865234375,0.1796875,0.0957845076918602,0.0626627579331398,0.8041178584098816,7.330527296289802e-10,0.0,0.783203125,0.2164713591337204,0.00032552084303461015,0.0,1.4901161193847656e-08,3.03968294979029e-09,0.019999999552965164,1.0,0.25,0.25,0.25,0.25,0.2439037263393402
122761296.0,2.0,0.25138792395591736,1.2110614733273906e-08,8.227325487553117e-09,2.0477783913008807e-09,0.25138792395591736,2.0477783913008807e-09,0.7980080246925354,80.0,0.0,12288,0.549072265625,0.203369140625,0.1512044221162796,0.0963541641831398,0.79541015625,1.8121681932825595e-09,0.0,0.5828450322151184,0.1090494766831398,0.09130859375,0.216796875,7.450580596923828e-09,2.086873562845426e-09,0.1495652198791504,1.0,0.25,0.25,0.25,0.25,0.4165037274360657
110024848.0,2.0,0.19885438680648804,2.0616903739778536e-08,2.7045918837842464e-09,1.8073589291844883e-09,0.19885438680648804,1.8073589291844883e-09,0.4009343385696411,80.0,0.0,12288,0.5293782353401184,0.20849609375,0.1551920622587204,0.10693359375,0.7786458730697632,8.194547262974083e-10,0.0,0.8374837040901184,0.0,0.0885416641831398,0.073974609375,7.450580596923828e-09,1.8023532666333608e-09,0.2791304588317871,1.0,0.25,0.25,0.25,0.25,0.5497028827667236
77677352.0,1.0,0.17164722084999084,4.317325164038266e-09,3.664622827415087e-09,2.2097459417835807e-09,0.17164722084999084,2.2097459417835807e-09,0.42639169096946716,80.0,0.0,12288,0.5059407353401184,0.198974609375,0.17333984375,0.1217447891831398,0.739501953125,2.0668267097789794e-10,0.0,0.8221842646598816,0.0,0.09326171875,0.0845540389418602,5.587935447692871e-09,1.6257217794191092e-09,0.40869566798210144,1.0,0.25,0.25,0.25,0.25,0.6524956822395325
509210496.0,1.0,0.15404066443443298,8.518976635230047e-09,1.4221277488957185e-09,3.025088235464324e-10,0.15404066443443298,3.025088235464324e-10,0.3172443211078644,80.0,0.0,12288,0.5166015625,0.2020670622587204,0.1638997346162796,0.117431640625,0.663330078125,3.012701199622825e-10,0.0,0.8399251103401184,0.0,0.0,0.1600748747587204,5.587935447692871e-09,1.4415112437049515e-09,0.5382608771324158,1.0,0.25,0.25,0.25,0.25,0.7318229675292969
109555456.0,1.0,0.14112873375415802,5.5795879028153195e-09,3.0489490931984164e-09,1.2881944400078282e-09,0.14112873375415802,1.2881944400078282e-09,0.7121321558952332,80.0,0.0,12288,0.5106608271598816,0.207763671875,0.1653645783662796,0.1162109375,0.5579427480697632,6.041318556526676e-10,0.0,0.5347493290901184,0.0,0.1555989533662796,0.3096517026424408,3.725290298461914e-09,1.2675229754677275e-09,0.6678261160850525,1.0,0.25,0.25,0.25,0.25,0.7930418252944946
162452512.0,1.0,0.13093803822994232,4.138335452097408e-09,1.8064915119353486e-09,8.060080936012071e-10,0.13093803822994232,8.060080936012071e-10,0.3476930856704712,80.0,0.0,12288,0.5266926884651184,0.2014973908662796,0.1644694060087204,0.1073404923081398,0.430419921875,1.1558162066327426e-10,0.0,0.8677571415901184,0.0704752579331398,0.0,0.061767578125,3.725290298461914e-09,1.1887475448446594e-09,0.7973913550376892,1.0,0.25,0.25,0.25,0.25,0.8402858972549438
102609592.0,1.0,0.11983415484428406,5.75608272157524e-09,1.6608323605282749e-09,1.1678650269075774e-09,0.11983415484428406,1.1678650269075774e-09,0.09706530719995499,80.0,0.0,12288,0.4965006411075592,0.1952311247587204,0.1910807341337204,0.1171875,0.3245442807674408,5.676762879214259e-11,0.0,0.9700520634651184,0.0,0.02994791604578495,0.0,3.725290298461914e-09,1.1642858899207909e-09,0.9269565939903259,1.0,0.25,0.25,0.25,0.25,0.8767450451850891
108222840832.0,1.0,0.1082228422164917,6.073480829371647e-09,7.284937653118106e-10,1.2163403710483594e-16,0.1082228422164917,1.2163403710483594e-16,0.3956753611564636,80.0,0.0,12288,0.4964192807674408,0.210693359375,0.1809895783662796,0.1118977889418602,0.2445475310087204,0.0,0.0,0.76220703125,0.23779296875,0.0,0.0,3.725290298461914e-09,1.086571499442357e-09,1.0565217733383179,1.0,0.25,0.25,0.25,0.25,0.9048812985420227
77876528.0,1.0,0.0953625813126564,5.011204340377162e-09,1.413529182592299e-09,1.2245355840434513e-09,0.0953625813126564,1.2245355840434513e-09,0.5131406784057617,80.0,0.0,12288,0.4935709536075592,0.1991373747587204,0.1953938752412796,0.1118977889418602,0.1979166716337204,6.236102190193549e-10,0.0,0.341552734375,0.0,0.64404296875,0.014404296875,3.725290298461914e-09,8.732286005397327e-10,1.1860870122909546,1.0,0.25,0.25,0.25,0.25,0.9265948534011841
128459920.0,1.0,0.08198966830968857,4.292993072141371e-09,2.3108244207037387e-09,6.382509520896917e-10,0.08198966830968857,6.382509520896917e-10,0.4716827869415283,80.0,0.0,12288,0.4696451723575592,0.20654296875,0.208251953125,0.1155598983168602,0.1595865935087204,5.350860726727191e-11,0.0,0.2320149689912796,0.0126953125,0.74658203125,0.008707682602107525,2.7939677238464355e-09,7.714220373600256e-10,1.3156522512435913,1.0,0.25,0.25,0.25,0.25,0.9433515071868896
82258224.0,1.0,0.0696081817150116,2.211981708910571e-09,1.6335265362599216e-09,8.462154865718219e-10,0.0696081817150116,8.462154865718219e-10,0.35135647654533386,80.0,0.0,12288,0.457275390625,0.20849609375,0.2151692658662796,0.1190592423081398,0.136962890625,1.299061691550918e-10,0.0,0.8456217646598816,0.01749674417078495,0.1365559846162796,0.00032552084303461015,2.7939677238464355e-09,8.03292266038369e-10,1.445217490196228,1.0,0.25,0.25,0.25,0.25,0.9562830924987793
74481568.0,1.0,0.057782549411058426,5.43839506761401e-09,9.26556220637309e-10,7.757965936328048e-10,0.057782549411058426,7.757965936328048e-10,0.08364123851060867,80.0,0.0,12288,0.4163411557674408,0.2189127653837204,0.2327473908662796,0.1319987028837204,0.1246744841337204,2.432898327242583e-11,0.0,0.9752604365348816,0.02473958395421505,0.0,0.0,2.7939677238464355e-09,7.749558217362562e-10,1.5747824907302856,1.0,0.25,0.25,0.25,0.25,0.9662627577781677
72066752.0,1.0,0.04760836809873581,2.481046035285317e-09,9.87634196647491e-10,6.60614840608531e-10,0.04760836809873581,6.60614840608531e-10,0.031982146203517914,80.0,0.0,12288,0.3915201723575592,0.2196451872587204,0.2527669370174408,0.1360677033662796,0.1145833358168602,5.7980287238024175e-12,0.0,0.9931640625,0.0,0.0013834635028615594,0.0054524741135537624,1.862645149230957e-09,7.076010888340534e-10,1.7043477296829224,1.0,0.25,0.25,0.25,0.25,0.9739641547203064
103442336.0,1.0,0.03839843347668648,1.5298039501843164e-09,8.892904190815898e-10,3.7120617690789004e-10,0.03839843347668648,3.7120617690789004e-10,0.2861248552799225,80.0,0.0,12288,0.3643392026424408,0.2138671875,0.2781575620174408,0.1436360627412796,0.1100260466337204,8.10966137992919e-12,0.0,0.8977864384651184,0.0367024727165699,0.0655110701918602,0.0,1.862645149230957e-09,6.249413209147292e-10,1.833912968635559,1.0,0.25,0.25,0.25,0.25,0.9799076318740845
66367232.0,1.0,0.030711058527231216,1.0004744810387933e-09,7.047548655769731e-10,4.6274431508841474e-10,0.030711058527231216,4.6274431508841474e-10,0.2768074870109558,80.0,0.0,12288,0.34912109375,0.2022298127412796,0.2972005307674408,0.1514485627412796,0.1055501326918602,4.668739700397495e-11,0.0,0.89208984375,0.010009765625,0.0962727889418602,0.0016276041278615594,1.6298145055770874e-09,5.476863407238852e-10,1.9634782075881958,1.0,0.25,0.25,0.25,0.25,0.9844942092895508
24563810304.0,1.0,0.024563809856772423,1.7255237239055532e-09,5.024678451093223e-10,2.634332022964978e-17,0.024563809856772423,2.634332022964978e-17,0.05061350017786026,80.0,0.0,12288,0.3056640625,0.1924641877412796,0.332275390625,0.1695963591337204,0.1031901091337204,0.0,0.0,0.98681640625,0.0,0.01318359375,0.0,1.3969838619232178e-09,5.257163593341829e-10,2.093043327331543,1.0,0.25,0.25,0.25,0.25,0.9880338311195374
85205848.0,1.0,0.019355900585651398,8.130772166659028e-10,3.7976080613510987e-10,2.271663412933833e-10,0.019355900585651398,2.271663412933833e-10,0.3658802807331085,80.0,0.0,12288,0.2815755307674408,0.18505859375,0.3519693911075592,0.181396484375,0.1009114608168602,4.033988074136907e-11,0.0,0.014729817397892475,0.8292643427848816,0.156005859375,0.0,1.3969838619232178e-09,4.670066000578288e-10,2.2226085662841797,1.0,0.25,0.25,0.25,0.25,0.9907654523849487
56070384.0,1.0,0.015229763463139534,3.812295201743865e-10,3.1186833671092984e-10,2.716186719986524e-10,0.015229763463139534,2.716186719986524e-10,0.41139066219329834,80.0,0.0,12288,0.2750650942325592,0.2019856721162796,0.3391927182674408,0.1837565153837204,0.0996907576918602,2.1562604132774332e-11,0.0,0.8060709834098816,0.00040690103196538985,0.16796875,0.02555338479578495,9.313225746154785e-10,3.7281230880203964e-10,2.3521738052368164,1.0,0.25,0.25,0.25,0.25,0.9928736090660095
115820216.0,1.0,0.011984352953732014,5.020243665221358e-10,3.581147600684176e-10,1.0347375734021114e-10,0.011984352953732014,1.0347375734021114e-10,0.5213416814804077,80.0,0.0,12288,0.236083984375,0.17626953125,0.3699544370174408,0.2176920622587204,0.099853515625,6.250881756653115e-11,0.0,0.6670735478401184,0.00032552084303461015,0.3094889223575592,0.02311197854578495,9.313225746154785e-10,3.2873970212676795e-10,2.481739044189453,1.0,0.25,0.25,0.25,0.25,0.9945003986358643
79179184.0,1.0,0.009372686967253685,6.840298327759342e-10,1.2108850033776264e-10,1.1837311686413443e-10,0.009372686967253685,1.1837311686413443e-10,0.6554675102233887,80.0,1.1641532356165829e-11,12288,0.2162272185087204,0.177001953125,0.38671875,0.2200520783662796,0.0980631560087204,1.3718212329982826e-11,0.0,0.39306640625,0.0810546875,0.52587890625,0.0,8.149072527885437e-10,2.5383903312636846e-10,2.61130428314209,1.0,0.25,0.25,0.25,0.25,0.9957557320594788
7344171520.0,1.0,0.007344171404838562,3.8539452185126777e-10,1.1348261740040666e-11,8.907782822996368e-13,0.007344171404838562,8.907782822996368e-13,0.26649191975593567,80.0,0.0,12288,0.2008463591337204,0.1552734375,0.4019368588924408,0.241943359375,0.0965983122587204,3.005122192756282e-11,0.0,0.10302734375,0.00634765625,0.890625,0.0,5.820766091346741e-10,1.6486487175448872e-10,2.7408695220947266,1.0,0.25,0.25,0.25,0.25,0.9967247247695923
46892156.0,1.0,0.005764019209891558,1.8291083925259244e-10,1.6311205164321052e-10,1.2292075690645277e-10,0.005764019209891558,1.2292075690645277e-10,0.408932089805603,80.0,0.0,12288,0.1763509064912796,0.1517740935087204,0.41064453125,0.26123046875,0.097412109375,4.912219069008739e-12,0.0,0.2041015625,8.138021075865254e-05,0.7843424677848816,0.011474609375,5.820766091346741e-10,1.5872578251752145e-10,2.8704347610473633,1.0,0.25,0.25,0.25,0.25,0.9974722862243652
52245508.0,1.0,0.004609863273799419,2.3262944348623193e-10,1.2146200711882216e-10,8.823463487628302e-11,0.004609863273799419,8.823463487628302e-11,5.979470391048736e-11,80.0,5.8207661780829145e-12,12288,0.107666015625,0.103515625,0.4768880307674408,0.3119303286075592,0.0973307341337204,2.5053736862901133e-11,0.0,0.0,0.0,1.0,0.0,4.0745362639427185e-10,9.818042906450941e-11,3.0,1.0,0.25,0.25,0.25,0.25,0.9980493783950806
