alpha,beta_lambda_proxy,beta_z_theory,in_search_window,lambda_between_top,lambda_class_proxy,routeability_proxy,sigma2,snr_proxy,t,v_z
0.6721893632865008,2.7582585611980535,22.60427948287121,1.0,34.56774139404297,0.12202373286386645,1.5215980580844712,0.5481614598844886,5.516517122396108,0.39721518754959106,2.8313222745496986
0.647305638770881,2.6839748671022177,23.719123132059586,1.0,34.56774139404297,0.11315658054299928,1.4407442174472735,0.5809954100154217,5.367949734204436,0.4349367022514343,2.6982447725268304
0.6233430828717086,2.608227341151636,24.855935850861513,1.0,34.56774139404297,0.1049337814838798,1.3605699726261864,0.6114434010359941,5.216454682303272,0.4726582169532776,2.574837671935082
0.6002675949213204,2.531193794002581,26.012049071385796,1.0,34.56774139404297,0.09730851218433947,1.2813884045594357,0.6396788144873735,5.062387588005162,0.5103797316551208,2.4603982494559546
0.5780463366219544,2.453065543976102,27.184591503805066,1.0,34.56774139404297,0.09023735168625738,1.2035061126085538,0.6658624327179382,4.906131087952204,0.5481012463569641,2.354274846875732
0.5566476853141782,2.3740456827271914,28.37051516505219,1.0,34.56774139404297,0.08368003432139383,1.1272185807351232,0.6901433544343677,4.748091365454383,0.5858227610588074,2.255863160315026
0.5360411889752713,2.294347078000671,29.56662535329762,1.0,34.56774139404297,0.07759922042455136,1.0528057028660431,0.7126598437219775,4.588694156001342,0.6235442757606506,2.164602799110517
0.5161975228835175,2.2141901521537495,30.769613987702552,1.0,34.56774139404297,0.07196028370842343,0.980527605978929,0.7335401173689204,4.4283803043075,0.6612657904624939,2.079974094753947
0.4970884478867386,2.133800483799878,31.9760956027532,1.0,34.56774139404297,0.06673111408936849,0.9106209009329187,0.7529030749775532,4.267600967599757,0.6989873051643372,2.0014951417173483
0.4786867416837285,2.0534061600393323,33.182647085769226,1.0,34.56774139404297,0.06188192746442944,0.843295371617495,0.7708590033362154,4.106812320078665,0.7367088794708252,1.928718942601995
0.4609662753093437,1.9732357006436108,34.38583883057563,1.0,34.56774139404297,0.057385126195875276,0.7787318260588961,0.7875100930274304,3.946471401287222,0.7744303941726685,1.8612313143017374
0.44390180146865893,1.89351471006745,35.58228498383474,1.0,34.56774139404297,0.053215095964963634,0.7170795914483639,0.8029511906528793,3.7870294201349,0.8121519088745117,1.7986478392007599
0.4274690360263033,1.8144638614858235,36.7686737004551,1.0,34.56774139404297,0.04934809115683074,0.6584558209276089,0.817270223238743,3.6289277229716466,0.849873423576355,1.7406121450393204
0.4116445938193796,1.7362963654227823,37.94180513420435,1.0,34.56774139404297,0.04576209168966291,0.6029450137160728,0.830548728379278,3.472592730845565,0.8875949382781982,1.6867937562175794
0.39640595537847384,1.65921574031585,39.098624896897746,1.0,34.56774139404297,0.04243667762462663,0.5505993745823747,0.8428623185404794,3.3184314806317,0.9253164529800415,1.6368862119516137
0.3817314348806171,1.5834138055939275,40.236254178121996,1.0,34.56774139404297,0.03935291288757418,0.5014398559490887,0.8542811116239851,3.1668276111878546,0.9630379676818848,1.5906053211782143
0.3676001492885943,1.5090689363174816,41.35201593945355,0.0,34.56774139404297,0.03649323744039511,0.4554578109116749,0.8648701302430032,3.0181378726349632,1.000759482383728,1.5476875442712874
0.35399198863268205,1.4363446086452376,42.4434567439765,0.0,34.56774139404297,0.033841367287999725,0.41261716695684814,0.8746896719838791,2.872689217290475,1.0384809970855713,1.507888492354779
0.3408875873925249,1.3653882549845913,43.508363938092074,0.0,34.56774139404297,0.031382201751539045,0.3728570173699734,0.8837956527617037,2.7307765099691825,1.0762025117874146,1.470981535666692
0.32826829693842347,1.2963304371987656,44.54477805995857,0.0,34.56774139404297,0.029101737479842578,0.33609452048158844,0.8922399252251471,2.5926608743975312,1.1139240264892578,1.4367565130497257
0.3161161589928163,1.2292843361905066,45.55100049977784,0.0,34.56774139404297,0.02698698870942477,0.30222799584066684,0.9000705740236284,2.458568672381013,1.151645541191101,1.4050185352199265
0.30441388007418907,1.1643455469993427,46.52559657495889,0.0,34.56774139404297,0.025025913318992656,0.2711401105634397,0.9073321896181772,2.3286910939986853,1.1893670558929443,1.3755868749987448
0.2931448068870425,1.1015921605843708,47.467394302728565,0.0,34.56774139404297,0.023207344257383182,0.24270105765218838,0.9140661221951586,2.2031843211687416,1.2270885705947876,1.3482939381890844
0.28229290262289747,1.0410851069590557,48.37547925039226,0.0,34.56774139404297,0.02152092595445685,0.21677163998638962,0.9203107171287394,2.0821702139181113,1.2648100852966309,1.3229843092351596
0.27184272413861094,0.982868729431851,49.24918591717735,0.0,34.56774139404297,0.01995705535284882,0.19320618785899618,0.9261015333328991,1.9657374588637022,1.3025315999984741,1.2995138662318029
0.2617793999795262,0.9269715564164487,50.088086150967676,0.0,34.56774139404297,0.01850682722479186,0.1718552532810266,0.9314715457463593,1.8539431128328974,1.3402531147003174,1.2777489602437835
0.2520886092161824,0.873407235547248,50.89197512917431,0.0,34.56774139404297,0.0171619834626257,0.1525680398212571,0.9364513331034509,1.746814471094496,1.3779746294021606,1.2575656542618914
0.242756561064466,0.8221755945350262,51.66085543749996,0.0,34.56774139404297,0.015914866054235317,0.13519454164980474,0.9410692520601542,1.6443511890700524,1.415696144104004,1.2388490174621307
0.2337699752602025,0.7732637941368528,52.39491976625995,0.0,34.56774139404297,0.01475837347564374,0.1195873790645842,0.9453515986668444,1.5465275882737057,1.4534176588058472,1.221492470749296
0.22511606316025934,0.7266475405719882,53.09453271454302,0.0,34.56774139404297,0.013685920252443499,0.10560332964386382,0.9493227581072261,1.4532950811439764,1.4911391735076904,1.205397179858217
0.21678248370077846,0.6822921908119558,53.7602142021075,0.0,34.56774139404297,0.012691396433930293,0.09310452672859564,0.9530053547605217,1.3645843816239116,1.5288608074188232,1.1904714471448494
0.2087574301982243,0.6401545509043527,54.39261248028375,0.0,34.56774139404297,0.011769145141472955,0.08195956980871069,0.9564203353370335,1.2803091018087054,1.5665823221206665,1.176630374634032
0.20102945551227666,0.6001832598225622,54.99249837118874,0.0,34.56774139404297,0.010913911489735221,0.07204398907424744,0.9595871580164376,1.2003665196451245,1.6043038368225098,1.1637950974333329
0.19358756210587888,0.5623205424508007,55.560738959068836,0.0,34.56774139404297,0.010120825478312263,0.06324087849243254,0.9625238557979025,1.1246410849016013,1.642025351524353,1.1518925269721179
0.18642115955892286,0.5265031962264295,56.09828278285209,0.0,34.56774139404297,0.009385370997262842,0.05544112312732919,0.9652471512687066,1.0530063924528588,1.6797468662261963,1.1408548858390952
0.17952004949721923,0.49266365463077894,56.60614387536433,0.0,34.56774139404297,0.008703360110795182,0.048543495318831065,0.967772551828516,0.9853273092615579,1.7174683809280396,1.1306193218339602
0.17287441107938062,0.46073097516009553,57.0853869359414,0.0,34.56774139404297,0.008070909209691557,0.042454606294394494,0.9701144379939574,0.9214619503201911,1.7551898956298828,1.1211275500649205
0.1664747870209651,0.4306317461216666,57.53711372130653,0.0,34.56774139404297,0.007484416896675157,0.03708874015355909,0.9722861452863243,0.8612634922433332,1.792911410331726,1.1123255210540774
0.1603120701359903,0.40229090922221283,57.96245070023057,0.0,34.56774139404297,0.006940543478790702,0.03236759512856693,0.9743000401687133,0.8045818184444257,1.8306329250335693,1.1041631129607399
0.15437749037666668,0.3756324971547176,58.36253798388869,0.0,34.56774139404297,0.006436191950021314,0.02821995458373778,0.9761675904650022,0.7512649943094352,1.8683544397354126,1.096593846170082
0.14866260235290546,0.35058028724781004,58.73851951594358,0.0,34.56774139404297,0.005968490355849894,0.0245813075613514,0.977899430661662,0.7011605744956201,1.9060759544372559,1.0895746186219126
0.14315927331384104,0.3270583737349802,59.09153448397553,0.0,34.56774139404297,0.005534775439342704,0.021393435966033998,0.979505422464253,0.6541167474699604,1.9437974691390991,1.0830654603724252
0.13785967157426457,0.3049916623559177,59.42270989654565,0.0,34.56774139404297,0.005132577475630195,0.01860398282132521,0.9809947109534359,0.6099833247118354,1.9815189838409424,1.0770293059913183
0.1327562395437204,0.28430622858777077,59.73315520689026,0.0,34.56774139404297,0.004759605073648878,0.016166006322760353,0.9823757808622103,0.5686124571755415,2.019240617752075,1.0714317664675708
0.12784176212285073,0.264929987504966,60.02395225971909,0.0,34.56774139404297,0.004413737808510743,0.014037579655876285,0.9836564838573244,0.529859975009932,2.056962013244629,1.0662410186366411
0.12310918343461918,0.24679229677098485,60.296161249482495,0.0,34.56774139404297,0.0040930018040427575,0.012181287549099569,0.9848441289540613,0.4935845935419697,2.0946836471557617,1.0614274387252023
0.11855182850824762,0.22982510073191958,60.550803549908245,0.0,34.56774139404297,0.0037955747448089458,0.010563915385287394,0.985945463957351,0.45965020146383917,2.1324050426483154,1.0569636775711622
0.11416315419922284,0.21396219442869108,60.78887275964638,0.0,34.56774139404297,0.003519759204528729,0.009155964128948198,0.9869667742232845,0.4279243888573821,2.1701266765594482,1.052824260338732
0.10993697058980709,0.1991402210200351,61.01131973302604,0.0,34.56774139404297,0.00326398809092206,0.007931365525581683,0.9879138624975359,0.3982804420400701,2.207848072052002,1.0489856682342205
0.10586721000905033,0.18529796511056304,61.219063185730555,0.0,34.56774139404297,0.003026801709598095,0.006867067174823086,0.9887921338448996,0.3705959302211261,2.2455697059631348,1.045425994282736
0.10194813234469241,0.17237716609875425,61.41297748813682,0.0,34.56774139404297,0.002806852446326226,0.005942777478447502,0.9896065783114291,0.3447543321975085,2.2832911014556885,1.0421250135993312
0.09817411084789969,0.16032184814662506,61.59390272107608,0.0,34.56774139404297,0.002602885043226307,0.005140618998629901,0.9903618439592243,0.3206436962932501,2.3210127353668213,1.0390638873756672
0.09453982252567687,0.14907898065225034,61.76263476351597,0.0,34.56774139404297,0.002413740625267388,0.004444908494462806,0.9910622219568135,0.2981579613045007,2.358734130859375,1.0362252233093798
0.09104004951062518,0.1385978504977149,61.91993471381227,0.0,34.56774139404297,0.0022383397388627793,0.003841872832517384,0.9917117093851029,0.2771957009954298,2.396455764770508,1.033592821048691
0.08766985561802491,0.12883059690619322,62.06652086261731,0.0,34.56774139404297,0.0020756858144402282,0.0033194645398412085,0.9923139964159147,0.25766119381238645,2.4341771602630615,1.0311517241583816
0.08442440214954491,0.11973162969140792,62.20307742374483,0.0,34.56774139404297,0.0019248505805550815,0.0028671326297120864,0.9928725203216919,0.23946325938281585,2.4718987941741943,1.0288880012159853
0.08129911162037382,0.11125806174919992,62.33024804337166,0.0,34.56774139404297,0.0017849770415125333,0.0024756712608377564,0.993390454449738,0.22251612349839983,2.509620189666748,1.026788790499702
0.07828949694800247,0.10336917519407311,62.44864381221702,0.0,34.56774139404297,0.0016552669342973095,0.002137037276060596,0.9938707546676288,0.20673835038814622,2.547341823577881,1.0248421117430173
0.0753913132817237,0.09602677094876663,62.55883801893073,0.0,34.56774139404297,0.0015349832891670442,0.0018442281477693777,0.994316149881657,0.19205354189753326,2.5850632190704346,1.023036904563879
0.07260039960382862,0.08919468305663232,62.66137343925347,0.0,34.56774139404297,0.0014234396432931899,0.0015911382971146187,0.9947291819773644,0.17838936611326464,2.6227848529815674,1.0213628665838972
0.06991281952604532,0.08283906142879674,62.75675809257045,0.0,34.56774139404297,0.0013200022427322256,0.0013724620196807924,0.9951121976659186,0.1656781228575935,2.660506248474121,1.0198104864753479
0.0673247144011708,0.0769279333354286,62.845471823014826,0.0,34.56774139404297,0.0012240807667427934,0.0011835813854520298,0.9954673828308008,0.1538558666708572,2.698227882385254,1.0183709047524785
0.0648324338881928,0.07143143241396126,62.927962862530855,0.0,34.56774139404297,0.001135130221361315,0.0010204899073420633,0.9957967555161331,0.14286286482792251,2.7359492778778076,1.0170359421901367
0.062432399737923534,0.06632140537725162,63.00465373336594,0.0,34.56774139404297,0.001052642962818621,0.0008797057622427479,0.9961021954629641,0.13264281075450324,2.7736709117889404,1.0157979801118555
0.06012122687028827,0.061571597883525814,63.075938458549594,0.0,34.56774139404297,0.0009761503259121169,0.00075821233318612,0.9963854380796113,0.12314319576705163,2.811392307281494,1.0146499848283297
0.057895597058308365,0.05715730382934692,63.142187825276054,0.0,34.56774139404297,0.0009052157645773977,0.0006533914762080549,0.996648099841262,0.11431460765869383,2.849113941192627,1.0135854046916721
0.05575237120701328,0.05305551660312229,63.20374711490398,0.0,34.56774139404297,0.0008394362521998533,0.0005629775684048365,0.9968916731047954,0.10611103320624457,2.8868353366851807,1.0125981911111763
0.05368847221648518,0.04924461791285303,63.26094077300433,0.0,34.56774139404297,0.0007784363828788875,0.00048500647867657663,0.9971175479510597,0.09848923582570604,2.9245569705963135,1.0116827100255685
0.05170098910174984,0.04570450124340149,63.31407055652359,0.0,34.56774139404297,0.0007218695756198273,0.00041778028678161747,0.9973270077259008,0.09140900248680298,2.962278366088867,1.0108337599754236
0.049787068367863944,0.04241629695486821,63.363419659485224,0.0,34.56774139404297,0.0006694130017415921,0.0003598284494727124,0.9975212478233336,0.08483259390973642,3.0,1.0100464959741087
