fid_diff_mix_minus_soft,fid_mixture_score,fid_risk_softmix,pair_id
0.0022128291970489045,420.16367219194115,420.1614593627441,0.0
0.0014787131627826966,418.54866368907716,418.5471849759144,1.0
0.002412824171642569,421.1987910158133,421.19637819164166,2.0
0.0015360618186832653,421.26554332570186,421.2640072638832,3.0
