A_cond_smax_over_smin,A_sval_0,A_sval_1,A_sval_2,A_sval_3,A_sval_4,A_sval_5,A_sval_6,A_sval_7,A_sval_8,A_sval_9,A_sval_max,A_sval_min,beta_gap_mean,beta_top2_gap_mean,beta_x_mean,cost_gap_mean,delta_A_mean_min_interexpert,n,oracle_class_mi_norm,oracle_usage_0,oracle_usage_1,oracle_usage_2,oracle_usage_3,oracle_usage_4,oracle_usage_5,oracle_usage_6,oracle_usage_7,oracle_usage_8,oracle_usage_9,oracle_usage_entropy_norm,posterior_acc,risk_margin_mean,risk_margin_p05,risk_route_class_mi_norm,risk_route_usage_0,risk_route_usage_1,risk_route_usage_2,risk_route_usage_3,risk_route_usage_4,risk_route_usage_5,risk_route_usage_6,risk_route_usage_7,risk_route_usage_8,risk_route_usage_9,risk_route_usage_entropy_norm,route_excess_p95,route_excess_vs_sample_oracle,step,t,teacher_entropy_sample_norm,teacher_usage_0,teacher_usage_1,teacher_usage_2,teacher_usage_3,teacher_usage_4,teacher_usage_5,teacher_usage_6,teacher_usage_7,teacher_usage_8,teacher_usage_9,teacher_usage_entropy_norm,top2_cost_gap_mean
36651.53515625,0.036054398864507675,0.00011634673865046352,4.579943197313696e-05,4.117647040402517e-05,2.4527847926947288e-05,1.896711728477385e-05,9.86175291473046e-06,5.330995008989703e-06,3.5830325941788033e-06,9.837077641350334e-07,0.036054398864507675,9.837077641350334e-07,0.00857286062091589,0.0025793060194700956,80.0,0.00010716076212702319,1.3089505728203221e-06,1024,0.054917868635630016,0.0849609375,0.08984375,0.1630859375,0.2802734375,0.1943359375,0.0556640625,0.0068359375,0.0771484375,0.0341796875,0.013671875,0.8525993227958679,0.142578125,1.9362898456165567e-05,1.9466037883830722e-06,0.04481935459824789,0.0,0.0,0.0,0.8330078125,0.1669921875,0.0,0.0,0.0,0.0,0.0,0.19590361416339874,0.0001795361313270405,5.5074993724701926e-05,1,2.006666660308838,0.9999918937683105,0.10016055405139923,0.1000591292977333,0.10032839328050613,0.10038822889328003,0.1002822145819664,0.09997373819351196,0.09924787282943726,0.10022497177124023,0.09948530793190002,0.09984959661960602,0.9999971985816956,3.2241325243376195e-05
14093.265625,0.02884054183959961,9.906674677040428e-05,5.2067865908611566e-05,3.6592373362509534e-05,2.3982773200259544e-05,2.078318539133761e-05,1.3766847587248776e-05,9.703725481813308e-06,2.568262061686255e-06,2.046405825240072e-06,0.02884054183959961,2.046405825240072e-06,0.007971730083227158,0.002368129091337323,80.0,9.964662604033947e-05,2.0134496026003035e-06,1024,0.0540512109944404,0.115234375,0.1005859375,0.14453125,0.306640625,0.1689453125,0.0732421875,0.0048828125,0.0546875,0.0166015625,0.0146484375,0.8376408219337463,0.138671875,2.428093648632057e-05,4.36943946624524e-06,0.25788154292165494,0.0009765625,0.0,0.0,0.99609375,0.0029296875,0.0,0.0,0.0,0.0,0.0,0.012054312974214554,0.00017264015332330018,5.234384661889635e-05,1,2.2053332328796387,0.9999932050704956,0.10022178292274475,0.10009440779685974,0.10025583207607269,0.10037948936223984,0.10018356144428253,0.09994351863861084,0.09936085343360901,0.10018794983625412,0.0995282232761383,0.09984437376260757,0.9999977350234985,2.960161327791866e-05
12650.1337890625,0.02314198575913906,9.40563841140829e-05,3.46717206411995e-05,2.768722697510384e-05,1.5097424693522044e-05,1.1317628377582878e-05,8.392061317863408e-06,5.297523784975056e-06,3.171271146129584e-06,1.8293866332896869e-06,0.02314198575913906,1.8293866332896869e-06,0.007372339256107807,0.0022476636804640293,80.0,9.215423779096454e-05,1.2989854667466716e-06,1024,0.04964400826048171,0.1064453125,0.12109375,0.1875,0.279296875,0.171875,0.06640625,0.0009765625,0.0517578125,0.0078125,0.0068359375,0.8160361051559448,0.1279296875,1.9140767108183354e-05,2.2687834189127898e-06,0.05232485672150288,0.0,0.0,0.017578125,0.982421875,0.0,0.0,0.0,0.0,0.0,0.0,0.038416679948568344,0.00013655507063958794,4.655478915083222e-05,1,2.4040000438690186,0.9999942183494568,0.10020674765110016,0.10009347647428513,0.10028579831123352,0.10035353153944016,0.10018211603164673,0.09990625083446503,0.09937780350446701,0.10018809139728546,0.09955324232578278,0.09985292702913284,0.9999979138374329,2.809579746099189e-05
23270.193359375,0.01857013814151287,8.015918137971312e-05,3.5088974982500076e-05,2.095706804539077e-05,1.701422661426477e-05,1.3704691809834912e-05,8.672707735968288e-06,4.670358975999989e-06,2.007511056945077e-06,7.980225404935481e-07,0.01857013814151287,7.980225404935481e-07,0.006712058093398809,0.001957262633368373,80.0,8.390072616748512e-05,1.109088771045208e-06,1024,0.05007897129409288,0.1005859375,0.1767578125,0.1416015625,0.287109375,0.1611328125,0.056640625,0.0029296875,0.0537109375,0.0146484375,0.0048828125,0.8213295340538025,0.12890625,2.2241096303332597e-05,1.2131553376093507e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0799999783372982e-10,0.0001281502190977335,3.925937198800966e-05,1,2.6026666164398193,0.9999949932098389,0.10020469129085541,0.10018285363912582,0.10023985058069229,0.10035740584135056,0.10015182197093964,0.09988068044185638,0.0993431955575943,0.10019110888242722,0.099629707634449,0.09981867671012878,0.9999979138374329,2.44657821895089e-05
93298.5625,0.015799639746546745,7.18048686394468e-05,3.314987043268047e-05,2.2910382540430874e-05,1.2449222595023457e-05,8.597720807301812e-06,7.679937880311627e-06,2.750125759121147e-06,1.7674535683909198e-06,1.6934494340148376e-07,0.015799639746546745,1.6934494340148376e-07,0.0065001449547708035,0.00201062741689384,80.0,8.125181193463504e-05,1.3945275441074045e-06,1024,0.04383764910511248,0.1669921875,0.2705078125,0.103515625,0.2197265625,0.1357421875,0.03125,0.0029296875,0.05078125,0.0,0.0185546875,0.8000105023384094,0.1220703125,3.901734089595266e-06,9.0455870349615e-07,0.0435305650220461,0.1142578125,0.0,0.0,0.8857421875,0.0,0.0,0.0,0.0,0.0,0.0,0.1543160080909729,0.00011401988740544766,3.880668373312801e-05,1,2.801333427429199,0.9999955892562866,0.10030995309352875,0.10028348863124847,0.10014116019010544,0.1003078892827034,0.10006658732891083,0.09976809471845627,0.09951446205377579,0.10015131533145905,0.09950341284275055,0.09995363652706146,0.9999980330467224,2.513284380256664e-05
27229.705078125,0.013618286699056625,6.565415242221206e-05,2.1414964066934772e-05,1.5092663488758262e-05,1.1083236131526064e-05,8.080060069914907e-06,4.674299816542771e-06,3.197224941686727e-06,2.2549247660208493e-06,5.001261342840735e-07,0.013618286699056625,5.001261342840735e-07,0.0064058974385261536,0.00202000979334116,80.0,8.007371798157692e-05,1.4210236258804798e-06,1024,0.03537078925853373,0.130859375,0.322265625,0.0654296875,0.3203125,0.08203125,0.0185546875,0.0,0.03125,0.001953125,0.02734375,0.7262000441551208,0.111328125,5.793708623968996e-06,4.088773948751623e-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0799999783372982e-10,0.0001022079013637267,3.1966428650775924e-05,1,3.0,0.9999957084655762,0.10031464695930481,0.10034231841564178,0.10012292861938477,0.10038506984710693,0.09995480626821518,0.09975585341453552,0.09953239560127258,0.10011424124240875,0.09941795468330383,0.10005980730056763,0.9999978542327881,2.525012314436026e-05
77082.625,1.4405919313430786,0.0010786266066133976,0.0006520914030261338,0.0005069106700830162,0.00035164892324246466,0.00028373359236866236,0.0002315863239346072,0.00016052254068199545,7.838999590603635e-05,1.8688931959331967e-05,1.4405919313430786,1.8688931959331967e-05,0.11416776478290558,0.034675389528274536,80.0,0.001427097013220191,2.109557499352377e-05,1024,0.027753445250547817,0.0751953125,0.2353515625,0.0693359375,0.0810546875,0.0654296875,0.0703125,0.0927734375,0.1474609375,0.03125,0.1318359375,0.9411662817001343,0.2724609375,0.00031618293724022806,0.0001713156671030447,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0799999783372982e-10,0.0017714317655190825,0.0006120360339991748,10000,0.019999999552965164,0.9984428882598877,0.09865663945674896,0.10643287003040314,0.10015957802534103,0.10093077272176743,0.10130622982978821,0.09703792631626129,0.0998377725481987,0.1023983359336853,0.0896000862121582,0.10363978147506714,0.9995988607406616,0.0004334423574618995
50521.73046875,0.45946910977363586,0.0006246540579013526,0.00029675630503334105,0.00018810520123224705,0.00015074750990606844,0.00010213127097813413,7.192736666183919e-05,3.487073990982026e-05,2.858373954950366e-05,9.094484994420782e-06,0.45946910977363586,9.094484994420782e-06,0.07109902054071426,0.019892854616045952,80.0,0.0008887377334758639,1.3833493540005293e-05,1024,0.03073157181847962,0.0146484375,0.4970703125,0.0634765625,0.0263671875,0.0498046875,0.033203125,0.025390625,0.0234375,0.00390625,0.2626953125,0.650017499923706,0.2626953125,0.00018540334713179618,0.00012610480189323425,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0799999783372982e-10,0.0006621236097998917,0.0001580168172949925,10000,0.2186666578054428,0.9994025826454163,0.09835641086101532,0.10590189695358276,0.1015641838312149,0.10037827491760254,0.1012323647737503,0.09953522682189941,0.0984388142824173,0.09856915473937988,0.09159509092569351,0.10442858189344406,0.9997009634971619,0.0002486606827005744
32678.896484375,0.29925525188446045,0.0006238416535779834,0.00032169316546060145,0.00020487557048909366,0.00016567752754781395,0.0001280837313970551,7.380342140095308e-05,5.2696595957968384e-05,5.112363214720972e-05,9.157446584140416e-06,0.29925525188446045,9.157446584140416e-06,0.06875629723072052,0.019650883972644806,80.0,0.0008594536921009421,1.2879259884357452e-05,1024,0.04470844037139239,0.0029296875,0.6298828125,0.0146484375,0.005859375,0.0458984375,0.01953125,0.0146484375,0.0048828125,0.0029296875,0.2587890625,0.4661157727241516,0.2666015625,0.0001905758399516344,0.00012842091382481158,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0799999783372982e-10,0.00048204095219261944,9.445019531995058e-05,10000,0.41733333468437195,0.9994848966598511,0.09797926247119904,0.10620498657226562,0.10116568207740784,0.09961319714784622,0.10164296627044678,0.09954547882080078,0.0983080342411995,0.09903604537248611,0.09189240634441376,0.10461195558309555,0.9996989965438843,0.0002456360380165279
31024.154296875,0.21612752974033356,0.000577310158405453,0.00018213056318927556,0.0001456238387618214,0.0001006790844257921,7.409934914903715e-05,5.3053412557346746e-05,3.438568819547072e-05,1.1733219253073912e-05,6.966427918086993e-06,0.21612752974033356,6.966427918086993e-06,0.06672167032957077,0.018884705379605293,80.0,0.000834020902402699,1.4677085346193053e-05,1024,0.05281490200396722,0.0009765625,0.7265625,0.0166015625,0.0048828125,0.017578125,0.0068359375,0.0068359375,0.0009765625,0.0009765625,0.2177734375,0.35506460070610046,0.2685546875,0.00022992928279563785,0.00018295450718142092,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0799999783372982e-10,0.0002816017367877066,4.764485129271634e-05,10000,0.6159999966621399,0.9995483160018921,0.09758149832487106,0.10639432072639465,0.10140706598758698,0.09930634498596191,0.10178405046463013,0.09981591254472733,0.09806622564792633,0.09908576309680939,0.0920691043138504,0.10448972880840302,0.9996945261955261,0.00023605881142430007
73205.8203125,0.16346554458141327,0.0005635721026919782,0.00028278445824980736,0.0001524244580650702,8.166054612956941e-05,5.320099080563523e-05,3.521110556903295e-05,2.7961570594925433e-05,1.4066295079828706e-05,2.232958422609954e-06,0.16346554458141327,2.232958422609954e-06,0.06784863024950027,0.020665213465690613,80.0,0.00084810791304335,2.7129892259836197e-05,1024,0.059080231003633854,0.0,0.80859375,0.0078125,0.0,0.0166015625,0.005859375,0.001953125,0.0048828125,0.001953125,0.15234375,0.28005895018577576,0.2607421875,0.00026685357443057,0.00023342212080024183,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0799999783372982e-10,0.00020973716164007783,2.8657375878538005e-05,10000,0.8146666288375854,0.999565064907074,0.0972745269536972,0.10667645931243896,0.10131117701530457,0.09906850755214691,0.10203243792057037,0.10004647076129913,0.09778176248073578,0.099342942237854,0.09200318902730942,0.10446251928806305,0.9996774792671204,0.00025831517996266484
25847.845703125,0.12608599662780762,0.0005611350643448532,0.00017447024583816528,0.0001023576405714266,8.001804235391319e-05,7.20376629033126e-05,5.6849396059988067e-05,2.5889616154017858e-05,7.69082544138655e-06,4.87800798509852e-06,0.12608599662780762,4.87800798509852e-06,0.0690111517906189,0.021217145025730133,80.0,0.0008626393973827362,4.6409666538238525e-05,1024,0.048465510730474136,0.0,0.8671875,0.0048828125,0.0,0.0009765625,0.0009765625,0.0,0.001953125,0.0009765625,0.123046875,0.1910281479358673,0.2197265625,0.00026768678799271584,0.00024085766926873475,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0799999783372982e-10,0.00011656206334009767,1.8081853340845555e-05,10000,1.0133333206176758,0.9995672702789307,0.09701454639434814,0.10688920319080353,0.10134797543287277,0.09879737347364426,0.10205943882465363,0.1001782938838005,0.09770683944225311,0.0994432270526886,0.09196898341178894,0.10459412634372711,0.9996620416641235,0.0002652143011800945
26820.97265625,0.09783542901277542,0.0005652548279613256,0.00021629862021654844,0.00012761345715261996,0.00010351249511586502,6.533389387186617e-05,6.14744276390411e-05,2.4679677153471857e-05,6.109952664701268e-06,3.647721086963429e-06,0.09783542901277542,3.647721086963429e-06,0.07017392665147781,0.02252282202243805,80.0,0.0008771740831434727,3.854464739561081e-05,1024,0.06552596230650674,0.0,0.916015625,0.0009765625,0.0,0.0029296875,0.001953125,0.0,0.0,0.0,0.078125,0.1370510309934616,0.205078125,0.0002865322749130428,0.0002565134782344103,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0799999783372982e-10,6.875859253341332e-05,1.0557796485954896e-05,10000,1.2120000123977661,0.9995696544647217,0.09692943096160889,0.10707750916481018,0.10138006508350372,0.0988169014453888,0.10217627882957458,0.10014411807060242,0.09786670655012131,0.09939642995595932,0.09156525135040283,0.10464731603860855,0.9996395707130432,0.00028153526363894343
54953.52734375,0.07827114313840866,0.0005119258421473205,0.00015313326730392873,0.00011639275908237323,0.0001032251602737233,6.154198490548879e-05,3.732577170012519e-05,2.5198833100148477e-05,1.9862765839206986e-05,1.4243152008930338e-06,0.07827114313840866,1.4243152008930338e-06,0.07169589400291443,0.023811623454093933,80.0,0.0008961986750364304,4.981956590199843e-05,1024,0.07945163415431424,0.0,0.9619140625,0.0,0.0,0.0009765625,0.0009765625,0.0,0.0,0.0,0.0361328125,0.07420800626277924,0.1865234375,0.0003164425725117326,0.00029023311799392104,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0799999783372982e-10,0.0,3.577826191758504e-06,10000,1.410666584968567,0.9995655417442322,0.09677059948444366,0.10729832947254181,0.1014619767665863,0.09880945086479187,0.10221947729587555,0.10013668239116669,0.09771566838026047,0.0994369387626648,0.09150127321481705,0.1046496108174324,0.9996259212493896,0.000297645281534642
16705.83203125,0.06284962594509125,0.0006130468100309372,0.0001276456896448508,0.0001132305696955882,7.932323933346197e-05,4.426760642672889e-05,2.870038770197425e-05,2.527099240978714e-05,1.7821777873905376e-05,3.7621366573148407e-06,0.06284962594509125,3.7621366573148407e-06,0.07326119393110275,0.024771681055426598,80.0,0.0009157649474218488,4.17158953496255e-05,1024,0.11271347775074816,0.0,0.9794921875,0.0,0.0,0.0009765625,0.0,0.0,0.0,0.0,0.01953125,0.0451383963227272,0.1572265625,0.00032480357913300395,0.0002902610576711595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0799999783372982e-10,0.0,9.992168088501785e-07,10000,1.6093333959579468,0.9995580911636353,0.09672734141349792,0.1074855625629425,0.10148663818836212,0.0986800342798233,0.10226927697658539,0.10009284317493439,0.09792925417423248,0.09942222386598587,0.09114270657300949,0.10476412624120712,0.9996039271354675,0.00030964601319283247
