bayes_risk_excess_mean,beta,beta_times_lambda_class,linear_router_acc_vs_risk,linear_router_class_mi_norm,linear_router_excess_mean,linear_router_excess_p95,linear_router_mean_conf,linear_router_usage_entropy,posterior_acc,rho,risk_label_class_mi_norm,risk_label_usage_entropy,risk_margin_mean,risk_margin_train_mean,t
0.0,25.87757954738148,0.25,0.83056640625,0.45067793118037003,0.005205645225942135,0.03412555530667305,0.8093923330307007,0.9748184680938721,0.783203125,0.5,0.5308691255637578,0.9849911332130432,0.03486636281013489,0.03502207249403,0.5
0.0,51.75515909476296,0.5,0.8935546875,0.5791737295067346,0.005719054955989122,0.044059187173843384,0.8605935573577881,0.9415685534477234,0.783203125,1.0,0.6562831545759525,0.9359616637229919,0.0798894464969635,0.07899419963359833,0.5
0.0,103.51031818952592,1.0,0.86767578125,0.5365226109527951,0.006348105613142252,0.04073234274983406,0.85355544090271,0.9795297384262085,0.783203125,2.0,0.6098249051576438,0.9801253080368042,0.07732892036437988,0.07577895373106003,0.5
0.0,26.163781769469242,0.25,0.88671875,0.33814009403173606,2.0946918084518984e-05,0.00010333435784559697,0.8692103624343872,0.4420095980167389,0.669921875,0.5,0.3802969080875077,0.5369029641151428,0.00015647197142243385,0.0001566356368130073,0.8
0.0,52.327563538938485,0.5,0.85205078125,0.37311500463560276,0.002519651548936963,0.018920131027698517,0.8184545040130615,0.9934631586074829,0.669921875,1.0,0.4451704076241397,0.9970171451568604,0.02913917787373066,0.02909260243177414,0.8
0.0,104.65512707787697,1.0,0.8330078125,0.3525341313221791,0.004172283690422773,0.03172491490840912,0.8127902150154114,0.9485963582992554,0.669921875,2.0,0.4311973250857402,0.962332546710968,0.038757823407649994,0.038515470921993256,0.8
0.0,29.42702989266363,0.25,0.5859375,0.18150779624807914,1.902662916108966e-09,7.450580596923828e-09,0.5929722785949707,0.8689026236534119,0.5224609375,0.5,0.1376540729384592,0.9012181162834167,2.4119799491018057e-09,2.266218324109559e-09,1.1
0.0,58.85405978532726,0.5,0.82763671875,0.26335876602099234,0.000731794920284301,0.00514725036919117,0.7794868350028992,0.9882561564445496,0.5224609375,1.0,0.30006446577030277,0.9896141290664673,0.008534122258424759,0.008531272411346436,1.1
0.0,117.70811957065452,1.0,0.83203125,0.267731384030818,0.0017043020343407989,0.012987763620913029,0.7972108125686646,0.9958476424217224,0.5224609375,2.0,0.29733779089038365,0.9967935681343079,0.018980056047439575,0.01924361288547516,1.1
0.0,39.10900303936179,0.25,0.673828125,0.14946455562619423,6.239133654162288e-10,3.725290298461914e-09,0.6851874589920044,0.6210744976997375,0.41552734375,0.5,0.09426132248976438,0.8158259987831116,8.185452315956354e-10,8.074566570925867e-10,1.4
0.0,78.21800607872358,0.5,0.84033203125,0.15699672841114756,6.719574594171718e-05,0.00014017272042110562,0.7643836736679077,0.7393403649330139,0.41552734375,1.0,0.16710262169148948,0.7864869832992554,0.0014690738171339035,0.0014377650804817677,1.4
0.0,156.43601215744715,1.0,0.84326171875,0.17570184896027313,0.0004749102517962456,0.0031206579878926277,0.7796204090118408,0.9863166809082031,0.41552734375,2.0,0.19465424036469933,0.9873510003089905,0.007040048949420452,0.006981844548135996,1.4
0.0,61.39863724007951,0.25,0.47802734375,0.0426011410663572,3.965396899729967e-10,3.725290298461914e-09,0.514875054359436,0.6838797330856323,0.31884765625,0.5,0.015717940269830092,0.7564049959182739,5.293259164318442e-10,5.176601369782929e-10,1.7
0.0,122.79727448015902,0.5,0.958984375,0.12694835348598155,1.7771646525943652e-05,0.0,0.8688347339630127,0.3444630205631256,0.31884765625,1.0,0.1335100023596785,0.3691888749599457,0.0005426224088296294,0.00045942823635414243,1.7
0.0,245.59454896031804,1.0,0.880859375,0.1099751757263612,0.00011764666851377115,0.0007466483511961997,0.775770902633667,0.9625113606452942,0.31884765625,2.0,0.11708036424243971,0.9709383845329285,0.002682614605873823,0.002636381657794118,1.7
0.0,106.72949356705755,0.25,0.609375,0.039631285754119026,2.623892214614898e-10,1.862645149230957e-09,0.5946967005729675,0.4977963864803314,0.2373046875,0.5,0.010679469087375913,0.49983352422714233,4.711182555183768e-10,4.663597841236822e-10,2.0
0.0,213.4589871341151,0.5,0.98486328125,0.09169634159772005,2.3823331503081135e-06,0.0,0.8712375164031982,0.2697189450263977,0.2373046875,1.0,0.08497707519620107,0.27451127767562866,0.00016793161921668798,0.0001847847452154383,2.0
0.0,426.9179742682302,1.0,0.87548828125,0.060779425365778045,4.534101753961295e-05,0.0002543155278544873,0.7670824527740479,0.8946842551231384,0.2373046875,2.0,0.06110084107024399,0.9107227921485901,0.0009618807816877961,0.0009990400867536664,2.0
