beta_crit_class,beta_crit_free,beta_crit_trans,class_basis_rank,lambda_class,lambda_free,lambda_trans,residual_energy_var,residual_mse,t
51.75515909476296,17.417048701082983,184.95216424531793,9,0.009660872630774975,0.028707504272460938,0.0027034017257392406,0.0031370229553431273,0.2351730912923813,0.5
52.327563538938485,25.720984113545253,266.34227208369424,9,0.009555193595588207,0.01943938061594963,0.0018772836774587631,0.0013028652174398303,0.140862837433815,0.8
58.85405978532726,37.01705600344859,457.3084457687147,9,0.008495590649545193,0.01350728701800108,0.0010933539597317576,0.0005183593020774424,0.08533870428800583,1.1
78.21800607872358,55.56333730511803,1050.7905230695233,9,0.006392390001565218,0.008998739533126354,0.00047583223204128444,0.00019632351177278906,0.05090748891234398,1.4
122.79727448015902,97.22270302993975,1906.384615469974,9,0.004071751609444618,0.005142831709235907,0.0002622765605337918,6.858410779386759e-05,0.029770376160740852,1.7
213.4589871341151,173.7348766986708,4019.7086985239976,9,0.0023423703387379646,0.0028779483400285244,0.0001243871229235083,2.359029349463526e-05,0.017018988728523254,2.0
369.1165676418351,315.5168393243789,6313.426021233375,9,0.0013545856345444918,0.0015847014728933573,7.919630297692493e-05,7.437608928739792e-06,0.009593862108886242,2.3
683.4938939818899,608.5946685425789,12754.13967244143,9,0.0007315354305319488,0.0008215648704208434,3.920295785064809e-05,2.355639935558429e-06,0.0053498400375247,2.6
1530.1599389142675,1387.13307075571,28651.927087545082,9,0.0003267632273491472,0.00036045568413101137,1.7450833183829673e-05,4.952697167937004e-07,0.0024314727634191513,3.0
