A_diag,A_offdiag,C,d,dataset,feature_mode,mean_expert_mse,oracle_mse,posterior_argmax_agree_oracle,posterior_argmax_class_acc,posterior_argmax_excess_vs_oracle,posterior_argmax_mse,qeps_argmax_agree_oracle,qeps_argmax_class_acc,qeps_argmax_excess_vs_oracle,qeps_argmax_mse,risk_analytic_agree_oracle,risk_analytic_class_acc,risk_analytic_excess_vs_oracle,risk_analytic_mse,risk_empA_agree_oracle,risk_empA_class_acc,risk_empA_excess_vs_oracle,risk_empA_mse,t
0.7269802093505859,0.7619705200195312,10,64,mnist,pca,0.7561207413673401,0.7095947861671448,0.39079999923706055,0.777999997138977,0.022509155794978142,0.7321040034294128,0.4832000136375427,0.8601999878883362,0.012906043790280819,0.7225008606910706,0.38960000872612,0.777999997138977,0.022295599803328514,0.7318904399871826,0.3889999985694885,0.7771999835968018,0.022295281291007996,0.731890082359314,0.15
0.5889904499053955,0.6316194534301758,10,64,mnist,pca,0.6250437498092651,0.5764614343643188,0.444599986076355,0.7053999900817871,0.024109957739710808,0.6005713939666748,0.6164000034332275,0.8601999878883362,0.007899446412920952,0.5843608379364014,0.4408000111579895,0.7006000280380249,0.02392403781414032,0.6003854274749756,0.43880000710487366,0.701200008392334,0.02398177795112133,0.6004431843757629,0.25
0.4783848822116852,0.5219948887825012,10,64,mnist,pca,0.5152831673622131,0.468647837638855,0.45559999346733093,0.6424000263214111,0.025311879813671112,0.4939597249031067,0.6955999732017517,0.8601999878883362,0.004930024966597557,0.4735778868198395,0.44920000433921814,0.6320000290870667,0.02525405026972294,0.49390190839767456,0.44859999418258667,0.6317999958992004,0.025177722796797752,0.4938255250453949,0.35
0.3509496748447418,0.39079421758651733,10,64,mnist,pca,0.38419920206069946,0.34335559606552124,0.426800012588501,0.5275999903678894,0.02668803185224533,0.3700436055660248,0.796999990940094,0.8601999878883362,0.002238389803096652,0.34559395909309387,0.41659998893737793,0.5149999856948853,0.026194069534540176,0.3695496618747711,0.41679999232292175,0.5152000188827515,0.026145322248339653,0.36950090527534485,0.5
0.23344191908836365,0.2646239995956421,10,64,mnist,pca,0.25922447443008423,0.22812420129776,0.37380000948905945,0.42899999022483826,0.023683736100792885,0.25180789828300476,0.8622000217437744,0.8601999878883362,0.0009211724973283708,0.22904536128044128,0.36000001430511475,0.4142000079154968,0.02302238903939724,0.2511465847492218,0.35920000076293945,0.41359999775886536,0.023049963638186455,0.2511741518974304,0.7
0.1723565012216568,0.19719445705413818,10,64,mnist,pca,0.19266459345817566,0.16819167137145996,0.3197999894618988,0.3677999973297119,0.020306188613176346,0.1884978711605072,0.8802000284194946,0.8601999878883362,0.0004913411103188992,0.1686830073595047,0.30059999227523804,0.34060001373291016,0.019378161057829857,0.18756982684135437,0.3001999855041504,0.34119999408721924,0.019379639998078346,0.18757130205631256,0.85
0.10393232107162476,0.1201455220580101,10,64,mnist,pca,0.11734901368618011,0.10151433199644089,0.2572000026702881,0.2833999991416931,0.014314438216388226,0.11582875996828079,0.9150000214576721,0.8601999878883362,0.00018122651090379804,0.10169556736946106,0.2287999987602234,0.25440001487731934,0.01349024660885334,0.11500457674264908,0.2290000021457672,0.2542000114917755,0.01347384788095951,0.11498817056417465,1.1
0.06952501833438873,0.08080969005823135,10,64,mnist,pca,0.07882919162511826,0.0679064393043518,0.2264000028371811,0.24619999527931213,0.010196944698691368,0.07810338586568832,0.9351999759674072,0.8601999878883362,7.203419227153063e-05,0.06797847151756287,0.1817999929189682,0.19539999961853027,0.00960205215960741,0.07750848680734634,0.18080000579357147,0.19439999759197235,0.00964326225221157,0.07754970341920853,1.3
0.04651113599538803,0.05424167215824127,10,64,mnist,pca,0.0528254471719265,0.045350756496191025,0.19280000030994415,0.20880000293254852,0.007222982123494148,0.05257374420762062,0.9444000124931335,0.8601999878883362,3.358215690241195e-05,0.04538433998823166,0.15379999577999115,0.15940000116825104,0.006608933210372925,0.05195969343185425,0.1542000025510788,0.1599999964237213,0.006615519057959318,0.05196628347039223,1.5
0.02549942396581173,0.029834061861038208,10,64,mnist,pca,0.029056796804070473,0.024878734722733498,0.16060000658035278,0.1738000065088272,0.0041628372855484486,0.029041573405265808,0.9595999717712402,0.8601999878883362,1.021229491016129e-05,0.02488894946873188,0.1257999986410141,0.12139999866485596,0.003700294066220522,0.02857903204858303,0.12639999389648438,0.12240000069141388,0.003707458032295108,0.028586193919181824,1.8
