acc,beta,beta_theory,dataset,ece,feature_mode,mult,nll,t
0.7900000214576721,2.2040704456633713,44.081408913267424,mnist,0.07114730775356293,pca,0.05,0.6913386583328247,0.15
0.7911999821662903,2.435528061041338,44.081408913267424,mnist,0.07138321548700333,pca,0.05525068551763788,0.6882807612419128,0.15
0.79339998960495,2.6912918993995465,44.081408913267424,mnist,0.07247044146060944,pca,0.06105276500337841,0.6849356293678284,0.15
0.7947999835014343,2.9739144473978127,44.081408913267424,mnist,0.07269228249788284,pca,0.06746414238367815,0.6812804937362671,0.15
0.7964000105857849,3.286216237790728,44.081408913267424,mnist,0.0729975700378418,pca,0.07454880229115493,0.6772912740707397,0.15
0.7975999712944031,3.6313139979426126,44.081408913267424,mnist,0.07277511060237885,pca,0.08237744862210328,0.6729435324668884,0.15
0.7991999983787537,4.012651754322473,44.081408913267424,mnist,0.07281433045864105,pca,0.09102821015130401,0.6682122349739075,0.15
0.8004000186920166,4.434035203397379,44.081408913267424,mnist,0.07236979156732559,pca,0.10058742024606301,0.6630725264549255,0.15
0.8027999997138977,4.899669691940881,44.081408913267424,mnist,0.07281288504600525,pca,0.11115047846091416,0.6574994325637817,0.15
0.8047999739646912,5.414202185794545,44.081408913267424,mnist,0.07322818040847778,pca,0.12282280261157902,0.6514694094657898,0.15
0.8073999881744385,5.982767645924841,44.081408913267424,mnist,0.0730879157781601,pca,0.13572088082974532,0.6449607014656067,0.15
0.8100000023841858,6.611040274601842,44.081408913267424,mnist,0.07320664823055267,pca,0.14997343409802133,0.6379538774490356,0.15
0.8126000165939331,7.305290143129297,44.081408913267424,mnist,0.07309070229530334,pca,0.16572270086699936,0.6304335594177246,0.15
0.8145999908447266,8.072445766262732,44.081408913267424,mnist,0.07213498651981354,pca,0.1831258565747231,0.6223893761634827,0.15
0.8167999982833862,8.92016324779939,44.081408913267424,mnist,0.07113592326641083,pca,0.20235658223516173,0.613817572593689,0.15
0.8198000192642212,9.856902687403108,44.081408913267424,mnist,0.07066398113965988,pca,0.22360679774997896,0.604722797870636,0.15
0.8230000138282776,10.892012611193378,44.081408913267424,mnist,0.07022525370121002,pca,0.24708857724180294,0.5951204299926758,0.15
0.8258000016212463,12.035823268703824,44.081408913267424,mnist,0.06897198408842087,pca,0.27303626552374866,0.5850380659103394,0.15
0.829200029373169,13.299749727300465,44.081408913267424,mnist,0.06802264600992203,pca,0.30170881682725814,0.5745192170143127,0.15
0.8317999839782715,14.696405792927365,44.081408913267424,mnist,0.0661780834197998,pca,0.33339237912842906,0.563624918460846,0.15
0.8363999724388123,16.239729894092427,44.081408913267424,mnist,0.06559830904006958,pca,0.36840314986403866,0.5524372458457947,0.15
0.8402000069618225,17.94512418539767,44.081408913267424,mnist,0.0644095167517662,pca,0.4070905315369044,0.5410624742507935,0.15
0.8424000144004822,19.82960825884729,44.081408913267424,mnist,0.060882341116666794,pca,0.44984061870307107,0.5296334028244019,0.15
0.84579998254776,21.911988996950527,44.081408913267424,mnist,0.058474279940128326,pca,0.4970800511404606,0.5183134078979492,0.15
0.8482000231742859,24.21304826272911,44.081408913267424,mnist,0.05497254431247711,pca,0.549280271653059,0.5072994828224182,0.15
0.8515999913215637,26.755750299748676,44.081408913267424,mnist,0.05239928141236305,pca,0.6069622310029172,0.4968254864215851,0.15
0.8539999723434448,29.565470911997195,44.081408913267424,mnist,0.048525769263505936,pca,0.6707015869245212,0.48716533184051514,0.15
0.8568000197410583,32.67025071079255,44.081408913267424,mnist,0.04611256718635559,pca,0.7411344491069478,0.47863760590553284,0.15
0.8601999878883362,36.1010749560877,44.081408913267424,mnist,0.04247775673866272,pca,0.8189637274779156,0.47160863876342773,0.15
0.8601999878883362,39.89218278494949,44.081408913267424,mnist,0.036710143089294434,pca,0.9049661471446963,0.4664982557296753,0.15
0.8601999878883362,44.081408913267424,44.081408913267424,mnist,0.030376238748431206,pca,1.0,0.4637848734855652,0.15
0.8583999872207642,48.71056122082676,44.081408913267424,mnist,0.02361847087740898,pca,1.1050137103527577,0.46401435136795044,0.15
0.857200026512146,53.82583798799094,44.081408913267424,mnist,0.019359471276402473,pca,1.2210553000675683,0.46781039237976074,0.15
0.8550000190734863,59.47828894795628,44.081408913267424,mnist,0.014290381222963333,pca,1.3492828476735637,0.47588902711868286,0.15
0.8528000116348267,65.7243247558146,44.081408913267424,mnist,0.01352156326174736,pca,1.4909760458230996,0.489075243473053,0.15
0.8485999703407288,72.62627995885227,44.081408913267424,mnist,0.01631665974855423,pca,1.6475489724420658,0.5083262920379639,0.15
0.8414000272750854,80.25303508644947,44.081408913267424,mnist,0.024806637316942215,pca,1.8205642030260805,0.5347607135772705,0.15
0.8312000036239624,88.68070406794757,44.081408913267424,mnist,0.03473706915974617,pca,2.0117484049212604,0.5696970224380493,0.15
0.8209999799728394,97.99339383881765,44.081408913267424,mnist,0.04699929803609848,pca,2.2230095692182843,0.6146888732910156,0.15
0.8087999820709229,108.28404371589096,44.081408913267424,mnist,0.06285551190376282,pca,2.456456052231582,0.6715331077575684,0.15
0.7961999773979187,119.65535291849685,44.081408913267424,mnist,0.07870922982692719,pca,2.7144176165949068,0.7422693371772766,0.15
0.7825999855995178,132.22080549203687,44.081408913267424,mnist,0.0955391377210617,pca,2.9994686819604275,0.829232931137085,0.15
0.7675999999046326,146.10580286258596,44.081408913267424,mnist,0.11419717967510223,pca,3.3144540173399877,0.9351208806037903,0.15
0.7472000122070312,161.4489153252547,44.081408913267424,mnist,0.13819584250450134,pca,3.6625171314944636,1.0629678964614868,0.15
0.7319999933242798,178.40326495598788,44.081408913267424,mnist,0.1581236571073532,pca,4.047131644703236,1.2160080671310425,0.15
0.7152000069618225,197.1380537480623,44.081408913267424,mnist,0.18056002259254456,pca,4.472135954999582,1.3975577354431152,0.15
0.6955999732017517,217.8402522238676,44.081408913267424,mnist,0.2045772522687912,pca,4.941771544836059,1.6110284328460693,0.15
0.6782000064849854,240.71646537407653,44.081408913267424,mnist,0.22721916437149048,pca,5.460725310474974,1.860011100769043,0.15
0.6643999814987183,265.99499454600954,44.081408913267424,mnist,0.24677538871765137,pca,6.034176336545168,2.1483242511749268,0.15
0.6481999754905701,293.92811585854747,44.081408913267424,mnist,0.26825469732284546,pca,6.667847582568585,2.4799277782440186,0.15
0.6330000162124634,324.7945978818486,44.081408913267424,mnist,0.2891085743904114,pca,7.368062997280774,2.8589208126068115,0.15
0.6176000237464905,358.9024837079537,44.081408913267424,mnist,0.3094062805175781,pca,8.141810630738094,3.289764165878296,0.15
0.6037999987602234,396.5921651769458,44.081408913267424,mnist,0.32831433415412903,pca,8.996812374061422,3.7773382663726807,0.15
0.5914000272750854,438.23977993901093,44.081408913267424,mnist,0.3456452786922455,pca,9.941601022809222,4.326930046081543,0.15
0.5824000239372253,484.2609652545823,44.081408913267424,mnist,0.35957735776901245,pca,10.985605433061183,4.944334983825684,0.15
0.5702000260353088,535.1150059949736,44.081408913267424,mnist,0.3748871386051178,pca,12.139244620058346,5.636033535003662,0.15
0.5590000152587891,591.3094182399443,44.081408913267424,mnist,0.39040377736091614,pca,13.414031738490433,6.409265518188477,0.15
0.5486000180244446,653.4050142158512,44.081408913267424,mnist,0.4050706923007965,pca,14.82268898213896,7.272013187408447,0.15
0.5396000146865845,722.0214991217545,44.081408913267424,mnist,0.41858774423599243,pca,16.37927454955832,8.2330322265625,0.15
0.5324000120162964,797.84365569899,44.081408913267424,mnist,0.4295777380466461,pca,18.099322942893927,9.301981925964355,0.15
0.5249999761581421,881.6281782653484,44.081408913267424,mnist,0.4403274655342102,pca,20.0,10.489575386047363,0.15
0.730400025844574,2.720089986638409,54.401799732768175,mnist,0.08665582537651062,pca,0.05,0.8798130750656128,0.25
0.7333999872207642,3.005736728628691,54.401799732768175,mnist,0.0870499387383461,pca,0.05525068551763788,0.8739755153656006,0.25
0.7361999750137329,3.3213802948455498,54.401799732768175,mnist,0.08560709655284882,pca,0.06105276500337841,0.86759352684021,0.25
0.7382000088691711,3.670170763099816,54.401799732768175,mnist,0.08501393347978592,pca,0.06746414238367815,0.8606246113777161,0.25
0.7419999837875366,4.05558901256114,54.401799732768175,mnist,0.08685813099145889,pca,0.07454880229115493,0.8530248999595642,0.25
0.7455999851226807,4.481481462436062,54.401799732768175,mnist,0.08829212188720703,pca,0.08237744862210328,0.8447496891021729,0.25
0.7486000061035156,4.952098458683576,54.401799732768175,mnist,0.08888924866914749,pca,0.09102821015130401,0.8357537388801575,0.25
0.7512000203132629,5.472136691862111,54.401799732768175,mnist,0.08884254842996597,pca,0.10058742024606301,0.8259924054145813,0.25
0.7545999884605408,6.046786069432015,54.401799732768175,mnist,0.0893111377954483,pca,0.11115047846091416,0.815422773361206,0.25
0.7599999904632568,6.681781510292438,54.401799732768175,mnist,0.09146879613399506,pca,0.12282280261157902,0.8040045499801636,0.25
0.7645999789237976,7.3834601784547,54.401799732768175,mnist,0.09247400611639023,pca,0.13572088082974532,0.7917019724845886,0.25
0.767799973487854,8.158824727036063,54.401799732768175,mnist,0.09171805530786514,pca,0.14997343409802133,0.7784858345985413,0.25
0.7720000147819519,9.015613183739946,54.401799732768175,mnist,0.09157764911651611,pca,0.16572270086699936,0.7643356919288635,0.25
0.7771999835968018,9.962376175269714,54.401799732768175,mnist,0.09200558066368103,pca,0.1831258565747231,0.74924236536026,0.25
