bayes_risk_excess_mean,beta,beta_times_lambda_class,linear_router_acc_vs_risk,linear_router_class_mi_norm,linear_router_excess_mean,linear_router_excess_p95,linear_router_mean_conf,linear_router_usage_entropy,posterior_acc,rho,risk_label_class_mi_norm,risk_label_usage_entropy,risk_margin_mean,risk_margin_train_mean,t
0.0,36.37480970621126,0.5,0.8169999718666077,0.41357960007456523,0.0005001756362617016,0.0018530178349465132,0.8085797429084778,0.9175100326538086,0.9146666526794434,1.0,0.3794625236307545,0.9407498240470886,0.0017495282227173448,0.0016871275147423148,1.3
0.0,72.74961941242252,1.0,0.8606666326522827,0.4403878602770733,0.0015060558216646314,0.002331345109269023,0.8356443643569946,0.9129931330680847,0.9146666526794434,2.0,0.4315692921720836,0.9400989413261414,0.006982899736613035,0.006592154037207365,1.3
0.0,23.763154076529027,0.25,0.8516666293144226,0.3620971985672572,2.5331972630660005e-10,3.725290298461914e-09,0.8134202361106873,0.4954662024974823,0.8050000071525574,0.5,0.35658496813880874,0.4924251139163971,7.065633633729362e-10,6.668269825205186e-10,1.6
0.0,47.526308153058054,0.5,0.8379999995231628,0.23794730472196382,0.00016648323799017817,0.0009355299989692867,0.8122623562812805,0.9667534828186035,0.8050000071525574,1.0,0.22813260085789305,0.9739580154418945,0.002047620713710785,0.002016467275097966,1.6
0.0,95.05261630611611,1.0,0.8893333077430725,0.2833869863750732,0.00035480473889037967,0.0006211124709807336,0.814105212688446,0.9922667741775513,0.8050000071525574,2.0,0.29104219554041727,0.9922505617141724,0.006720626261085272,0.006882511079311371,1.6
0.0,33.80004424652289,0.24999999999999997,0.7733333110809326,0.23925441073494827,2.415229960472942e-10,1.862645149230957e-09,0.7641003131866455,0.7965106964111328,0.6756666302680969,0.5,0.2056158196230206,0.8497615456581116,1.2386590642066153e-09,1.2287248996045719e-09,1.9
0.0,67.60008849304577,0.49999999999999994,0.8736666440963745,0.14905968811335563,5.3010233386885375e-05,0.0004035753372590989,0.7903417944908142,0.999189019203186,0.6756666302680969,1.0,0.15584328133436684,0.9996546506881714,0.0013502284418791533,0.0013464820804074407,1.9
0.0,135.20017698609155,0.9999999999999999,0.9160000085830688,0.20370715277361154,0.00014667698997072875,0.0005389752914197743,0.8056714534759521,0.9926785230636597,0.6756666302680969,2.0,0.1978489288720421,0.9935699701309204,0.0046196128241717815,0.004664632957428694,1.9
0.0,54.284354813839265,0.25,0.7630000114440918,0.1318810417796124,9.592622529641659e-11,9.313225746154785e-10,0.7329643368721008,0.5590371489524841,0.5586666464805603,0.5,0.09000593485388592,0.6715011596679688,3.66009778041132e-10,3.852571039963948e-10,2.2
0.0,108.56870962767853,0.5,0.8903332948684692,0.1131856394510929,3.670842488645576e-05,0.00024239980848506093,0.7924785017967224,0.9983095526695251,0.5586666464805603,1.0,0.11345628890393777,0.9977590441703796,0.0010193258058279753,0.0010053780861198902,2.2
0.0,217.13741925535706,1.0,0.934333324432373,0.11608524947003201,8.39076456031762e-05,0.00017804191156756133,0.8255804777145386,0.9900792837142944,0.5586666464805603,2.0,0.11602049771015642,0.9886945486068726,0.0039230408146977425,0.0037334454245865345,2.2
0.0,92.0307669231834,0.25,0.7933333516120911,0.07188063414594814,6.131206653492427e-11,4.656612873077393e-10,0.7312368154525757,0.5867472887039185,0.4606666564941406,0.5,0.0540096558088981,0.6870964169502258,5.861123253403377e-10,5.667097902062324e-10,2.5
0.0,184.0615338463668,0.5,0.9213333129882812,0.05995671222043089,9.536426659906283e-06,5.6721881264820695e-05,0.7982617020606995,0.9741668105125427,0.4606666564941406,1.0,0.06232146496911514,0.9764639735221863,0.0005291426787152886,0.0005363217787817121,2.5
0.0,368.1230676927336,1.0,0.9259999990463257,0.07283520102164662,5.390655860537663e-05,0.00020206747285556048,0.8474235534667969,0.7475100159645081,0.4606666564941406,2.0,0.07527446858268291,0.7415621876716614,0.0010962983360514045,0.00109490763861686,2.5
0.0,167.64825745972118,0.25,0.7770000100135803,0.0461662402770649,3.7873783970132635e-11,4.656612873077393e-10,0.7078989744186401,0.4615868628025055,0.41233333945274353,0.5,0.029771810677394317,0.6853205561637878,2.5254362490123583e-10,2.499825069168793e-10,2.8
0.0,335.29651491944236,0.5,0.9306666851043701,0.03884260307609947,3.0686699119542027e-06,1.5017907571746036e-05,0.7962167859077454,0.9797801375389099,0.41233333945274353,1.0,0.04006952219850037,0.9827961921691895,0.00022463382629211992,0.0002192976389778778,2.8
0.0,670.5930298388847,1.0,0.9586666822433472,0.04743229148969524,5.32949025000562e-06,0.0,0.8174967169761658,0.9993741512298584,0.41233333945274353,2.0,0.04567754548249892,0.999326229095459,0.001412193407304585,0.0014215972041711211,2.8
0.0,301.7368086090979,0.25,0.8729999661445618,0.024870504204914504,7.295360496262226e-12,0.0,0.7625554800033569,0.274457186460495,0.3619999885559082,0.5,0.017400182443368783,0.40986260771751404,3.3985511627143694e-10,3.4590871833550807e-10,3.1
0.0,603.4736172181958,0.5,0.9620000123977661,0.023739117333934037,6.877479563627276e-07,0.0,0.8251980543136597,0.9779487252235413,0.3619999885559082,1.0,0.024337408412914836,0.978904664516449,0.00016547448467463255,0.00016600245726294816,3.1
0.0,1206.9472344363917,1.0,0.9573333263397217,0.023635444061900795,2.4223766104114475e-06,0.0,0.822297215461731,0.9992232322692871,0.3619999885559082,2.0,0.02454731567130083,0.9992720484733582,0.0005455340724438429,0.0005453847697935998,3.1
