A_cond_smax_over_smin,A_sval_0,A_sval_1,A_sval_2,A_sval_3,A_sval_max,A_sval_min,beta_gap_mean,beta_top2_gap_mean,beta_x_mean,cost_gap_mean,delta_A_mean_min_interexpert,n,oracle_class_mi_norm,oracle_usage_0,oracle_usage_1,oracle_usage_2,oracle_usage_3,oracle_usage_entropy_norm,posterior_acc,risk_margin_mean,risk_margin_p05,risk_route_class_mi_norm,risk_route_usage_0,risk_route_usage_1,risk_route_usage_2,risk_route_usage_3,risk_route_usage_entropy_norm,route_excess_p95,route_excess_vs_sample_oracle,step,t,teacher_entropy_sample_norm,teacher_usage_0,teacher_usage_1,teacher_usage_2,teacher_usage_3,teacher_usage_entropy_norm,top2_cost_gap_mean
287.1590881347656,1.8091424703598022,0.06940213590860367,0.0326063297688961,0.006300140172243118,1.8091424703598022,0.006300140172243118,36.30557632446289,19.707416534423828,800.0,0.04538197070360184,0.008946932852268219,2048,0.15558769157152652,0.43603515625,0.4208984375,0.12646484375,0.0166015625,0.7615221738815308,0.7939453125,0.012121378444135189,0.0008411050075665116,0.5914021723443594,0.6220703125,0.25830078125,0.11962890625,0.0,0.6484605669975281,0.057418130338191986,0.013125503435730934,1,0.019999999552965164,0.04381251335144043,0.4362456798553467,0.41935744881629944,0.1274116039276123,0.01698525995016098,0.7632249593734741,0.02463427186012268
115.1883544921875,1.086855411529541,0.040371283888816833,0.024977004155516624,0.009435462765395641,1.086855411529541,0.009435462765395641,20.931861877441406,15.339364051818848,797.0392456054688,0.02626202069222927,0.004895694553852081,2048,0.0958165165861396,0.0908203125,0.2578125,0.05126953125,0.60009765625,0.7401667237281799,0.78125,0.015158791095018387,0.0005662105977535248,0.5245662920860661,0.0,0.1943359375,0.0,0.8056640625,0.35522714257240295,0.03912274166941643,0.007858704775571823,1,0.2186666578054428,0.055574528872966766,0.0897219181060791,0.2575545310974121,0.05007486045360565,0.6026486754417419,0.7363744974136353,0.019245430827140808
131.29026794433594,1.0180917978286743,0.03623710200190544,0.0233596283942461,0.00775451073423028,1.0180917978286743,0.00775451073423028,20.30445098876953,16.886587142944336,595.3399047851562,0.03410564363002777,0.006265880074352026,2048,0.06972864170899798,0.08154296875,0.0205078125,0.0166015625,0.88134765625,0.3343192934989929,0.73046875,0.029838575050234795,0.017994415014982224,0.0,0.0,0.0,0.0,1.0,5.979470391048736e-11,0.011950214393436909,0.0014542380813509226,1,0.41733333468437195,0.039666131138801575,0.08316712081432343,0.021049875766038895,0.017173271626234055,0.8786097168922424,0.34018975496292114,0.02836461551487446
201.83457946777344,1.0080716609954834,0.03141599893569946,0.020646674558520317,0.004994543734937906,1.0080716609954834,0.004994543734937906,21.016794204711914,15.04080867767334,508.80084228515625,0.041306525468826294,0.016081376001238823,2048,0.07430506706232287,0.0849609375,0.00048828125,0.0048828125,0.90966796875,0.23466116189956665,0.6005859375,0.02613220363855362,0.02036171592772007,0.0,0.0,0.0,0.0,1.0,5.979470391048736e-11,0.006201306823641062,0.0009212865261361003,1,0.6159999966621399,0.03672786429524422,0.08612750470638275,0.0007663497235625982,0.005255202762782574,0.9078509211540222,0.23950518667697906,0.02956128865480423
215.68914794921875,1.028658151626587,0.027667930349707603,0.016375645995140076,0.0047691697254776955,1.028658151626587,0.0047691697254776955,23.53310203552246,11.84205150604248,463.5159912109375,0.05077085271477699,0.020511243492364883,2048,0.05066265870409273,0.1025390625,0.0,0.0,0.8974609375,0.23849646747112274,0.4169921875,0.019783154129981995,0.01781773753464222,0.0,0.0,0.0,0.0,1.0,5.979470391048736e-11,0.00689975218847394,0.0009454554528929293,1,0.8146666288375854,0.05037649720907211,0.10658711194992065,1.9351409719092771e-07,0.00038682494778186083,0.8930258750915527,0.24720986187458038,0.025548312813043594
254.60076904296875,1.0980483293533325,0.023273728787899017,0.014162064529955387,0.0043128239922225475,1.0980483293533325,0.0043128239922225475,25.95157241821289,7.714081287384033,437.3536071777344,0.059337735176086426,0.013201269321143627,2048,0.04493539875844378,0.20068359375,0.0,0.00048828125,0.798828125,0.3646053671836853,0.2744140625,0.009742852300405502,0.008469758555293083,0.0,0.0,0.0,0.0,1.0,5.979470391048736e-11,0.01537467259913683,0.0021268255077302456,1,1.0133333206176758,0.08826304972171783,0.21312713623046875,2.2292973402612132e-13,0.0004918871563859284,0.7863810062408447,0.37668129801750183,0.017638087272644043
202.85525512695312,1.0674957036972046,0.0175216943025589,0.010682624764740467,0.005262351594865322,1.0674957036972046,0.005262351594865322,25.984207153320312,5.900442123413086,421.36846923828125,0.06166623532772064,0.008286760188639164,2048,0.057805927560012876,0.28173828125,0.0,0.0,0.71826171875,0.428904265165329,0.18603515625,0.005558310076594353,0.004390054382383823,0.0,0.0,0.0,0.0,1.0,5.979470391048736e-11,0.016262227669358253,0.0027656997554004192,1,1.2120000123977661,0.11934620141983032,0.2938345670700073,4.627736052310798e-17,1.3000761100556701e-05,0.7061524391174316,0.43692320585250854,0.014003045856952667
283.258544921875,1.0792546272277832,0.012893071398139,0.007339510601013899,0.003810139838606119,1.0792546272277832,0.003810139838606119,28.39063262939453,4.489991188049316,411.2655334472656,0.06903236359357834,0.004849556367844343,2048,0.051021097404592014,0.3369140625,0.0,0.0,0.6630859375,0.46091750264167786,0.1455078125,0.0018749246373772621,0.001498459605500102,0.0,0.0,0.0,0.0,1.0,5.979470391048736e-11,0.01689727045595646,0.0029672314412891865,1,1.410666584968567,0.15892693400382996,0.34320008754730225,2.403351297787801e-19,4.234939621206024e-10,0.6567999124526978,0.4639240503311157,0.010917499661445618
272.82269287109375,1.0334950685501099,0.010347467847168446,0.006134213414043188,0.0037881566677242517,1.0334950685501099,0.0037881566677242517,27.978660583496094,3.7504231929779053,404.74322509765625,0.06912694126367569,0.003581820521503687,2048,0.04782415296030316,0.37158203125,0.0,0.0,0.62841796875,0.47593954205513,0.12890625,0.0005383313400670886,0.0001803901104722172,0.14094128209424683,0.021484375,0.0,0.0,0.978515625,0.07484783977270126,0.014525294303894043,0.0029323052149266005,1,1.6093333959579468,0.18190455436706543,0.37655702233314514,2.01408171710748e-20,2.9602258144745264e-12,0.6234430074691772,0.47778698801994324,0.00926617905497551
332.378173828125,1.0351942777633667,0.008761011064052582,0.0039357878267765045,0.0031145073007792234,1.0351942777633667,0.0031145073007792234,29.978515625,3.31270694732666,400.47454833984375,0.07485748082399368,0.003977921791374683,2048,0.05985537965728988,0.33349609375,0.0,0.0,0.66650390625,0.4592292904853821,0.1123046875,0.0009272746974602342,0.0007294230163097382,0.0,0.0,0.0,0.0,1.0,5.979470391048736e-11,0.011888780631124973,0.0021060870494693518,1,1.808000087738037,0.20534151792526245,0.34943118691444397,1.0772312179350873e-23,2.578336951223042e-15,0.6505688428878784,0.466779500246048,0.008271954022347927
