beta_max,beta_mean,beta_min,loss,mcl_e_best,mcl_e_mean,ramp,step,teacher_entropy_usage,usage_0,usage_1,usage_2,usage_3
0.0,0.0,0.0,0.13766130805015564,0.10285811126232147,0.1386481672525406,0.0,1,1.0,0.25,0.25,0.25,0.25
0.0,0.0,0.0,0.011898694559931755,0.011623378843069077,0.011901894584298134,0.0,500,1.0,0.25,0.25,0.25,0.25
0.0,0.0,0.0,0.014453302137553692,0.01420140452682972,0.014455259777605534,0.0,1000,1.0,0.25,0.25,0.25,0.25
0.0,0.0,0.0,0.01290720235556364,0.01273303758352995,0.012908334843814373,0.0,1500,1.0,0.25,0.25,0.25,0.25
0.0,0.0,0.0,0.013988672755658627,0.013829248957335949,0.013989582657814026,0.0,2000,1.0,0.25,0.25,0.25,0.25
8.984375,5.243282794952393,4.411230087280273,0.013293124735355377,0.013152560219168663,0.013293890282511711,0.01123046875,2500,1.0,0.24996671080589294,0.2500203549861908,0.25001323223114014,0.24999967217445374
34.375,20.151012420654297,16.876880645751953,0.013367582112550735,0.013252129778265953,0.013368342071771622,0.04296875,3000,0.9999999403953552,0.2500762641429901,0.2500966489315033,0.24981899559497833,0.25000807642936707
73.828125,43.76154708862305,36.24954605102539,0.013972007669508457,0.013867275789380074,0.01397287379950285,0.09228515625,3500,0.9999998211860657,0.2502114772796631,0.24985378980636597,0.25003039836883545,0.2499043345451355
125.0,70.946533203125,61.376075744628906,0.011807774193584919,0.01171216182410717,0.011808550916612148,0.15625,4000,0.9999996423721313,0.25034213066101074,0.2500247061252594,0.249999538064003,0.24963362514972687
185.546875,106.32901000976562,91.10466003417969,0.013126176781952381,0.013035690411925316,0.013127505779266357,0.23193359375,4500,0.9999986290931702,0.2492736577987671,0.250553697347641,0.24990339577198029,0.25026923418045044
253.125,143.60667419433594,124.284912109375,0.012452193535864353,0.012377063743770123,0.012453037314116955,0.31640625,5000,0.9999994039535522,0.24954745173454285,0.2502937912940979,0.24983049929141998,0.2503282427787781
325.390625,184.15704345703125,159.7538604736328,0.012505282647907734,0.012437052093446255,0.012506522238254547,0.40673828125,5500,0.9999988079071045,0.2497992217540741,0.249452143907547,0.2500547766685486,0.2506938576698303
400.0,232.44210815429688,196.3975372314453,0.013227417133748531,0.013154584914445877,0.013228902593255043,0.5,6000,0.9999976754188538,0.2490493655204773,0.2498709261417389,0.2508131265640259,0.2502666115760803
474.609375,275.84271240234375,233.02841186523438,0.01338932290673256,0.013303633779287338,0.013392402790486813,0.59326171875,6500,0.9999984502792358,0.250400185585022,0.2491220235824585,0.2502811551094055,0.2501966059207916
546.875,320.0371398925781,268.5271301269531,0.012353451922535896,0.012131251394748688,0.012418529950082302,0.68359375,7000,0.999951183795929,0.246079683303833,0.2523520588874817,0.248371422290802,0.2531968355178833
614.453125,354.08331298828125,301.67974853515625,0.013348031789064407,0.013072697445750237,0.013429475948214531,0.76806640625,7500,0.9990687370300293,0.23567581176757812,0.2658323049545288,0.2589670419692993,0.23952484130859375
675.0,390.0765686035156,331.401123046875,0.012776806019246578,0.012435710057616234,0.012910671532154083,0.84375,8000,0.9997636079788208,0.2477795034646988,0.2521698474884033,0.24124675989151,0.2588038742542267
726.171875,430.84112548828125,356.5417785644531,0.014640439301729202,0.014223345555365086,0.014884235337376595,0.90771484375,8500,0.9998512268066406,0.24706560373306274,0.25157976150512695,0.2574346661567688,0.2439199686050415
765.625,435.6383056640625,375.8977355957031,0.011610319837927818,0.011261635459959507,0.011849078349769115,0.95703125,9000,0.9995173215866089,0.25473684072494507,0.24182641506195068,0.24075430631637573,0.2626824676990509
791.015625,470.2770690917969,388.38836669921875,0.013726075179874897,0.013265429995954037,0.01404257956892252,0.98876953125,9500,0.9985114932060242,0.22723239660263062,0.2579193711280823,0.2703703045845032,0.24447795748710632
800.0,457.8114013671875,392.772216796875,0.01289388258010149,0.012504348531365395,0.01316322572529316,1.0,10000,0.9995723366737366,0.23965682089328766,0.2629419267177582,0.2518422603607178,0.24555902183055878
800.0,463.83441162109375,392.8207702636719,0.012705168686807156,0.012288671918213367,0.013046199455857277,1.0,10500,0.9987698793411255,0.23725534975528717,0.24332648515701294,0.2750995457172394,0.2443186342716217
800.0,462.54193115234375,392.7704772949219,0.012881623581051826,0.012441394850611687,0.013162465766072273,1.0,11000,0.9996125102043152,0.24354809522628784,0.2633746862411499,0.24290500581264496,0.2501722276210785
800.0,450.4758605957031,392.80224609375,0.012313026934862137,0.011933775618672371,0.012485543265938759,1.0,11500,0.9998863339424133,0.2521589398384094,0.2560105323791504,0.2443929761648178,0.24743755161762238
800.0,465.58837890625,392.79315185546875,0.01357652060687542,0.013143674470484257,0.013832305558025837,1.0,12000,0.9999391436576843,0.2467610239982605,0.246932253241539,0.2520450949668884,0.25426164269447327
800.0,454.34307861328125,392.7718505859375,0.011937865987420082,0.011558566242456436,0.012161727994680405,1.0,12500,0.9997779726982117,0.245949387550354,0.2428116798400879,0.2590116858482361,0.252227246761322
800.0,465.4772644042969,392.7680969238281,0.01399135496467352,0.013533432967960835,0.014321425929665565,1.0,13000,0.9994660019874573,0.2554589509963989,0.23526687920093536,0.24840381741523743,0.2608703374862671
800.0,463.6983642578125,392.7781982421875,0.013378586620092392,0.012920534238219261,0.013715686276555061,1.0,13500,0.9998482465744019,0.24219077825546265,0.25469970703125,0.2486436665058136,0.25446584820747375
800.0,465.1668701171875,392.812744140625,0.013310755603015423,0.01280291099101305,0.013687045313417912,1.0,14000,0.998831033706665,0.2679833769798279,0.25170204043388367,0.25206124782562256,0.2282533347606659
800.0,467.4379577636719,392.77923583984375,0.013513020239770412,0.013086240738630295,0.013864386826753616,1.0,14500,0.9997241497039795,0.24323663115501404,0.2593763470649719,0.24347081780433655,0.2539162039756775
800.0,462.1436767578125,392.7833251953125,0.012901518493890762,0.012466493993997574,0.013243112713098526,1.0,15000,0.999704897403717,0.24553175270557404,0.2622961699962616,0.2445327341556549,0.24763935804367065
800.0,465.7999572753906,392.7737121582031,0.011580076068639755,0.011157108470797539,0.011829599738121033,1.0,15500,0.9999037981033325,0.2508142292499542,0.2557202875614166,0.2442881315946579,0.24917736649513245
800.0,457.891357421875,392.8035583496094,0.012929062359035015,0.012522626668214798,0.013301271013915539,1.0,16000,0.9987534880638123,0.24458491802215576,0.24330991506576538,0.23690447211265564,0.27520066499710083
800.0,455.9772644042969,392.7710876464844,0.012728861533105373,0.01233869232237339,0.012977072969079018,1.0,16500,0.9993022084236145,0.23290158808231354,0.2630324959754944,0.25418585538864136,0.24988004565238953
800.0,467.7396545410156,392.76861572265625,0.012345189228653908,0.011898454278707504,0.012674812227487564,1.0,17000,0.9993872046470642,0.23957650363445282,0.2528502345085144,0.2656604051589966,0.241912841796875
800.0,466.4027404785156,392.76678466796875,0.014308059588074684,0.013821801170706749,0.014664323069155216,1.0,17500,0.9988958835601807,0.2531662583351135,0.2541695237159729,0.22762516140937805,0.2650390565395355
800.0,462.11614990234375,392.7703552246094,0.01365033071488142,0.013202757574617863,0.014019642025232315,1.0,18000,0.9998579621315002,0.2510649263858795,0.25734493136405945,0.24782615900039673,0.2437639981508255
800.0,466.1959228515625,392.7673645019531,0.012966971844434738,0.012449627742171288,0.013327855616807938,1.0,18500,0.999258816242218,0.23300698399543762,0.2631615400314331,0.25643813610076904,0.24739331007003784
800.0,461.9559326171875,392.7766418457031,0.01195286400616169,0.011531344614923,0.012272629886865616,1.0,19000,0.9987969994544983,0.25191807746887207,0.2507215440273285,0.26893967390060425,0.228420689702034
800.0,474.55657958984375,392.8091735839844,0.014698589220643044,0.014161867089569569,0.015157485380768776,1.0,19500,0.998493492603302,0.23159988224506378,0.25127625465393066,0.2754267454147339,0.24169710278511047
800.0,475.53204345703125,392.77117919921875,0.014291046187281609,0.013806337490677834,0.014686417765915394,1.0,20000,0.9998611807823181,0.24158219993114471,0.25210148096084595,0.25349751114845276,0.2528188228607178
800.0,459.23345947265625,392.7681579589844,0.012729802168905735,0.012260442599654198,0.013067623600363731,1.0,20500,0.9998820424079895,0.25702404975891113,0.24853451550006866,0.2444773018360138,0.2499641478061676
800.0,449.4549865722656,392.7681579589844,0.0124265281483531,0.012036478146910667,0.012774152681231499,1.0,21000,0.9999983906745911,0.2503162920475006,0.25039583444595337,0.24910587072372437,0.25018203258514404
