C,a,b,beta_eps_emp_acc,beta_eps_emp_ece,beta_eps_emp_nll,beta_eps_emp_nll_min,beta_eps_emp_over_theory,beta_eps_mse,beta_route_dot,beta_x_emp_acc,beta_x_emp_ece,beta_x_emp_nll,beta_x_emp_nll_min,beta_x_emp_over_theory,beta_x_mse,d,dataset,feature_mode,kl_qeps_nopx_to_px,kl_qeps_to_px,px_acc,px_ece,px_entropy,px_nll,qeps_acc,qeps_ece,qeps_entropy,qeps_nll,qeps_nopx_acc,qeps_nopx_entropy,qeps_nopx_nll,route_A_diag,route_A_offdiag,route_C,route_d,route_mean_expert_mse,route_oracle_mse,route_posterior_argmax_agree_oracle,route_posterior_argmax_class_acc,route_posterior_argmax_excess_vs_oracle,route_posterior_argmax_mse,route_qeps_argmax_agree_oracle,route_qeps_argmax_class_acc,route_qeps_argmax_excess_vs_oracle,route_qeps_argmax_mse,route_risk_analytic_agree_oracle,route_risk_analytic_class_acc,route_risk_analytic_excess_vs_oracle,route_risk_analytic_mse,route_risk_empA_agree_oracle,route_risk_empA_class_acc,route_risk_empA_excess_vs_oracle,route_risk_empA_mse,route_t,sigma2_iso,snr_class,t,tau2,v
10,0.8607079764250578,0.5090989877403825,0.8600000143051147,0.029905997216701508,0.46550244092941284,48.70881678817779,1.1050137103527577,44.07983026077413,0.9100647208687584,0.769599974155426,0.016619570553302765,0.723525881767273,41.31442974884305,1.2210553000675683,33.83501938573697,64,mnist,pca,2.237717390060425,0.24957172572612762,0.7703999876976013,0.060662612318992615,0.3936288058757782,0.7390546798706055,0.8600000143051147,0.03538075089454651,0.24011194705963135,0.4662720263004303,0.4765999913215637,0.7434245944023132,1.5857913494110107,0.7281106114387512,0.7625372409820557,10,64,0.7547928690910339,0.7089104652404785,0.3864000141620636,0.7703999876976013,0.022630227729678154,0.7315406799316406,0.48739999532699585,0.8600000143051147,0.01246082317084074,0.7213712334632874,0.38420000672340393,0.7670000195503235,0.02260778658092022,0.7315181493759155,0.38359999656677246,0.7674000263214111,0.022684371098876,0.7315948009490967,0.15,0.9267913208007813,0.7832999643147842,0.15,0.7259556085105037,0.9457656765371762
10,0.7788007830714049,0.6272713450233213,0.8604000210762024,0.024154378101229668,0.46416640281677246,60.11149998038923,1.1050137103527577,54.3988725363413,0.814988990639876,0.7045999765396118,0.02277667634189129,0.9289206266403198,40.88939397694664,1.2210553000675683,33.486930505673236,64,mnist,pca,1.7350486516952515,0.43869951367378235,0.7053999900817871,0.07671543955802917,0.49252668023109436,0.9472271203994751,0.8600000143051147,0.035380735993385315,0.24011200666427612,0.4662719666957855,0.5956000089645386,0.6285564303398132,1.263299584388733,0.5900453329086304,0.632223904132843,10,64,0.6243568062782288,0.5759231448173523,0.44699999690055847,0.7053999900817871,0.024231430143117905,0.6001545786857605,0.6212000250816345,0.8600000143051147,0.007690449710935354,0.5836136341094971,0.44119998812675476,0.6970000267028809,0.02410043217241764,0.6000235676765442,0.44200000166893005,0.6972000002861023,0.024025345221161842,0.5999484658241272,0.25,0.9267913208007813,0.6347140641049093,0.25,0.5882474858026207,0.9555966915086074
10,0.7046880897187134,0.7095172275629328,0.8632000088691711,0.02480499818921089,0.46319159865379333,74.03876868178291,1.1050137103527577,67.00257923329045,0.7312730491652074,0.6377999782562256,0.018206438049674034,1.1431331634521484,40.54786089936258,1.2210553000675683,33.20722730339799,64,mnist,pca,1.4763039350509644,0.637009859085083,0.6381999850273132,0.08526131510734558,0.5801028609275818,1.1592190265655518,0.8600000143051147,0.035380762070417404,0.24011202156543732,0.4662720561027527,0.6783999800682068,0.538862407207489,1.0394500494003296,0.4824085235595703,0.5257582664489746,10,64,0.5160853862762451,0.4693198800086975,0.46059998869895935,0.6381999850273132,0.025570832192897797,0.4948907196521759,0.7059999704360962,0.8600000143051147,0.004744673613458872,0.47406458854675293,0.451200008392334,0.6272000074386597,0.025480424985289574,0.49480029940605164,0.4487999975681305,0.6248000264167786,0.025611858814954758,0.49493178725242615,0.35,0.9267913208007813,0.5153194080790088,0.35,0.4775935548478214,0.9636456457996883
10,0.6065306597126334,0.7950600976206501,0.86080002784729,0.020868144929409027,0.46226176619529724,100.9191011341837,1.1050137103527577,91.32837012670812,0.6233178357133494,0.5325999855995178,0.034013792872428894,1.4163683652877808,36.339122824069165,1.1050137103527577,32.885675972715745,64,mnist,pca,1.3259260654449463,0.8903607130050659,0.5320000052452087,0.06340951472520828,0.6780484914779663,1.4254571199417114,0.8600000143051147,0.03538072481751442,0.24011194705963135,0.4662719666957855,0.7477999925613403,0.4485790729522705,0.8289909362792969,0.353935182094574,0.3935179114341736,10,64,0.38374876976013184,0.3433399498462677,0.421999990940094,0.5320000052452087,0.026641950011253357,0.36998191475868225,0.7897999882698059,0.8600000143051147,0.002286171307787299,0.3456261157989502,0.4142000079154968,0.5216000080108643,0.02593788504600525,0.36927783489227295,0.414000004529953,0.5212000012397766,0.025890551507472992,0.3692304790019989,0.5,0.9267913208007813,0.37806137810586865,0.5,0.3503840039585016,0.973068032007292
10,0.4965853037914095,0.8679879239127659,0.8579999804496765,0.018425408750772476,0.4618176817893982,151.92736034002795,1.1050137103527577,137.48911793277895,0.5057149958409891,0.42579999566078186,0.026839127764105797,1.6963955163955688,36.010538349399965,1.1050137103527577,32.5883181466628,64,mnist,pca,1.3534127473831177,1.1583623886108398,0.42579999566078186,0.046718891710042953,0.7754117250442505,1.7010488510131836,0.8600000143051147,0.0353807732462883,0.24011200666427612,0.4662720263004303,0.7918000221252441,0.36754554510116577,0.6753892302513123,0.2348431795835495,0.26594701409339905,10,64,0.25828561186790466,0.22754476964473724,0.3628000020980835,0.42579999566078186,0.023637142032384872,0.2511819005012512,0.855400025844574,0.8600000143051147,0.0009347384329885244,0.2284795194864273,0.3490000069141388,0.40779998898506165,0.022994264960289,0.25053900480270386,0.3472000062465668,0.40540000796318054,0.023069454357028008,0.2506142258644104,0.7,0.9267913208007813,0.251130634841569,0.7,0.2327456927583564,0.9819469619752976
10,0.4274149319487267,0.9040555712716256,0.8601999878883362,0.018241241574287415,0.46227651834487915,206.05770259375655,1.1050137103527577,186.47524520575945,0.4332086731947911,0.3601999878883362,0.008672324940562248,1.8505343198776245,35.83976038582739,1.1050137103527577,32.43376987095131,64,mnist,pca,1.4243977069854736,1.3136874437332153,0.36079999804496765,0.03328903764486313,0.8312360644340515,1.8534364700317383,0.8600000143051147,0.0353807769715786,0.24011200666427612,0.4662719666957855,0.8148000240325928,0.32944127917289734,0.6148154735565186,0.17324838042259216,0.19808900356292725,10,64,0.19255954027175903,0.16828057169914246,0.3174000084400177,0.36079999804496765,0.02010026015341282,0.18838083744049072,0.8867999911308289,0.8600000143051147,0.0004824044299311936,0.16876298189163208,0.2897999882698059,0.3301999866962433,0.01951458491384983,0.18779514729976654,0.28540000319480896,0.32600000500679016,0.019562361761927605,0.1878429353237152,0.85,0.9267913208007813,0.18515985557314985,0.85,0.17160454710592143,0.9866259804926406
10,0.33287108369807955,0.9429723440470914,0.8605999946594238,0.017071889713406563,0.4621840715408325,341.5437097607531,1.1050137103527577,309.08549510369494,0.33559333388902035,0.28220000863075256,0.016791710630059242,2.0230984687805176,35.649619635855224,1.1050137103527577,32.26169892903379,64,mnist,pca,1.5268596410751343,1.4824203252792358,0.28200000524520874,0.020186038687825203,0.8939609527587891,2.0242717266082764,0.8600000143051147,0.035380758345127106,0.24011200666427612,0.4662719666957855,0.8320000171661377,0.29195550084114075,0.5523634552955627,0.10477330535650253,0.12093054503202438,10,64,0.11707780510187149,0.10138726234436035,0.2574000060558319,0.28200000524520874,0.014198556542396545,0.1155858188867569,0.9174000024795532,0.8600000143051147,0.0001689958298811689,0.10155625641345978,0.2303999960422516,0.2502000033855438,0.013309775851666927,0.11469704657793045,0.23119999468326569,0.24879999458789825,0.013287419453263283,0.11467467993497849,1.1,0.9267913208007813,0.11170931673348965,1.1,0.1035312252011837,0.9918882471251916
10,0.2725317930340126,0.9621467776725473,0.8614000082015991,0.016630979254841805,0.46156299114227295,510.897094349409,1.1050137103527577,462.34457506080474,0.27402177838691943,0.23899999260902405,0.01225844956934452,2.1219582557678223,32.17495034528712,1.0,32.17495034528712,64,mnist,pca,1.5977427959442139,1.5735971927642822,0.23899999260902405,0.012258457951247692,0.9273765087127686,2.1219582557678223,0.8600000143051147,0.03538074344396591,0.24011194705963135,0.4662719666957855,0.8438000082969666,0.2738732397556305,0.5190281867980957,0.06996914744377136,0.08121350407600403,10,64,0.07851827144622803,0.0676695704460144,0.22200000286102295,0.23899999260902405,0.01027518231421709,0.07794475555419922,0.9341999888420105,0.8600000143051147,7.438865577569231e-05,0.06774395704269409,0.1860000044107437,0.19339999556541443,0.009455705992877483,0.07712528109550476,0.1868000030517578,0.19419999420642853,0.009437195956707,0.0771067664027214,1.3,0.9267913208007813,0.07467964659415599,1.3,0.06921244830393339,0.9945625294395288
10,0.22313016014842982,0.9747886599833505,0.8615999817848206,0.015304086729884148,0.461687833070755,763.542656107906,1.1050137103527577,690.9802556785992,0.2239464102176282,0.20340000092983246,0.014110521413385868,2.1773712635040283,35.48979354617342,1.1050137103527577,32.11706172844125,64,mnist,pca,1.6432671546936035,1.6299500465393066,0.2046000063419342,0.0087669026106596,0.9507315754890442,2.177412986755371,0.8600000143051147,0.035380709916353226,0.24011194705963135,0.4662720561027527,0.849399983882904,0.2620604336261749,0.5027666091918945,0.0468941256403923,0.05460328981280327,10,64,0.05281345173716545,0.04539400711655617,0.1915999948978424,0.2046000063419342,0.007214880548417568,0.05260888487100601,0.9472000002861023,0.8600000143051147,3.1577084882883355e-05,0.04542558640241623,0.1467999964952469,0.15399999916553497,0.006583007052540779,0.0519770123064518,0.1454000025987625,0.15119999647140503,0.00658520357683301,0.05197921022772789,1.5,0.9267913208007813,0.04996919837652534,1.5,0.046311019362736176,0.9963551544835876
10,0.16529888822158653,0.9862435183831159,0.8601999878883362,0.014511633664369583,0.46109622716903687,1393.561750867108,1.1050137103527577,1261.126208490423,0.16563020388876318,0.17080000042915344,0.003527754684910178,2.2345223426818848,32.06413897554737,1.0,32.06413897554737,64,mnist,pca,1.689083456993103,1.680834174156189,0.17080000042915344,0.003527742810547352,0.9720264077186584,2.2345223426818848,0.8600000143051147,0.035380780696868896,0.24011197686195374,0.4662719666957855,0.8560000061988831,0.25123223662376404,0.48260292410850525,0.025713155046105385,0.030026625841856003,10,64,0.02896413952112198,0.024819353595376015,0.16380000114440918,0.17080000042915344,0.004127508495002985,0.02894686348736286,0.9635999798774719,0.8600000143051147,9.329216482001357e-06,0.024828679859638214,0.131400004029274,0.12520000338554382,0.0036232159473001957,0.028442569077014923,0.13120000064373016,0.12520000338554382,0.0036192231345921755,0.028438573703169823,1.8,0.9267913208007813,0.02737848855872725,1.8,0.025374145572871907,0.9979996663688275
