fid_diff_mix_minus_soft,fid_mixture_score,fid_risk_softmix,pair_id
1.8422885764363741,422.030098544045,420.18780996760864,0.0
1.906847561939287,419.4528130672175,417.5459655052782,1.0
1.8392088555864348,422.4793546667215,420.6401458111351,2.0
1.923604972805549,423.2308313169662,421.30722634416065,3.0
