beta,step,test_mean_expert_mse,test_oracle_best_mse,test_oracle_class_mi_norm,test_oracle_class_purity,test_oracle_eff_frac_min,test_oracle_soft_usage_entropy,test_oracle_usage_entropy,test_soft_oracle_mse,train_mean_expert_mse,train_oracle_best_mse,train_oracle_class_mi_norm,train_oracle_class_purity,train_oracle_eff_frac_min,train_oracle_soft_usage_entropy,train_oracle_usage_entropy,train_soft_oracle_mse,variant
0.0,2000,0.7522161865234375,0.7521875,0.0007194774194464712,0.014499999999999957,0.9259999990463257,1.0,0.9981144666671753,0.7522161865234375,0.7034232318401337,0.70339635014534,0.0017422027293268628,0.0244140625,0.939453125,1.0,0.9993772506713867,0.7034232318401337,uniform
0.0,2200,0.7389745483398438,0.7389473266601563,0.0004177200446488129,0.011499999999999955,0.9319999814033508,1.0,0.9985923171043396,0.7389745483398438,0.6882613897323608,0.6882359087467194,0.002220341344601583,0.02734375,0.96484375,1.0,0.9996364116668701,0.6882613897323608,uniform
0.0,2400,0.7272323913574219,0.72720654296875,0.0007808090443479994,0.015000000000000013,0.9359999895095825,1.0,0.9989759922027588,0.7272323913574219,0.674608439207077,0.674584299325943,0.002558789708065791,0.0283203125,0.955078125,1.0,0.9996297955513,0.674608439207077,uniform
0.0,2600,0.71644970703125,0.7164251098632812,0.00076066143467056,0.013499999999999956,0.9539999961853027,1.0,0.9994029402732849,0.71644970703125,0.6624403595924377,0.6624174118041992,0.0035007471230897994,0.03173828125,0.9609375,1.0,0.9997754096984863,0.6624403595924377,uniform
0.0,2800,0.7070789794921875,0.7070555114746093,0.0008999060928345711,0.01649999999999996,0.9639999866485596,1.0,0.9992284774780273,0.7070789794921875,0.6517093181610107,0.6516874432563782,0.002603219008068011,0.02734375,0.9765625,1.0,0.9998428821563721,0.6517093181610107,uniform
0.0,3000,0.6986039123535156,0.6985814819335937,0.0008908977355251125,0.014000000000000012,0.9440000057220459,1.0,0.9992967844009399,0.6986039123535156,0.6420936286449432,0.6420727372169495,0.0019901705034357196,0.02490234375,0.96484375,1.0,0.9996379613876343,0.6420936286449432,uniform
0.010303676857139581,0,1.0076417846679688,1.0075799560546874,0.0021384002960758877,0.02200000000000002,0.8640000224113464,1.0,0.9972056150436401,1.0076418151855469,1.0076924562454224,1.0076313614845276,0.00043104723974312644,0.009765625,0.88671875,1.0,0.997519850730896,1.0076925158500671,fixed_class
0.010303676857139581,200,0.9664690246582032,0.9664150390625,0.001007367973836682,0.015499999999999958,0.8259999752044678,1.0,0.9953684210777283,0.9664690551757813,0.9550595283508301,0.9550066590309143,0.00050946741076045,0.009765625,0.875,1.0,0.9966965317726135,0.9550595283508301,fixed_class
0.010303676857139581,400,0.9306680908203125,0.9306190185546875,0.0007617089644143991,0.013499999999999956,0.8420000076293945,1.0,0.9954496622085571,0.9306680908203125,0.9109263122081757,0.9108785390853882,0.0003731480340101971,0.00927734375,0.869140625,1.0,0.9963200092315674,0.9109263122081757,fixed_class
0.010303676857139581,600,0.8990289916992188,0.8989836730957032,0.001215187793092398,0.019000000000000017,0.8399999737739563,1.0,0.9952145218849182,0.8990289916992188,0.8732632696628571,0.87321937084198,0.0009280609440514906,0.0146484375,0.87890625,1.0,0.9963033199310303,0.8732632994651794,fixed_class
0.010303676857139581,800,0.8704325256347656,0.870390380859375,0.0013529057092140557,0.01849999999999996,0.8379999995231628,1.0,0.9944886565208435,0.8704324951171875,0.839483231306076,0.8394426107406616,0.0009465358672374112,0.015625,0.876953125,1.0,0.9966888427734375,0.8394832611083984,fixed_class
0.010303676857139581,1000,0.8449622802734374,0.8449229125976563,0.00129303739530418,0.017000000000000015,0.8360000252723694,1.0,0.994533360004425,0.8449622802734374,0.8096410036087036,0.809603214263916,0.0009452046756133803,0.015625,0.876953125,1.0,0.9962344169616699,0.809641033411026,fixed_class
0.010303676857139581,1200,0.8221968383789062,0.8221598815917969,0.0014423653680888584,0.019000000000000017,0.8740000128746033,1.0,0.9962353110313416,0.8221968383789062,0.7835308313369751,0.7834953665733337,0.0008882510134073509,0.01318359375,0.8828125,1.0,0.9966768622398376,0.7835308313369751,fixed_class
0.010303676857139581,1400,0.8017996215820312,0.8017649230957031,0.0014356965516264834,0.01749999999999996,0.8740000128746033,1.0,0.9962097406387329,0.8017996826171875,0.7601797580718994,0.7601464688777924,0.0013660058738472305,0.017578125,0.8828125,1.0,0.9970545172691345,0.7601797580718994,fixed_class
0.010303676857139581,1600,0.7833860473632812,0.7833532409667969,0.0012417554382761547,0.016000000000000014,0.8799999952316284,1.0,0.9958996176719666,0.7833860473632812,0.7389496862888336,0.7389183938503265,0.0008682998923227468,0.01611328125,0.876953125,1.0,0.9971341490745544,0.7389496862888336,fixed_class
0.010303676857139581,1800,0.7669243774414063,0.7668933715820313,0.0012553666240875995,0.017000000000000015,0.906000018119812,1.0,0.9968281388282776,0.7669243774414063,0.7200273275375366,0.7199977934360504,0.0007037824065220245,0.01318359375,0.875,1.0,0.9973700642585754,0.7200273275375366,fixed_class
0.010303676857139581,2000,0.7520474243164063,0.7520180053710938,0.001519415148440944,0.01849999999999996,0.9139999747276306,1.0,0.9975979328155518,0.7520474243164063,0.7030951678752899,0.7030672430992126,0.0004945640665437497,0.01220703125,0.892578125,1.0,0.9977189898490906,0.7030951678752899,fixed_class
0.010303676857139581,2200,0.7388071899414063,0.738779296875,0.0020517897636681184,0.02100000000000002,0.9319999814033508,1.0,0.9983838796615601,0.7388071899414063,0.6878088116645813,0.6877824068069458,0.0009619976747372945,0.017578125,0.876953125,1.0,0.9974879622459412,0.6878088414669037,fixed_class
0.010303676857139581,2400,0.7269454040527343,0.7269188842773437,0.002295443271702546,0.02400000000000002,0.9240000247955322,1.0,0.998166561126709,0.7269454345703125,0.674271285533905,0.6742461621761322,0.0014836021697835894,0.02099609375,0.88671875,1.0,0.9979134798049927,0.674271285533905,fixed_class
0.010303676857139581,2600,0.71638330078125,0.7163580017089843,0.0025603104878454673,0.025499999999999967,0.9340000152587891,1.0,0.9985093474388123,0.71638330078125,0.662236362695694,0.6622125506401062,0.0012346099989561476,0.02001953125,0.880859375,1.0,0.9974347352981567,0.662236362695694,fixed_class
0.010303676857139581,2800,0.7069288024902344,0.7069047241210937,0.0027725450574803585,0.027000000000000024,0.9359999895095825,1.0,0.9985060691833496,0.7069288024902344,0.6512309014797211,0.6512081623077393,0.0015623744490764835,0.02197265625,0.9140625,1.0,0.9981002807617188,0.6512308716773987,fixed_class
0.010303676857139581,3000,0.6985835266113282,0.6985604858398438,0.00260189223266152,0.025499999999999967,0.9480000138282776,1.0,0.99899822473526,0.6985835266113282,0.6416304707527161,0.6416088342666626,0.0009949546967596811,0.0185546875,0.9140625,1.0,0.9980767369270325,0.6416304707527161,fixed_class
0.025759192142848955,0,1.007637908935547,1.0075776977539062,0.004644338957007692,0.040000000000000036,0.9399999976158142,1.0,0.9988455772399902,1.007637939453125,1.0076888799667358,1.0076278448104858,0.0019241580448265154,0.021484375,0.986328125,1.0,0.99993896484375,1.0076888799667358,fixed_good
0.025759192142848955,200,0.9658746337890625,0.9658226013183594,0.003177128058912534,0.03200000000000003,0.9200000166893005,1.0,0.9985717535018921,0.9658746337890625,0.954518735408783,0.9544658958911896,0.0018462477982243476,0.02099609375,0.974609375,1.0,0.9997984170913696,0.9545187056064606,fixed_good
0.025759192142848955,400,0.9301097106933593,0.9300625610351563,0.0032921690484218197,0.03200000000000003,0.9380000233650208,1.0,0.9991833567619324,0.9301097412109375,0.9106026887893677,0.9105550646781921,0.001004935044945723,0.01611328125,0.943359375,1.0,0.9995169043540955,0.9106026887893677,fixed_good
0.025759192142848955,600,0.8982186584472657,0.8981752319335937,0.0049569094222051534,0.03949999999999998,0.9580000042915344,1.0,0.9995178580284119,0.8982186584472657,0.8725532293319702,0.8725095093250275,0.001329535187537021,0.01708984375,0.955078125,1.0,0.9994679093360901,0.8725532591342926,fixed_good
0.025759192142848955,800,0.8700425109863281,0.8700021057128906,0.005257070775284013,0.04149999999999998,0.972000002861023,1.0,0.99970942735672,0.8700425415039063,0.8394519090652466,0.8394113779067993,0.0011826784813709522,0.0166015625,0.943359375,1.0,0.9991569519042969,0.8394519090652466,fixed_good
0.025759192142848955,1000,0.8448403015136718,0.8448025207519532,0.005540743270412869,0.04200000000000004,0.9620000123977661,1.0,0.9995540380477905,0.8448403015136718,0.8099598586559296,0.8099221289157867,0.0008418787220020292,0.01416015625,0.947265625,1.0,0.9991500377655029,0.8099598288536072,fixed_good
0.025759192142848955,1200,0.8221131591796875,0.8220776672363281,0.00535866603156868,0.040000000000000036,0.9599999785423279,1.0,0.9995340704917908,0.8221131591796875,0.78342205286026,0.7833866775035858,0.0012791898744644807,0.0205078125,0.947265625,1.0,0.9987847805023193,0.78342205286026,fixed_good
0.025759192142848955,1400,0.8019125671386719,0.8018791809082031,0.004978666656817621,0.03749999999999998,0.9620000123977661,1.0,0.9995888471603394,0.8019125671386719,0.7600776851177216,0.7600444853305817,0.001433580881095806,0.0205078125,0.94140625,1.0,0.998701810836792,0.7600776851177216,fixed_good
0.025759192142848955,1600,0.7835022583007812,0.7834706420898437,0.004338744786042676,0.03500000000000003,0.9580000042915344,1.0,0.9993759393692017,0.7835022277832031,0.73874232172966,0.7387111186981201,0.0015827826878859247,0.0205078125,0.927734375,1.0,0.9986263513565063,0.73874232172966,fixed_good
0.025759192142848955,1800,0.7670162963867188,0.7669864196777344,0.0035245149283419466,0.03300000000000003,0.9639999866485596,1.0,0.9995109438896179,0.7670162963867188,0.719861775636673,0.7198322713375092,0.0025565146876176718,0.0263671875,0.921875,1.0,0.998521625995636,0.719861775636673,fixed_good
0.025759192142848955,2000,0.7521989135742188,0.7521705627441406,0.003778819829585286,0.035499999999999976,0.9639999866485596,1.0,0.9994112849235535,0.7521989135742188,0.7029954493045807,0.7029675245285034,0.0016647903145809856,0.02294921875,0.92578125,1.0,0.998741626739502,0.7029954493045807,fixed_good
0.025759192142848955,2200,0.7388001708984375,0.738773193359375,0.003209387203844448,0.03300000000000003,0.9539999961853027,1.0,0.999241828918457,0.7388001708984375,0.687454104423523,0.6874276697635651,0.0016963377302008462,0.02392578125,0.93359375,1.0,0.9987505674362183,0.687454104423523,fixed_good
0.025759192142848955,2400,0.7269881591796875,0.7269624938964844,0.003418567865615491,0.03400000000000003,0.9620000123977661,1.0,0.9993061423301697,0.7269881896972656,0.6739548146724701,0.6739298105239868,0.0007091653812964534,0.015625,0.931640625,1.0,0.9989069700241089,0.6739548146724701,fixed_good
0.025759192142848955,2600,0.716484619140625,0.7164601440429688,0.002779184724351571,0.03049999999999997,0.9580000042915344,1.0,0.9990979433059692,0.7164846496582031,0.6620343923568726,0.6620106101036072,0.0009421434804039581,0.017578125,0.943359375,1.0,0.9991359710693359,0.6620344519615173,fixed_good
0.025759192142848955,2800,0.7071281433105469,0.7071048278808594,0.0025708751373674727,0.028000000000000025,0.9440000057220459,1.0,0.9987276792526245,0.7071281433105469,0.6513312757015228,0.6513085961341858,0.0012065577903974274,0.01904296875,0.943359375,1.0,0.9990723133087158,0.6513312757015228,fixed_good
0.025759192142848955,3000,0.6988199462890625,0.6987976379394532,0.00229853446306246,0.026000000000000023,0.9580000042915344,1.0,0.9989528656005859,0.6988199768066407,0.6416105628013611,0.6415889859199524,0.0018561873154152864,0.021484375,0.951171875,1.0,0.999273955821991,0.6416105628013611,fixed_good
1.6449729633551369,0,1.007633514404297,1.0075719604492188,0.0011470724104961723,0.019499999999999962,0.9340000152587891,1.0,0.9987010955810547,1.007633544921875,1.0076850056648254,1.0076241493225098,0.0020020197121578,0.02099609375,0.88671875,1.0,0.9979676604270935,1.0076850056648254,hard_cold
1.6449729633551369,200,0.9661366577148438,0.9660827331542968,0.0009466646030742816,0.015499999999999958,0.8859999775886536,1.0,0.9977229237556458,0.9661366577148438,0.9547771215438843,0.9547230303287506,0.00272604703275006,0.02294921875,0.876953125,1.0,0.99733567237854,0.9547771215438843,hard_cold
1.6449729633551369,400,0.9303090515136718,0.930259765625,0.0014685011520608861,0.02100000000000002,0.8880000114440918,1.0,0.9973968863487244,0.9303090515136718,0.9107748568058014,0.910724937915802,0.003798173948305393,0.02880859375,0.857421875,1.0,0.9968804717063904,0.9107748866081238,hard_cold
1.6449729633551369,600,0.89837890625,0.8983332214355468,0.00254021490275904,0.025000000000000022,0.8840000033378601,1.0,0.997732937335968,0.89837890625,0.8726404905319214,0.8725937008857727,0.004289635960945132,0.02783203125,0.865234375,1.0,0.9974274039268494,0.8726405501365662,hard_cold
1.6449729633551369,800,0.8701865539550782,0.8701438598632812,0.003201680372099397,0.02949999999999997,0.8939999938011169,1.0000001192092896,0.9981018304824829,0.8701865539550782,0.8394231796264648,0.839379072189331,0.003573695135744009,0.029296875,0.875,1.0,0.9975219964981079,0.8394231796264648,hard_cold
1.6449729633551369,1000,0.8448660888671875,0.844825927734375,0.003549826561280919,0.030000000000000027,0.9039999842643738,1.0,0.9986851811408997,0.8448660888671875,0.8099194467067719,0.8098776936531067,0.003537480290390678,0.0302734375,0.85546875,1.0,0.9969834089279175,0.8099194467067719,hard_cold
1.6449729633551369,1200,0.8221353149414062,0.822097412109375,0.002908060848179924,0.028000000000000025,0.8939999938011169,1.0,0.9983795881271362,0.8221353149414062,0.783589631319046,0.783549964427948,0.0033252691852778326,0.0302734375,0.865234375,1.0,0.9971937537193298,0.783589631319046,hard_cold
1.6449729633551369,1400,0.8015942077636719,0.8015582885742187,0.0023902487963436032,0.027000000000000024,0.906000018119812,1.0,0.9985044598579407,0.8015941772460937,0.7597865462303162,0.759748786687851,0.0029499182422388914,0.02734375,0.841796875,1.0,0.996357262134552,0.7597865760326385,hard_cold
1.6449729633551369,1600,0.7832617797851562,0.783227783203125,0.003318943552929914,0.033499999999999974,0.9100000262260437,1.0,0.9987336993217468,0.7832617797851562,0.7387064397335052,0.7386704683303833,0.002322311388247538,0.02294921875,0.84765625,1.0,0.996685266494751,0.7387064397335052,hard_cold
1.6449729633551369,1800,0.7667750854492188,0.7667427673339844,0.003838806886758002,0.03600000000000003,0.9020000100135803,1.0,0.9983991980552673,0.7667750549316407,0.7198974788188934,0.7198631465435028,0.0019437502669616355,0.0224609375,0.87109375,1.0,0.9973644614219666,0.7198975086212158,hard_cold
1.6449729633551369,2000,0.7520460510253906,0.7520152893066406,0.004406539393701894,0.038000000000000034,0.9179999828338623,1.0,0.9989435076713562,0.7520460510253906,0.7031019032001495,0.7030691504478455,0.001647169575362779,0.0185546875,0.8671875,1.0,0.9970594644546509,0.7031019628047943,hard_cold
1.6449729633551369,2200,0.7387847900390625,0.7387554931640625,0.004981591356615659,0.03949999999999998,0.9200000166893005,1.0,0.9988973140716553,0.7387847900390625,0.6880788505077362,0.688047468662262,0.0016097649469824545,0.0185546875,0.890625,1.0,0.9979074597358704,0.6880788505077362,hard_cold
1.6449729633551369,2400,0.7269731750488281,0.7269451904296875,0.005412991636212783,0.040000000000000036,0.9240000247955322,1.0,0.9988900423049927,0.7269731750488281,0.6744295954704285,0.6743995547294617,0.0012172047016470345,0.0166015625,0.8984375,1.0,0.9982585310935974,0.6744295954704285,hard_cold
1.6449729633551369,2600,0.7165044860839844,0.7164777526855469,0.005593674089385554,0.04049999999999998,0.9259999990463257,1.0,0.9988188147544861,0.7165044860839844,0.6622439324855804,0.6622151434421539,0.0008691065764391796,0.0146484375,0.908203125,0.9999999403953552,0.9984485507011414,0.6622439324855804,hard_cold
1.6449729633551369,2800,0.7070582275390624,0.7070326843261718,0.005342144087736411,0.03949999999999998,0.9440000057220459,1.0,0.9991378784179688,0.7070582275390624,0.6512025594711304,0.6511749625205994,0.0010476094998855508,0.01708984375,0.9140625,1.0,0.9987377524375916,0.6512025594711304,hard_cold
1.6449729633551369,3000,0.6986068115234375,0.6985823059082031,0.004886109634634085,0.03649999999999998,0.9340000152587891,1.0,0.9987443685531616,0.6986067810058594,0.6416502594947815,0.6416237950325012,0.0009990221455934165,0.01708984375,0.92578125,1.0,0.999081015586853,0.6416502594947815,hard_cold
0.0,0,1.0076376953125,1.0075770263671875,0.0002639163261991134,0.009499999999999953,0.9200000166893005,1.0,0.998426079750061,1.0076376953125,1.0076892971992493,1.0076295137405396,0.0021107803094680996,0.021484375,0.916015625,1.0,0.9986577033996582,1.0076892971992493,theory_anneal
0.0,200,0.9663436889648438,0.9662909240722656,9.550113637899229e-05,0.0050000000000000044,0.921999990940094,1.0,0.9991768002510071,0.9663436889648438,0.9547899961471558,0.9547383785247803,0.0015500435667133016,0.01953125,0.94140625,1.0,0.9991241693496704,0.9547899961471558,theory_anneal
0.0,400,0.9306444702148438,0.9305967712402343,0.0005434296458405042,0.01100000000000001,0.9120000004768372,1.0,0.9990013241767883,0.9306444702148438,0.9111094176769257,0.9110628366470337,0.0017214964082798777,0.01904296875,0.955078125,1.0,0.9994773268699646,0.9111094176769257,theory_anneal
0.0,600,0.8989122009277344,0.8988681945800782,0.0005993583284428721,0.01200000000000001,0.9039999842643738,1.0,0.9988081455230713,0.8989122009277344,0.8731310963630676,0.8730882704257965,0.00039832241260018253,0.0087890625,0.9609375,1.0,0.9994833469390869,0.8731310963630676,theory_anneal
0.003250817115421267,800,0.870445068359375,0.870404296875,0.0005453050395004132,0.011499999999999955,0.9259999990463257,1.0,0.9991662502288818,0.870445068359375,0.8396078944206238,0.8395681977272034,0.0002528829853379551,0.00830078125,0.96875,1.0,0.9996089339256287,0.8396078944206238,theory_anneal
0.010741830468348536,1000,0.8451204528808594,0.8450823669433594,0.000368131168410467,0.009000000000000008,0.9120000004768372,1.0,0.9988516569137573,0.8451204528808594,0.8098462224006653,0.8098092377185822,0.0002224861471869579,0.0078125,0.966796875,1.0,0.999506413936615,0.8098462224006653,theory_anneal
0.019080883068777,1200,0.8223176574707032,0.822281982421875,0.0007890226444540904,0.013499999999999956,0.9160000085830688,1.0,0.9990156292915344,0.8223176879882812,0.7836029231548309,0.7835682928562164,0.00019499607288642665,0.0078125,0.974609375,1.0,0.9997339248657227,0.7836029231548309,theory_anneal
0.02487581792670187,1400,0.8019611206054688,0.801927490234375,0.0009122319807195533,0.014499999999999957,0.9259999990463257,1.0,0.9991034269332886,0.8019611206054688,0.7600515484809875,0.7600190341472626,9.184412752706654e-05,0.0048828125,0.966796875,1.0,0.9996120929718018,0.7600516080856323,theory_anneal
0.025759192142848955,1600,0.7837911987304688,0.783759521484375,0.0007451620417268606,0.012499999999999956,0.9259999990463257,1.0,0.99892258644104,0.7837911987304688,0.7393386960029602,0.7393081188201904,0.00014687661855612892,0.005859375,0.974609375,1.0,0.999761700630188,0.7393386960029602,theory_anneal
0.025759192142848955,1800,0.7671622009277344,0.7671322021484375,0.0007578932045091359,0.012499999999999956,0.9179999828338623,1.0,0.9988283514976501,0.7671622009277344,0.7200259566307068,0.7199970781803131,0.0002960837549961969,0.00830078125,0.966796875,1.0,0.9997463822364807,0.7200259864330292,theory_anneal
0.025759192142848955,2000,0.7522978515625,0.7522694091796875,0.0002718814134574024,0.007499999999999951,0.9480000138282776,1.0,0.9993082284927368,0.7522978515625,0.7029639482498169,0.7029367089271545,0.00017216053001192633,0.00634765625,0.958984375,1.0,0.9997227787971497,0.7029639482498169,theory_anneal
0.025759192142848955,2200,0.7390280151367188,0.7390010070800781,9.214787957063942e-05,0.0050000000000000044,0.9480000138282776,1.0,0.9992555975914001,0.7390280456542969,0.687829464673996,0.6878036260604858,5.20677368834572e-05,0.00341796875,0.962890625,1.0,0.9998124241828918,0.687829464673996,theory_anneal
0.025759192142848955,2400,0.7272266540527343,0.727200927734375,0.00015476511629623752,0.007000000000000006,0.9440000057220459,1.0,0.9993094205856323,0.7272266540527343,0.6742613613605499,0.6742368340492249,9.004453811784199e-05,0.00439453125,0.9609375,1.0,0.9997876286506653,0.6742613613605499,theory_anneal
0.025759192142848955,2600,0.7166484375,0.7166239013671875,0.00013094801263772266,0.00649999999999995,0.9359999895095825,1.0,0.9992358088493347,0.7166484375,0.6622231602668762,0.6621998846530914,0.00020478728169427238,0.00634765625,0.951171875,1.0,0.9996984004974365,0.6622231602668762,theory_anneal
0.025759192142848955,2800,0.7072044677734375,0.7071810607910156,0.00017872912657762623,0.007000000000000006,0.9480000138282776,1.0,0.9994083046913147,0.7072044677734375,0.6511726975440979,0.6511505246162415,0.000409372133436898,0.009765625,0.943359375,1.0,0.9995625019073486,0.6511726975440979,theory_anneal
0.025759192142848955,3000,0.6988541564941406,0.6988317565917969,0.00032747605435537734,0.009000000000000008,0.949999988079071,1.0,0.9994603991508484,0.6988541870117188,0.641644150018692,0.6416229903697968,0.00042648443085664624,0.0107421875,0.935546875,1.0,0.9994844198226929,0.641644150018692,theory_anneal
