bayes_risk_excess_mean,beta,beta_times_lambda_class,linear_router_acc_vs_risk,linear_router_class_mi_norm,linear_router_excess_mean,linear_router_excess_p95,linear_router_mean_conf,linear_router_usage_entropy,posterior_acc,rho,risk_label_class_mi_norm,risk_label_usage_entropy,risk_margin_mean,risk_margin_train_mean,t
0.0,12.594400060730395,0.25,0.8955078125,0.3524187916108176,1.0372605174779892e-06,5.351012077881023e-06,0.8794071674346924,0.4557388126850128,0.6875,0.5,0.4512010768877008,0.4547310769557953,1.3777833373751491e-05,1.4116340025793761e-05,0.5
0.0,25.18880012146079,0.5,0.86669921875,0.44240896281810954,0.005295480601489544,0.040260907262563705,0.8245456218719482,0.9587718844413757,0.6875,1.0,0.5197264130333075,0.9530522227287292,0.0729471743106842,0.0736282616853714,0.5
0.0,50.37760024292158,1.0,0.876953125,0.45629293958366257,0.006691445596516132,0.05152951925992966,0.8238564729690552,0.949540376663208,0.6875,2.0,0.531452727056383,0.9426886439323425,0.0980561226606369,0.09864373505115509,0.5
0.0,14.272101768975189,0.25,0.92724609375,0.3971200295369627,9.094947017729282e-10,1.4901161193847656e-08,0.8636608719825745,0.1267758458852768,0.56201171875,0.5,0.14064200742987892,0.23965364694595337,1.4733814168721437e-09,1.4429291095297003e-09,0.8
0.0,28.544203537950377,0.5,0.77490234375,0.2251573805356275,0.0016312904190272093,0.010063931345939636,0.7258793115615845,0.9971478581428528,0.56201171875,1.0,0.26458572481829695,0.9973219037055969,0.011555559933185577,0.011679043993353844,0.8
0.0,57.088407075900754,1.0,0.84619140625,0.29913036674121335,0.0026952631305903196,0.019210197031497955,0.79131680727005,0.9759041666984558,0.56201171875,2.0,0.3341343072964247,0.9768796563148499,0.037412405014038086,0.03848659247159958,0.8
0.0,19.69531729374833,0.24999999999999997,0.7724609375,0.11678261944785527,1.1823431123048067e-09,7.450580596923828e-09,0.726858913898468,0.34393802285194397,0.43603515625,0.5,0.05738352985139255,0.4231770634651184,2.1209416445344687e-09,2.1606683109354208e-09,1.1
0.0,39.39063458749666,0.49999999999999994,0.83544921875,0.1559011072014788,0.00015247012197505683,0.000546130642760545,0.7464189529418945,0.7707417607307434,0.43603515625,1.0,0.1750819360159542,0.7887323498725891,0.002770286286249757,0.0027922000735998154,1.1
0.0,78.78126917499333,0.9999999999999999,0.86181640625,0.1765176773270477,0.0007708367193117738,0.0051170336082577705,0.7734143733978271,0.9639221429824829,0.43603515625,2.0,0.21204087411854983,0.9630298018455505,0.01378333754837513,0.014128459617495537,1.1
0.0,30.831168813269343,0.25,0.53466796875,0.10530673619591369,1.1441443348303437e-09,3.725290298461914e-09,0.5379735231399536,0.7863247990608215,0.31005859375,0.5,0.035301460582576744,0.8912796378135681,1.1441443348303437e-09,1.102375524197896e-09,1.4
