A_cond_smax_over_smin,A_sval_0,A_sval_1,A_sval_2,A_sval_3,A_sval_max,A_sval_min,beta_gap_mean,beta_top2_gap_mean,beta_x_mean,cost_gap_mean,delta_A_mean_min_interexpert,n,oracle_class_mi_norm,oracle_usage_0,oracle_usage_1,oracle_usage_2,oracle_usage_3,oracle_usage_entropy_norm,posterior_acc,risk_margin_mean,risk_margin_p05,risk_route_class_mi_norm,risk_route_usage_0,risk_route_usage_1,risk_route_usage_2,risk_route_usage_3,risk_route_usage_entropy_norm,route_excess_p95,route_excess_vs_sample_oracle,step,t,teacher_entropy_sample_norm,teacher_usage_0,teacher_usage_1,teacher_usage_2,teacher_usage_3,teacher_usage_entropy_norm,top2_cost_gap_mean
9285.9189453125,0.5316142439842224,0.0007152081234380603,0.0002514367806725204,5.724950460717082e-05,0.5316142439842224,5.724950460717082e-05,0.05937509983778,0.03764689713716507,80.0,0.0007421887712553144,0.00016857683658599854,2048,0.017684816039799506,0.248046875,0.21826171875,0.5185546875,0.01513671875,0.780491828918457,0.794921875,0.00021162097982596606,0.00015763193368911743,0.0,0.0,0.0,1.0,0.0,5.979470391048736e-11,0.0012747319415211678,0.0002793105086311698,1,0.019999999552965164,0.9990253448486328,0.25485050678253174,0.24669703841209412,0.2592976689338684,0.23915478587150574,0.9996550679206848,0.00047058623749762774
2522.374267578125,0.26018768548965454,0.0008372049196623266,0.0001571185130160302,0.00010315189138054848,0.26018768548965454,0.00010315189138054848,0.06179150193929672,0.03458136320114136,80.0,0.000772393774241209,0.00033170636743307114,2048,0.03337058132884145,0.162109375,0.080078125,0.7568359375,0.0009765625,0.5155925154685974,0.7783203125,0.00034635429619811475,0.00023922603577375412,0.0,0.0,0.0,1.0,0.0,5.979470391048736e-11,0.0004936181358061731,7.838959572836757e-05,1,0.2186666578054428,0.9989162087440491,0.25672003626823425,0.24681420624256134,0.26399821043014526,0.23246753215789795,0.9991889595985413,0.0004322670283727348
2417.82080078125,0.2117655873298645,0.0007982018869370222,0.00018994991842191666,8.758530748309568e-05,0.2117655873298645,8.758530748309568e-05,0.05450666695833206,0.027563083916902542,80.0,0.0006813333602622151,0.00023332722776103765,2048,0.032830130023801495,0.23486328125,0.05615234375,0.7080078125,0.0009765625,0.5433217883110046,0.73681640625,0.0002466225123498589,0.0001292020024266094,0.0,0.0,0.0,1.0,0.0,5.979470391048736e-11,0.0004539735964499414,7.44892458897084e-05,1,0.41733333468437195,0.9991288185119629,0.2571656107902527,0.24612998962402344,0.2622086703777313,0.23449574410915375,0.9993390440940857,0.0003445385373197496
2401.900146484375,0.17624987661838531,0.0005094291991554201,0.00013625940482597798,7.337934948736802e-05,0.17624987661838531,7.337934948736802e-05,0.03655889630317688,0.020084258168935776,80.0,0.00045698622125200927,9.768018935574219e-05,2048,0.041588616571178655,0.35400390625,0.0830078125,0.5625,0.00048828125,0.6503462195396423,0.6015625,0.00011327828542562202,2.399040386080742e-05,0.4727970425989796,0.0771484375,0.0,0.9228515625,0.0,0.19602547585964203,0.0005285032093524933,0.00010556037886999547,1,0.6159999966621399,0.9996157288551331,0.2551648020744324,0.24714486300945282,0.25693750381469727,0.24075278639793396,0.9997562766075134,0.0002510532212909311
2862.844970703125,0.150884211063385,0.0003639135102275759,0.00012149611575296149,5.270429028314538e-05,0.150884211063385,5.270429028314538e-05,0.028151366859674454,0.01703168824315071,80.0,0.00035189208574593067,2.9148533940315247e-05,2048,0.04740106940923871,0.46337890625,0.06298828125,0.4521484375,0.021484375,0.7011396288871765,0.41259765625,6.1012789956294e-05,1.3690721061720978e-05,0.3363156117943184,0.03759765625,0.0,0.96240234375,0.0,0.11558348685503006,0.00047982457908801734,0.00012237073678988963,1,0.8146666288375854,0.9997809529304504,0.25415247678756714,0.24630582332611084,0.2544964849948883,0.24504518508911133,0.9998908042907715,0.0002128960913978517
1521.9244384765625,0.12879019975662231,0.00022227784211281687,0.00015707795682828873,8.462325786240399e-05,0.12879019975662231,8.462325786240399e-05,0.02365163527429104,0.014621574431657791,80.0,0.000295645440928638,4.6939498133724555e-05,2048,0.06481850309337825,0.43896484375,0.0498046875,0.44775390625,0.0634765625,0.7542392611503601,0.27197265625,5.489425893756561e-05,1.5229079508571886e-05,0.22440828431949048,0.060546875,0.0,0.939453125,0.0,0.16480600833892822,0.00046497845323756337,0.00011970520426984876,1,1.0133333206176758,0.9998408555984497,0.25337859988212585,0.24613288044929504,0.2534075379371643,0.2470809817314148,0.9999329447746277,0.00018276968330610543
1033.1162109375,0.10723090171813965,0.00019167663413099945,0.00014815003669355065,0.00010379364539403468,0.10723090171813965,0.00010379364539403468,0.021837539970874786,0.013121197931468487,80.0,0.00027296924963593483,5.0956477934960276e-05,2048,0.0732245760160093,0.50439453125,0.03662109375,0.3935546875,0.0654296875,0.7298107743263245,0.17431640625,2.572005359979812e-05,6.176717761263717e-06,0.14068780381478763,0.05224609375,0.0,0.94775390625,0.0,0.1479313224554062,0.00043030979577451944,0.00012154404248576611,1,1.2120000123977661,0.9998601078987122,0.25347626209259033,0.2457413375377655,0.25295358896255493,0.24782881140708923,0.9999369978904724,0.00016401497123297304
1067.31640625,0.08295673131942749,0.00018852621724363416,0.00014373254089150578,7.772459503030404e-05,0.08295673131942749,7.772459503030404e-05,0.01754016801714897,0.010063135996460915,80.0,0.000219252091483213,4.910156349069439e-05,2048,0.06851282306619667,0.505859375,0.03515625,0.34912109375,0.10986328125,0.7736242413520813,0.14208984375,3.281912358943373e-05,1.536244417366106e-05,0.08592500855082484,0.0283203125,0.0,0.9716796875,0.0,0.0929485410451889,0.00039348253631033003,0.00011534457735251635,1,1.410666584968567,0.9999017715454102,0.2529252767562866,0.2459583580493927,0.25203052163124084,0.24908581376075745,0.9999568462371826,0.00012578919995576143
967.5239868164062,0.06372018903493881,0.0001915771426865831,0.00012133856216678396,6.585902883671224e-05,0.06372018903493881,6.585902883671224e-05,0.016748646274209023,0.009267335757613182,80.0,0.00020935806969646364,3.81293248210568e-05,2048,0.08240286170416386,0.48779296875,0.02294921875,0.4228515625,0.06640625,0.7075297236442566,0.12451171875,7.965922122821212e-05,5.4453361371997744e-05,0.16897860586348798,0.001953125,0.0,0.998046875,0.0,0.010196567513048649,0.0003312353219371289,8.711499685887247e-05,1,1.6093333959579468,0.9999117851257324,0.2527172565460205,0.24604381620883942,0.2524470090866089,0.24879193305969238,0.999955952167511,0.00011584169260459021
826.1549072265625,0.046605609357357025,0.00016664667055010796,0.0001097667045542039,5.641267489409074e-05,0.046605609357357025,5.641267489409074e-05,0.0141428979113698,0.007753642741590738,80.0,0.00017678622680250555,4.2611780372681096e-05,2048,0.07915613823713533,0.5224609375,0.0244140625,0.3955078125,0.0576171875,0.6933063268661499,0.10986328125,5.6232103816000745e-05,3.769388422369957e-05,0.17084167613603546,0.001953125,0.0,0.998046875,0.0,0.010196567513048649,0.0002766131947282702,7.918677874840796e-05,1,1.808000087738037,0.9999357461929321,0.2524771988391876,0.24648025631904602,0.2519465684890747,0.24909600615501404,0.999966561794281,9.692053572507575e-05
728.091064453125,0.035120442509651184,0.0001562518154969439,7.89051700849086e-05,4.8236332077067345e-05,0.035120442509651184,4.8236332077067345e-05,0.01287900935858488,0.0069415392354130745,80.0,0.00016098761989269406,4.18354757130146e-05,2048,0.08387253822462683,0.57421875,0.00634765625,0.392578125,0.02685546875,0.5878074169158936,0.10498046875,5.998032429488376e-05,3.105292489635758e-05,0.29546715304645566,0.00146484375,0.0,0.99853515625,0.0,0.007951666601002216,0.00024061810108833015,6.708604632876813e-05,1,2.006666660308838,0.9999494552612305,0.2524176239967346,0.24671563506126404,0.25187546014785767,0.24899131059646606,0.9999693632125854,8.676924335304648e-05
877.5318603515625,0.025310153141617775,0.00011995917884632945,6.92165267537348e-05,2.8842432584497146e-05,0.025310153141617775,2.8842432584497146e-05,0.010607818141579628,0.005758546758443117,80.0,0.00013259772094897926,3.183672743034549e-05,2048,0.06658325577885656,0.5654296875,0.00537109375,0.41162109375,0.017578125,0.5676104426383972,0.103515625,6.0334532463457435e-05,3.1375187973026186e-05,0.2557930883019535,0.00048828125,0.0,0.99951171875,0.0,0.0030376811046153307,0.00018279124924447387,5.0517439376562834e-05,1,2.2053332328796387,0.9999665021896362,0.2519493103027344,0.24737872183322906,0.2516419291496277,0.24903002381324768,0.9999793767929077,7.198183448053896e-05
475.8160095214844,0.02002706564962864,6.915496487636119e-05,5.353853339329362e-05,4.208993777865544e-05,0.02002706564962864,4.208993777865544e-05,0.010464910417795181,0.0050264946185052395,80.0,0.00013081138604320586,1.926957702380605e-05,2048,0.0549841002719874,0.53271484375,0.00244140625,0.46484375,0.0,0.5094648003578186,0.10205078125,3.7722224078606814e-05,2.4125107302097604e-05,0.0,0.0,0.0,1.0,0.0,5.979470391048736e-11,0.00014083547284826636,3.583439684007317e-05,1,2.4040000438690186,0.999969482421875,0.2519818842411041,0.24781256914138794,0.25190097093582153,0.2483045905828476,0.9999781847000122,6.28311827313155e-05
469.45184326171875,0.014932796359062195,5.6854627473512664e-05,4.126428393647075e-05,3.180900603183545e-05,0.014932796359062195,3.180900603183545e-05,0.008226590231060982,0.00422016391530633,80.0,0.00010283237497787923,1.5083584003150463e-05,2048,0.04478730522101371,0.56982421875,0.00244140625,0.42724609375,0.00048828125,0.5065455436706543,0.09814453125,1.625679578864947e-05,4.751153937831987e-06,0.017463232640442427,0.00927734375,0.0,0.99072265625,0.0,0.03798170015215874,0.00013283947191666812,3.554635259206407e-05,1,2.6026666164398193,0.9999818205833435,0.2516097128391266,0.24829959869384766,0.2513364255428314,0.24875426292419434,0.9999872446060181,5.275204966892488e-05
723.1260375976562,0.012519439682364464,4.5866752770962194e-05,3.694607221405022e-05,1.7312942873104475e-05,0.012519439682364464,1.7312942873104475e-05,0.009119734168052673,0.004176427610218525,80.0,0.00011399667710065842,1.2120802239223849e-05,2048,0.030597112306535345,0.49072265625,0.0,0.50927734375,0.0,0.4998758137226105,0.10107421875,2.6167861506110057e-05,1.8627848476171494e-05,0.0,0.0,0.0,1.0,0.0,5.979470391048736e-11,9.782293636817485e-05,2.396077434241306e-05,1,2.801333427429199,0.9999778270721436,0.25169476866722107,0.24802851676940918,0.2518022060394287,0.24847447872161865,0.9999822974205017,5.220534512773156e-05
539.7830810546875,0.01117456704378128,5.147626143298112e-05,2.9719200028921477e-05,2.070195841952227e-05,0.01117456704378128,2.070195841952227e-05,0.009856995195150375,0.004203711170703173,80.0,0.0001232124341186136,2.1307252609403804e-05,2048,0.008875455316866556,0.64306640625,0.0,0.35693359375,0.0,0.47005417943000793,0.0966796875,1.636315937503241e-05,1.4697568076371681e-05,0.0,1.0,0.0,0.0,0.0,5.979470391048736e-11,8.410487498622388e-05,1.574926864122972e-05,1,3.0,0.9999739527702332,0.2521498203277588,0.2476317435503006,0.2517138719558716,0.24850457906723022,0.9999776482582092,5.254639108898118e-05
