beta_max,beta_mean,beta_min,loss,mcl_e_best,mcl_e_mean,ramp,step,teacher_entropy_usage,usage_0,usage_1,usage_2,usage_3
800.0,467.4379577636719,392.77923583984375,0.013603068888187408,0.013603068888187408,0.07693961262702942,1.0,14500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,462.1436767578125,392.7833251953125,0.012940814718604088,0.012940814718604088,0.076291024684906,1.0,15000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,465.7999572753906,392.7737121582031,0.011605354025959969,0.011605354025959969,0.072845958173275,1.0,15500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,457.891357421875,392.8035583496094,0.013050910085439682,0.013050910085439682,0.0725167766213417,1.0,16000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,455.9772644042969,392.7710876464844,0.012762457132339478,0.012762457132339478,0.07392047345638275,1.0,16500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,467.7396545410156,392.76861572265625,0.012363793328404427,0.012363793328404427,0.07733386754989624,1.0,17000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,466.4027404785156,392.76678466796875,0.014334606006741524,0.014334606006741524,0.07874876260757446,1.0,17500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,462.11614990234375,392.7703552246094,0.013717863708734512,0.013717863708734512,0.0758180320262909,1.0,18000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,466.1959228515625,392.7673645019531,0.013016074895858765,0.013016074895858765,0.07716138660907745,1.0,18500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,461.9559326171875,392.7766418457031,0.01201009750366211,0.01201009750366211,0.07283468544483185,1.0,19000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,474.55657958984375,392.8091735839844,0.014840387739241123,0.014840387739241123,0.08182916790246964,1.0,19500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,475.53204345703125,392.77117919921875,0.014421345666050911,0.014421345666050911,0.07798829674720764,1.0,20000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,459.23345947265625,392.7681579589844,0.01278899610042572,0.01278899610042572,0.07571164518594742,1.0,20500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,449.4549865722656,392.7681579589844,0.012516539543867111,0.012516539543867111,0.07425245642662048,1.0,21000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,457.98614501953125,392.7768859863281,0.013040668331086636,0.013040668331086636,0.07294408977031708,1.0,21500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,463.123779296875,392.76678466796875,0.012779612094163895,0.012779612094163895,0.07538871467113495,1.0,22000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,469.0602722167969,392.77337646484375,0.01313027460128069,0.01313027460128069,0.07684573531150818,1.0,22500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,470.226806640625,392.7750244140625,0.01348115410655737,0.01348115410655737,0.07713623344898224,1.0,23000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,461.5528564453125,392.78521728515625,0.01177961565554142,0.01177961565554142,0.07335449755191803,1.0,23500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,469.50469970703125,392.77685546875,0.01399197056889534,0.01399197056889534,0.07684192806482315,1.0,24000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,462.8739929199219,392.775390625,0.01296340674161911,0.01296340674161911,0.07733701169490814,1.0,24500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,462.8722229003906,392.774169921875,0.013033119961619377,0.013033119961619377,0.07859866321086884,1.0,25000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,470.37548828125,392.7779235839844,0.013433240354061127,0.013433240354061127,0.07620762288570404,1.0,25500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,461.6016845703125,392.7757263183594,0.012339521199464798,0.012339521199464798,0.07458971440792084,1.0,26000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,456.3981628417969,392.7697448730469,0.01231362670660019,0.01231362670660019,0.07419893145561218,1.0,26500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,458.70733642578125,392.77679443359375,0.011961225420236588,0.011961225420236588,0.0761251300573349,1.0,27000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,466.7243957519531,392.7718811035156,0.013638905249536037,0.013638905249536037,0.07681417465209961,1.0,27500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,471.8108215332031,392.7695617675781,0.013515263795852661,0.013515263795852661,0.07697628438472748,1.0,28000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,450.02825927734375,392.7686767578125,0.011814038269221783,0.011814038269221783,0.07657966017723083,1.0,28500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,471.12713623046875,392.7802429199219,0.013431090861558914,0.013431090861558914,0.07760868966579437,1.0,29000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,448.5083923339844,392.7717590332031,0.011811268515884876,0.011811268515884876,0.07776853442192078,1.0,29500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,464.7879638671875,392.8020324707031,0.013181615620851517,0.013181615620851517,0.0794130191206932,1.0,30000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,460.849853515625,392.7854309082031,0.011570466682314873,0.011570466682314873,0.07771915197372437,1.0,30500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,465.588623046875,392.7860412597656,0.013129069469869137,0.013129069469869137,0.08072327822446823,1.0,31000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,458.162353515625,392.7714538574219,0.012325323186814785,0.012325323186814785,0.07864461839199066,1.0,31500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,461.31781005859375,392.7701110839844,0.012296289205551147,0.012296289205551147,0.07728023082017899,1.0,32000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,456.1639404296875,392.7886962890625,0.011979270726442337,0.011979270726442337,0.07654228806495667,1.0,32500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,470.0983581542969,392.78436279296875,0.012811875902116299,0.012811875902116299,0.07979535311460495,1.0,33000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,460.117431640625,392.7781982421875,0.012661397457122803,0.012661397457122803,0.07654793560504913,1.0,33500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,476.54779052734375,392.77081298828125,0.014152662828564644,0.014152662828564644,0.08263490349054337,1.0,34000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,471.67242431640625,392.775390625,0.013417426496744156,0.013417426496744156,0.08124041557312012,1.0,34500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,472.129638671875,392.79351806640625,0.013985825702548027,0.013985825702548027,0.08177273720502853,1.0,35000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,452.88134765625,392.7816467285156,0.012023020535707474,0.012023020535707474,0.07866223156452179,1.0,35500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,458.3035888671875,392.77325439453125,0.013690118677914143,0.013690118677914143,0.08376983553171158,1.0,36000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,491.69122314453125,392.7773132324219,0.015424626879394054,0.015424626879394054,0.08734207600355148,1.0,36500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,456.9376220703125,392.77783203125,0.011700302362442017,0.011700302362442017,0.07760787755250931,1.0,37000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,462.65576171875,392.794189453125,0.012926789931952953,0.012926789931952953,0.07997743785381317,1.0,37500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,466.9830627441406,392.8182067871094,0.013479409739375114,0.013479409739375114,0.08002789318561554,1.0,38000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,475.0281982421875,392.7778625488281,0.01425311528146267,0.01425311528146267,0.08119769394397736,1.0,38500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,448.47613525390625,392.770263671875,0.010952075012028217,0.010952075012028217,0.07701310515403748,1.0,39000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,459.917724609375,392.7702941894531,0.012919299304485321,0.012919299304485321,0.08300188183784485,1.0,39500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,463.62103271484375,392.774169921875,0.012320877984166145,0.012320877984166145,0.08126858621835709,1.0,40000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,475.887939453125,392.7687072753906,0.014241261407732964,0.014241261407732964,0.08646634221076965,1.0,40500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,458.6313781738281,392.770751953125,0.012004767544567585,0.012004767544567585,0.08216387033462524,1.0,41000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,473.05755615234375,392.781005859375,0.014356783591210842,0.014356783591210842,0.08569616079330444,1.0,41500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,477.03338623046875,392.7746887207031,0.01473297830671072,0.01473297830671072,0.08624552935361862,1.0,42000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,460.35638427734375,392.77386474609375,0.01245924737304449,0.01245924737304449,0.08332055807113647,1.0,42500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,473.572998046875,392.7904968261719,0.013742493465542793,0.013742493465542793,0.08416078984737396,1.0,43000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,465.64337158203125,392.8077697753906,0.012749986723065376,0.012749986723065376,0.08588708192110062,1.0,43500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,465.14117431640625,392.7796936035156,0.013058865442872047,0.013058865442872047,0.08527708798646927,1.0,44000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,461.4880065917969,392.7939758300781,0.012971032410860062,0.012971032410860062,0.08768952637910843,1.0,44500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,472.14453125,392.7703552246094,0.013468809425830841,0.013468809425830841,0.08452515304088593,1.0,45000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,464.9007873535156,392.7878723144531,0.013653283938765526,0.013653283938765526,0.08529350161552429,1.0,45500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,457.42138671875,392.78656005859375,0.011805429123342037,0.011805429123342037,0.08413849025964737,1.0,46000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,465.6947326660156,392.7777404785156,0.013556176796555519,0.013556176796555519,0.08489334583282471,1.0,46500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,468.3707580566406,392.7666015625,0.013196155428886414,0.013196155428886414,0.08786623179912567,1.0,47000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,460.9859924316406,392.7844543457031,0.012081792578101158,0.012081792578101158,0.08739686012268066,1.0,47500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,474.18182373046875,392.7746887207031,0.014452374540269375,0.014452374540269375,0.08878422528505325,1.0,48000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,467.7607727050781,392.8233947753906,0.012617154978215694,0.012617154978215694,0.08765684068202972,1.0,48500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,468.0667724609375,392.7689514160156,0.012524396181106567,0.012524396181106567,0.08808022737503052,1.0,49000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,467.0794677734375,392.7760314941406,0.013388242572546005,0.013388242572546005,0.08931959420442581,1.0,49500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,464.75799560546875,392.76763916015625,0.012481115758419037,0.012481115758419037,0.08813406527042389,1.0,50000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,464.9407043457031,392.79559326171875,0.012644205242395401,0.012644205242395401,0.0889178216457367,1.0,50500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,464.904541015625,392.77203369140625,0.013030922040343285,0.013030922040343285,0.08670931309461594,1.0,51000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,465.8013916015625,392.7729187011719,0.012457259930670261,0.012457259930670261,0.08680851757526398,1.0,51500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,464.6606140136719,392.7959899902344,0.012653247453272343,0.012653247453272343,0.09055539965629578,1.0,52000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,462.25274658203125,392.766357421875,0.013959947973489761,0.013959947973489761,0.09377187490463257,1.0,52500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,465.56884765625,392.8717041015625,0.013303985819220543,0.013303985819220543,0.08845172822475433,1.0,53000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,462.6083984375,392.7688903808594,0.012772968038916588,0.012772968038916588,0.08999484777450562,1.0,53500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,452.49322509765625,392.767822265625,0.012278110720217228,0.012278110720217228,0.08661149442195892,1.0,54000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,466.93707275390625,392.76727294921875,0.013017384335398674,0.013017384335398674,0.09112736582756042,1.0,54500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,453.36846923828125,392.8034362792969,0.012159070000052452,0.012159070000052452,0.08906583487987518,1.0,55000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,478.1599426269531,392.7990417480469,0.013790871948003769,0.013790871948003769,0.09242689609527588,1.0,55500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,466.3994140625,392.83843994140625,0.013303237967193127,0.013303237967193127,0.09121023118495941,1.0,56000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,460.81475830078125,392.77301025390625,0.012282602488994598,0.012282602488994598,0.09182965755462646,1.0,56500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,466.211181640625,392.8046875,0.011892037466168404,0.011892037466168404,0.08997566998004913,1.0,57000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,467.049072265625,392.76617431640625,0.012758701108396053,0.012758701108396053,0.0910426527261734,1.0,57500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,458.11981201171875,392.76776123046875,0.012370754033327103,0.012370754033327103,0.09413046389818192,1.0,58000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,462.1341552734375,392.7970275878906,0.012103436514735222,0.012103436514735222,0.0925314649939537,1.0,58500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,456.52825927734375,392.76885986328125,0.01215947326272726,0.01215947326272726,0.09140937030315399,1.0,59000,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,462.2528076171875,392.76947021484375,0.01255001686513424,0.01255001686513424,0.09324173629283905,1.0,59500,5.979470391048736e-11,0.0,1.0,0.0,0.0
800.0,474.3186950683594,392.8003845214844,0.014152650721371174,0.014152650721371174,0.09760972857475281,1.0,60000,5.979470391048736e-11,0.0,1.0,0.0,0.0
