A_diag,A_offdiag,C,d,dataset,feature_mode,mean_expert_mse,oracle_mse,posterior_argmax_agree_oracle,posterior_argmax_class_acc,posterior_argmax_excess_vs_oracle,posterior_argmax_mse,qeps_argmax_agree_oracle,qeps_argmax_class_acc,qeps_argmax_excess_vs_oracle,qeps_argmax_mse,risk_analytic_agree_oracle,risk_analytic_class_acc,risk_analytic_excess_vs_oracle,risk_analytic_mse,risk_empA_agree_oracle,risk_empA_class_acc,risk_empA_excess_vs_oracle,risk_empA_mse,t
0.7295395731925964,0.7647789716720581,10,64,mnist,pca,0.758705735206604,0.7123978137969971,0.38119998574256897,0.7746000289916992,0.022845137864351273,0.7352429628372192,0.47540000081062317,0.8578000068664551,0.01285853236913681,0.7252564430236816,0.3783999979496002,0.7720000147819519,0.022587057203054428,0.7349848747253418,0.3783999979496002,0.7710000276565552,0.02256138063967228,0.7349592447280884,0.15
0.5915547013282776,0.633825957775116,10,64,mnist,pca,0.6241010427474976,0.5751749277114868,0.4341999888420105,0.698199987411499,0.02482835203409195,0.6000032424926758,0.6096000075340271,0.8578000068664551,0.00789410900324583,0.5830690264701843,0.430400013923645,0.6940000057220459,0.024476366117596626,0.5996513366699219,0.43059998750686646,0.6940000057220459,0.02446996606886387,0.5996448993682861,0.25
0.48100924491882324,0.5245958566665649,10,64,mnist,pca,0.5139228701591492,0.46757933497428894,0.45820000767707825,0.6399999856948853,0.024929312989115715,0.4925086796283722,0.6953999996185303,0.8578000068664551,0.0050152139738202095,0.47259458899497986,0.45019999146461487,0.6366000175476074,0.024860471487045288,0.49243980646133423,0.4505999982357025,0.6353999972343445,0.024767683818936348,0.49234703183174133,0.35
0.3524840474128723,0.39213448762893677,10,64,mnist,pca,0.3852796256542206,0.34483790397644043,0.42480000853538513,0.5389999747276306,0.026313336566090584,0.3711512088775635,0.7851999998092651,0.8578000068664551,0.0023567317984998226,0.3471946120262146,0.4185999929904938,0.5320000052452087,0.025600098073482513,0.37043794989585876,0.4171999990940094,0.5302000045776367,0.025749126449227333,0.370587021112442,0.5
0.23551928997039795,0.2666173577308655,10,64,mnist,pca,0.2606204152107239,0.22975380718708038,0.3635999858379364,0.4307999908924103,0.02365172654390335,0.2534055709838867,0.8500000238418579,0.8578000068664551,0.0009581718477420509,0.23071198165416718,0.34880000352859497,0.41280001401901245,0.023087332025170326,0.25284114480018616,0.3467999994754791,0.4097999930381775,0.023115118965506554,0.2528689503669739,0.7
0.17313826084136963,0.197977676987648,10,64,mnist,pca,0.19330449402332306,0.16883310675621033,0.3100000023841858,0.35659998655319214,0.020658016204833984,0.1894911229610443,0.8853999972343445,0.8578000068664551,0.000463411706732586,0.1692965030670166,0.290800005197525,0.3361999988555908,0.019763430580496788,0.18859653174877167,0.290800005197525,0.33640000224113464,0.019814392551779747,0.18864747881889343,0.85
0.10455666482448578,0.12077101320028305,10,64,mnist,pca,0.11763972043991089,0.10185167193412781,0.262800008058548,0.28859999775886536,0.01411273330450058,0.11596440523862839,0.9186000227928162,0.8578000068664551,0.00016203103587031364,0.10201369971036911,0.24160000681877136,0.26159998774528503,0.013323339633643627,0.1151750236749649,0.24160000681877136,0.26100000739097595,0.013311914168298244,0.11516358703374863,1.1
0.06992412358522415,0.08119228482246399,10,64,mnist,pca,0.07902679592370987,0.06812909990549088,0.2231999933719635,0.24300000071525574,0.010237003676593304,0.07836610078811646,0.9297999739646912,0.8578000068664551,7.880642806412652e-05,0.06820791214704514,0.19099999964237213,0.20180000364780426,0.009496361948549747,0.07762546092271805,0.19259999692440033,0.20319999754428864,0.009461084380745888,0.07759018242359161,1.3
0.04688276723027229,0.054597266018390656,10,64,mnist,pca,0.053068388253450394,0.045610830187797546,0.19859999418258667,0.21359999477863312,0.007142829243093729,0.05275366082787514,0.9491999745368958,0.8578000068664551,2.9337656087591313e-05,0.045640163123607635,0.16300000250339508,0.16419999301433563,0.006551686208695173,0.05216251686215401,0.16380000114440918,0.16500000655651093,0.006555336993187666,0.0521661676466465,1.5
0.0256944689899683,0.030014408752322197,10,64,mnist,pca,0.02915031462907791,0.024976318702101707,0.16539999842643738,0.1754000037908554,0.0041358498856425285,0.02911216765642166,0.9624000191688538,0.8578000068664551,9.159409273706842e-06,0.024985477328300476,0.13220000267028809,0.13040000200271606,0.0036742808297276497,0.028650598600506783,0.131400004029274,0.1289999932050705,0.003668766701593995,0.028645087033510208,1.8
