C,a,b,beta_eps_emp_acc,beta_eps_emp_ece,beta_eps_emp_nll,beta_eps_emp_nll_min,beta_eps_emp_over_theory,beta_eps_mse,beta_route_dot,beta_x_emp_acc,beta_x_emp_ece,beta_x_emp_nll,beta_x_emp_nll_min,beta_x_emp_over_theory,beta_x_mse,d,dataset,feature_mode,kl_qeps_nopx_to_px,kl_qeps_to_px,px_acc,px_ece,px_entropy,px_nll,qeps_acc,qeps_ece,qeps_entropy,qeps_nll,qeps_nopx_acc,qeps_nopx_entropy,qeps_nopx_nll,route_A_diag,route_A_offdiag,route_C,route_d,route_mean_expert_mse,route_oracle_mse,route_posterior_argmax_agree_oracle,route_posterior_argmax_class_acc,route_posterior_argmax_excess_vs_oracle,route_posterior_argmax_mse,route_qeps_argmax_agree_oracle,route_qeps_argmax_class_acc,route_qeps_argmax_excess_vs_oracle,route_qeps_argmax_mse,route_risk_analytic_agree_oracle,route_risk_analytic_class_acc,route_risk_analytic_excess_vs_oracle,route_risk_analytic_mse,route_risk_empA_agree_oracle,route_risk_empA_class_acc,route_risk_empA_excess_vs_oracle,route_risk_empA_mse,route_t,sigma2_iso,snr_class,t,tau2,v
2,0.8607079764250578,0.5090989877403825,0.8274999856948853,0.08004879951477051,0.41508230566978455,116.68429169620501,1.3492828476735637,86.47874824570127,0.8632052824343869,0.7854999899864197,0.025113236159086227,0.47415798902511597,95.69933098718123,1.4909760458230996,64.18569316071742,128,cifar10,pca,0.2096918374300003,0.044980842620134354,0.7854999899864197,0.07912497967481613,0.8187670111656189,0.4923836886882782,0.8414999842643738,0.10751291364431381,0.7710010409355164,0.41995370388031006,0.6420000195503235,0.9229849576950073,0.6294696927070618,0.7401657104492188,0.7430058717727661,2,128,0.7436703443527222,0.7404254674911499,0.5264999866485596,0.7854999899864197,0.0030552104581147432,0.7434807419776917,0.6725000143051147,0.8414999842643738,0.0015312094474211335,0.7419566512107849,0.5264999866485596,0.7854999899864197,0.0030552104581147432,0.7434807419776917,0.527999997138977,0.781000018119812,0.0030597804579883814,0.7434852123260498,0.15,0.996094775390625,0.7429676718835216,0.15,0.740066216247312,0.9971069384535203
2,0.7788007830714049,0.6272713450233213,0.8309999704360962,0.06705410033464432,0.41144853830337524,157.567742192889,1.4909760458230994,105.68093473688444,0.7806498603533778,0.7534999847412109,0.021419940516352654,0.5133234858512878,95.64902489156894,1.4909760458230996,64.15195278255828,128,cifar10,pca,0.19285017251968384,0.0647900253534317,0.7534999847412109,0.07152116298675537,0.848622739315033,0.5267338156700134,0.8414999842643738,0.10751291364431381,0.7710011601448059,0.41995367407798767,0.6859999895095825,0.8922710418701172,0.5908547043800354,0.6051846742630005,0.6086996793746948,2,128,0.6091879606246948,0.6059213876724243,0.5394999980926514,0.7534999847412109,0.002954808995127678,0.6088761687278748,0.7285000085830688,0.8414999842643738,0.0010979684302583337,0.607019305229187,0.5394999980926514,0.7534999847412109,0.002954808995127678,0.6088761687278748,0.5414999723434448,0.7505000233650208,0.002953681629151106,0.608875036239624,0.25,0.996094775390625,0.6079707225477935,0.25,0.6055964603203203,0.9976313615413498
2,0.7046880897187134,0.7095172275629328,0.828499972820282,0.056491926312446594,0.4087052345275879,192.53650326378911,1.4909760458230996,129.13453827992154,0.7060573305657778,0.7089999914169312,0.0253719724714756,0.5546022057533264,86.52189217950176,1.3492828476735637,64.12435489614575,128,cifar10,pca,0.20707738399505615,0.08601181209087372,0.7089999914169312,0.03283338621258736,0.8635298609733582,0.5599365234375,0.8414999842643738,0.10751289874315262,0.7710011601448059,0.4199536144733429,0.7164999842643738,0.8665969371795654,0.5679901242256165,0.49517112970352173,0.49901145696640015,2,128,0.4987797141075134,0.49570485949516296,0.5264999866485596,0.7089999914169312,0.003099905326962471,0.4988047778606415,0.7730000019073486,0.8414999842643738,0.0008353497833013535,0.4965401887893677,0.5264999866485596,0.7089999914169312,0.003099905326962471,0.4988047778606415,0.5270000100135803,0.7095000147819519,0.003085940843448043,0.49879080057144165,0.35,0.996094775390625,0.4975501915082921,0.35,0.49560714625601465,0.9980607228509799
2,0.6065306597126334,0.7950600976206501,0.8335000276565552,0.05032271519303322,0.4019872844219208,260.0279793879127,1.4909760458230996,174.40117842024964,0.6074032867664073,0.6669999957084656,0.018403779715299606,0.6070051193237305,70.82262491746972,1.1050137103527577,64.0920780022365,128,cifar10,pca,0.19544392824172974,0.11350180208683014,0.6669999957084656,0.026121510192751884,0.9018439054489136,0.6081764101982117,0.8414999842643738,0.10751286894083023,0.7710010409355164,0.4199536442756653,0.7595000267028809,0.8305254578590393,0.5187756419181824,0.36761048436164856,0.37100401520729065,2,128,0.3678649961948395,0.3651878237724304,0.5184999704360962,0.6669999957084656,0.0026787579990923405,0.3678666353225708,0.8240000009536743,0.8414999842643738,0.00046983265201561153,0.36565765738487244,0.5184999704360962,0.6669999957084656,0.0026787579990923405,0.3678666353225708,0.5180000066757202,0.6654999852180481,0.0026772362180054188,0.36786511540412903,0.5,0.996094775390625,0.3684087162340509,0.5,0.36696999744910547,0.9985633481530541
2,0.4965853037914095,0.8679879239127659,0.8379999995231628,0.04334551468491554,0.3920106887817383,428.85599431919485,1.6475489724420658,260.2993910909529,0.4970639846261567,0.6420000195503235,0.02245064079761505,0.6367130875587463,64.06169246892713,1.0,64.06169246892713,128,cifar10,pca,0.18445821106433868,0.12464147061109543,0.6420000195503235,0.02245064079761505,0.925194501876831,0.6367130875587463,0.8414999842643738,0.10751291364431381,0.7710010409355164,0.4199537932872772,0.7730000019073486,0.8168033957481384,0.4867272675037384,0.24590688943862915,0.2487039864063263,2,128,0.24766947329044342,0.24578461050987244,0.527999997138977,0.6420000195503235,0.0018083996837958694,0.2475930154323578,0.8395000100135803,0.8414999842643738,0.00023931694158818573,0.24602395296096802,0.527999997138977,0.6420000195503235,0.0018083996837958694,0.2475930154323578,0.5289999842643738,0.6449999809265137,0.0018125311471521854,0.24759715795516968,0.7,0.996094775390625,0.24683466980934854,0.7,0.24587072498236212,0.9990369834678181
2,0.4274149319487267,0.9040555712716256,0.8335000276565552,0.03606061264872551,0.3907283842563629,579.0396704765327,1.6475489724420658,351.4552102316303,0.42772007608832663,0.6190000176429749,0.020347602665424347,0.652385950088501,64.04569148963832,1.0,64.04569148963832,128,cifar10,pca,0.17935195565223694,0.13519981503486633,0.6190000176429749,0.0203475933521986,0.9426825046539307,0.6523860692977905,0.8414999842643738,0.10751287639141083,0.7710010409355164,0.41995367407798767,0.7940000295639038,0.8028032183647156,0.46949321031570435,0.18255311250686646,0.1847812831401825,2,128,0.1829005479812622,0.18143188953399658,0.5260000228881836,0.6190000176429749,0.0014430489391088486,0.18287493288516998,0.8755000233650208,0.8414999842643738,0.00011000691301887855,0.18154190480709076,0.5260000228881836,0.6190000176429749,0.0014430489391088486,0.18287493288516998,0.5224999785423279,0.6184999942779541,0.0014461921527981758,0.18287809193134308,0.85,0.996094775390625,0.18281394721439637,0.85,0.18210001768879772,0.9992865798061419
2,0.33287108369807955,0.9429723440470914,0.8335000276565552,0.03233344852924347,0.39202702045440674,954.9431984616598,1.6475489724420658,579.6144542193506,0.33301518310451667,0.6010000109672546,0.020214378833770752,0.6576127409934998,78.18136916002001,1.2210553000675683,64.02770550661691,128,cifar10,pca,0.1679743379354477,0.14347368478775024,0.6010000109672546,0.025650737807154655,0.9637810587882996,0.6585872769355774,0.8414999842643738,0.1075129434466362,0.7710012197494507,0.41995373368263245,0.7990000247955322,0.7933298945426941,0.4588543772697449,0.1107640415430069,0.11221644282341003,2,128,0.11130224168300629,0.11037687957286835,0.5139999985694885,0.6010000109672546,0.0009409753256477416,0.11131785809993744,0.906499981880188,0.8414999842643738,4.363133120932616e-05,0.11042051762342453,0.5139999985694885,0.6010000109672546,0.0009409753256477416,0.11131785809993744,0.5090000033378601,0.5950000286102295,0.0009511255193501711,0.11132800579071045,1.1,0.996094775390625,0.11085112488791486,1.1,0.11041822634702567,0.9995672887791669
2,0.2725317930340126,0.9621467776725473,0.8389999866485596,0.028010202571749687,0.3874956965446472,1574.4358724873557,1.8205642030260805,864.8065637401754,0.27261086518000327,0.5899999737739563,0.02396565116941929,0.6741582751274109,64.01856890635425,1.0,64.01856890635425,128,cifar10,pca,0.16798821091651917,0.15036500990390778,0.5899999737739563,0.02396569587290287,0.9746980667114258,0.6741582155227661,0.8414999842643738,0.10751292109489441,0.7710011601448059,0.4199538826942444,0.8240000009536743,0.7841309905052185,0.4438020884990692,0.07408038526773453,0.07510372251272202,2,128,0.07458899170160294,0.07394924014806747,0.5080000162124634,0.5899999737739563,0.000648523448035121,0.07459776103496552,0.9275000095367432,0.8414999842643738,2.0523670173133723e-05,0.073969766497612,0.5080000162124634,0.5899999737739563,0.000648523448035121,0.07459776103496552,0.5090000033378601,0.5910000205039978,0.00064734963234514,0.0745965912938118,1.3,0.996094775390625,0.07429512788805975,1.3,0.07400498872627465,0.9997099449945311
2,0.22313016014842982,0.9747886599833505,0.8399999737739563,0.022779779508709908,0.38325417041778564,2349.0069876580665,1.8205642030260805,1290.2631962957562,0.22317355171170436,0.5730000138282776,0.01114951353520155,0.6786102056503296,70.73463037445183,1.1050137103527577,64.01244591967183,128,cifar10,pca,0.16043733060359955,0.15035974979400635,0.5730000138282776,0.01621474139392376,0.9823206067085266,0.6787095665931702,0.8414999842643738,0.10751292109489441,0.7710011601448059,0.41995367407798767,0.8209999799728394,0.782707154750824,0.4350226819515228,0.049721360206604004,0.05041615664958954,2,128,0.050001226365566254,0.049571093171834946,0.5260000228881836,0.5730000138282776,0.0004168222367297858,0.04998791590332985,0.940500020980835,0.8414999842643738,8.505834557581693e-06,0.049579598009586334,0.5260000228881836,0.5730000138282776,0.0004168222367297858,0.04998791590332985,0.5245000123977661,0.5705000162124634,0.0004198077949695289,0.049990907311439514,1.5,0.996094775390625,0.04979675033432648,1.5,0.049602282839453955,0.9998055703153813
2,0.16529888822158653,0.9862435183831159,0.8429999947547913,0.022676412016153336,0.38249921798706055,4280.5453428536675,1.8205642030260805,2351.219108745898,0.1653165283669304,0.5494999885559082,0.010822342708706856,0.6863372325897217,64.0068298662753,1.0,64.0068298662753,128,cifar10,pca,0.16174162924289703,0.1556631177663803,0.5494999885559082,0.010822374373674393,0.9906309843063354,0.6863372325897217,0.8414999842643738,0.10751298815011978,0.7710012197494507,0.4199537932872772,0.8349999785423279,0.7759711146354675,0.4284379184246063,0.02726117894053459,0.02765451744198799,2,128,0.027417853474617004,0.02717568352818489,0.5164999961853027,0.5494999885559082,0.00023884911206550896,0.027414534240961075,0.953499972820282,0.8414999842643738,3.2938694403128466e-06,0.02717897668480873,0.5164999961853027,0.5494999885559082,0.00023884911206550896,0.027414534240961075,0.515500009059906,0.5494999885559082,0.00023841972870286554,0.027414100244641304,1.8,0.996094775390625,0.02732663834370597,1.8,0.027219921683154638,0.999893294726679
