acc,beta,beta_theory,dataset,ece,feature_mode,mult,nll,t
0.7929999828338623,4.323937412285064,86.47874824570127,cifar10,0.08609823137521744,pca,0.05,0.4864720404148102,0.15
0.7919999957084656,4.778010123282219,86.47874824570127,cifar10,0.08503441512584686,pca,0.05525068551763788,0.4858658015727997,0.15
0.7925000190734863,5.279766694431123,86.47874824570127,cifar10,0.0854632630944252,pca,0.06105276500337841,0.48519906401634216,0.15
0.7929999828338623,5.834214584810248,86.47874824570127,cifar10,0.08588084578514099,pca,0.06746414238367815,0.4844662547111511,0.15
0.7940000295639038,6.446887105355345,86.47874824570127,cifar10,0.0867864117026329,pca,0.07454880229115493,0.4836612641811371,0.15
0.7954999804496765,7.12389864051406,86.47874824570127,cifar10,0.08817826956510544,pca,0.08237744862210328,0.48277756571769714,0.15
0.7960000038146973,7.872005668931408,86.47874824570127,cifar10,0.088552325963974,pca,0.09102821015130401,0.4818081557750702,0.15
0.796500027179718,8.698674192143837,86.47874824570127,cifar10,0.08890952169895172,pca,0.10058742024606301,0.480745792388916,0.15
0.796999990940094,9.612154244210638,86.47874824570127,cifar10,0.08998847752809525,pca,0.11115047846091416,0.47958239912986755,0.15
0.796500027179718,10.621562225878202,86.47874824570127,cifar10,0.0922984629869461,pca,0.12282280261157902,0.4783097505569458,0.15
0.7985000014305115,11.736971884960369,86.47874824570127,cifar10,0.0903584361076355,pca,0.13572088082974532,0.47691938281059265,0.15
0.7994999885559082,12.969514850906057,86.47874824570127,cifar10,0.09249517321586609,pca,0.14997343409802133,0.475402295589447,0.15
0.800000011920929,14.331491726874898,86.47874824570127,cifar10,0.09527568519115448,pca,0.16572270086699936,0.47374942898750305,0.15
0.8029999732971191,15.836494848003879,86.47874824570127,cifar10,0.09636194258928299,pca,0.1831258565747231,0.4719517230987549,0.15
0.8059999942779541,17.499543930975097,86.47874824570127,cifar10,0.09672423452138901,pca,0.20235658223516173,0.4700002670288086,0.15
0.809499979019165,19.33723596864787,86.47874824570127,cifar10,0.09980645775794983,pca,0.22360679774997896,0.4678865373134613,0.15
0.8115000128746033,21.36791086568239,86.47874824570127,cifar10,0.10130953788757324,pca,0.24708857724180294,0.46560290455818176,0.15
0.8144999742507935,23.611834468174706,86.47874824570127,cifar10,0.10373012721538544,pca,0.27303626552374866,0.46314287185668945,0.15
0.8165000081062317,26.091400813912855,86.47874824570127,cifar10,0.10506945848464966,pca,0.30170881682725814,0.4605015218257904,0.15
0.8184999823570251,28.831355621682807,86.47874824570127,cifar10,0.10630445927381516,pca,0.33339237912842906,0.4576766788959503,0.15
0.824999988079071,31.859043250015556,86.47874824570127,cifar10,0.11189761012792587,pca,0.36840314986403866,0.45466914772987366,0.15
0.8240000009536743,35.204679589988665,86.47874824570127,cifar10,0.10980746150016785,pca,0.4070905315369044,0.451484352350235,0.15
0.8270000219345093,38.90165361551338,86.47874824570127,cifar10,0.11160868406295776,pca,0.44984061870307107,0.44813281297683716,0.15
0.8330000042915344,42.986860600536204,86.47874824570127,cifar10,0.116215780377388,pca,0.4970800511404606,0.4446326494216919,0.15
0.8355000019073486,47.5010703286153,86.47874824570127,cifar10,0.11710139364004135,pca,0.549280271653059,0.44101062417030334,0.15
0.8374999761581421,52.48933396955046,86.47874824570127,cifar10,0.11720824241638184,pca,0.6069622310029172,0.4373044967651367,0.15
