beta,step,test_mean_expert_mse,test_oracle_best_mse,test_oracle_class_mi_norm,test_soft_oracle_mse,test_teacher_entropy_norm,variant
0.0,0,0.052284255623817444,0.052244920283555984,0.0020924595921202964,0.052284255623817444,1.0,uniform
0.0,150,0.05246041715145111,0.05245114117860794,0.004505993122533813,0.05246041715145111,1.0,uniform
0.0,300,0.052653517574071884,0.05264532193541527,0.002071742514360125,0.052653517574071884,1.0,uniform
0.0,450,0.05258357897400856,0.05257628113031387,0.002659197160677505,0.05258357897400856,1.0,uniform
0.0,600,0.052641481161117554,0.05263497680425644,0.0032253759087425664,0.052641481161117554,1.0,uniform
0.0,750,0.0526689812541008,0.05266314372420311,0.003019838529363819,0.0526689812541008,1.0,uniform
0.0,900,0.05270854011178017,0.05270327255129814,0.003375506150936416,0.05270854011178017,1.0,uniform
0.0,1050,0.052750855684280396,0.052746135741472244,0.0032512581935449834,0.052750855684280396,1.0,uniform
0.0,1200,0.05284276604652405,0.052838511765003204,0.0030792778686996466,0.05284276604652405,1.0,uniform
0.0,1350,0.052867479622364044,0.05286361649632454,0.0025031127569710115,0.052867479622364044,1.0,uniform
0.0,1500,0.052872709929943085,0.05286922678351402,0.004262005346577206,0.052872709929943085,1.0,uniform
0.7947511194325919,0,0.05228414759039879,0.05224498733878136,0.005703091761461511,0.05228414759039879,1.0,fixed_class
0.7947511194325919,150,0.0525062195956707,0.05249705910682678,0.0024595182808616,0.0525062195956707,1.0,fixed_class
0.7947511194325919,300,0.05253082886338234,0.05252276733517647,0.002143167174923713,0.05253082886338234,1.0,fixed_class
0.7947511194325919,450,0.052611593157052994,0.05260439217090607,0.001590673893090524,0.052611593157052994,1.0,fixed_class
0.7947511194325919,600,0.0526961050927639,0.05268971249461174,0.0020010669994891795,0.0526961088180542,1.0,fixed_class
0.7947511194325919,750,0.052715521305799484,0.05270979553461075,0.0011430527712084412,0.052715521305799484,1.0,fixed_class
0.7947511194325919,900,0.05272505432367325,0.05271990969777107,0.002116846231136221,0.05272505432367325,1.0,fixed_class
0.7947511194325919,1050,0.052767518907785416,0.05276285856962204,0.0010260185652224143,0.052767518907785416,1.0,fixed_class
0.7947511194325919,1200,0.052848074585199356,0.05284387245774269,0.0016718073477945278,0.052848074585199356,1.0,fixed_class
0.7947511194325919,1350,0.05282008275389671,0.052816297858953476,0.0009654352068657149,0.05282008275389671,1.0,fixed_class
0.7947511194325919,1500,0.052860062569379807,0.052856624126434326,0.0009116130026538501,0.052860062569379807,1.0,fixed_class
1.9868777985814798,0,0.05228419601917267,0.05224533751606941,0.00320483205640693,0.05228419229388237,1.0,fixed_good
1.9868777985814798,150,0.05252426117658615,0.05251503735780716,0.002004394891267277,0.05252426117658615,1.0,fixed_good
1.9868777985814798,300,0.052512601017951965,0.05250440910458565,0.002994000929579359,0.052512601017951965,1.0,fixed_good
1.9868777985814798,450,0.052614495158195496,0.05260716751217842,0.00350096239401103,0.052614498883485794,1.0,fixed_good
1.9868777985814798,600,0.05263122171163559,0.05262468010187149,0.0026777472508578808,0.05263122543692589,1.0,fixed_good
1.9868777985814798,750,0.0526372492313385,0.05263134837150574,0.0031842142301127837,0.0526372492313385,1.0,fixed_good
1.9868777985814798,900,0.05277972295880318,0.05277442932128906,0.0022186358770022855,0.05277972295880318,1.0,fixed_good
1.9868777985814798,1050,0.05273843929171562,0.0527336522936821,0.0023576234265778482,0.05273844674229622,1.0,fixed_good
1.9868777985814798,1200,0.05274558439850807,0.05274125561118126,0.0022868165363655346,0.05274558439850807,1.0,fixed_good
1.9868777985814798,1350,0.052790749818086624,0.05278684198856354,0.0017435357967134247,0.052790749818086624,1.0,fixed_good
1.9868777985814798,1500,0.05283890292048454,0.05283534526824951,0.0024129711240249412,0.05283890292048454,1.0,fixed_good
51.74283515159568,0,0.052283454686403275,0.052243467420339584,0.004454370265918175,0.0522833913564682,0.9999988675117493,hard_cold
51.74283515159568,150,0.05256454646587372,0.052554257214069366,0.0039942085942756824,0.05256454646587372,1.0,hard_cold
51.74283515159568,300,0.05252457782626152,0.052515558898448944,0.0018674462233622495,0.052524566650390625,1.0,hard_cold
51.74283515159568,450,0.05259351804852486,0.05258513242006302,0.002493833200334551,0.05259351432323456,1.0,hard_cold
51.74283515159568,600,0.05262799561023712,0.05262008681893349,0.0029673675578431907,0.05262799561023712,1.0,hard_cold
51.74283515159568,750,0.05263088271021843,0.05262327194213867,0.00271128321937079,0.05263088271021843,1.0,hard_cold
51.74283515159568,900,0.052736230194568634,0.05272885784506798,0.0032768616919445583,0.05273623391985893,1.0,hard_cold
51.74283515159568,1050,0.05271514132618904,0.052707888185977936,0.003091580583523934,0.05271514132618904,1.0,hard_cold
51.74283515159568,1200,0.0528080016374588,0.052800752222537994,0.00629094521336917,0.0528080016374588,1.0,hard_cold
51.74283515159568,1350,0.05287329480051994,0.052865851670503616,0.00962424839973995,0.05287329480051994,1.0,hard_cold
51.74283515159568,1500,0.052904028445482254,0.05289638042449951,0.011061521312620034,0.052904028445482254,1.0,hard_cold
0.0,0,0.05228395760059357,0.0522456057369709,0.0043805480982471645,0.05228395760059357,1.0,theory_anneal
0.0,150,0.05249760299921036,0.052488528192043304,0.001839539459874552,0.05249760299921036,1.0,theory_anneal
0.0,300,0.052592597901821136,0.05258463695645332,0.002324812699916781,0.052592597901821136,1.0,theory_anneal
0.0,450,0.05257442593574524,0.05256734415888786,0.002185271035430145,0.05257442593574524,1.0,theory_anneal
0.0,600,0.052675262093544006,0.05266892910003662,0.002843657738133452,0.052675262093544006,1.0,theory_anneal
0.0,750,0.05276027321815491,0.05275457352399826,0.0026039912238223204,0.05276027321815491,1.0,theory_anneal
0.055632578360281446,900,0.05277292802929878,0.05276781693100929,0.0030939472778041058,0.05277292802929878,1.0,theory_anneal
