A_ck_rank,A_ck_s1,A_ck_s2,A_ck_std,bayes_risk_excess_mean,beta,beta_gap,beta_times_lambda_class,beta_times_lambda_free,beta_times_lambda_trans,cost_gap_mean,instability_class,instability_free,instability_trans,mean_expert_mse,oracle_best_mse,oracle_class_mi_norm,oracle_usage_entropy,posterior_acc,posterior_ce,rho,risk_margin_mean,risk_margin_p95,soft_oracle_mse,t,teacher_entropy_norm
1.0,4.026072133456182e-07,8.011489183916507e-15,2.324453731716858e-07,0.0,31.039431059012458,2.0797777324332856e-05,0.25,0.5004543715877324,0.07517382502826019,6.700437893414346e-07,0.0,1.0,0.0,0.16855420172214508,0.16855353116989136,0.02264000332519222,0.9920323491096497,0.7255000472068787,0.5552797913551331,0.5,3.1559170565742534e-07,5.960464477539062e-07,0.16855420172214508,0.6,1.0
1.0,0.008996151387691498,7.1150956237886476e-09,0.005193930584937334,0.0,62.078862118024915,0.6882556676864624,0.5,1.0009087431754649,0.15034765005652037,0.011086796410381794,0.0,1.0,0.0,0.1755703240633011,0.16448353230953217,0.050089200109552035,0.9969501495361328,0.7255000472068787,0.5552797913551331,1.0,0.0065467082895338535,0.012162968516349792,0.1675926297903061,0.6,0.7265399694442749
1.0,0.010839194990694523,2.12002332355965e-10,0.006258011795580387,0.0,124.15772423604983,1.673611044883728,1.0,2.0018174863509297,0.30069530011304074,0.013479718007147312,1.0,1.0,0.0,0.17909525334835052,0.16561554372310638,0.05273173604858217,0.9947819709777832,0.7255000472068787,0.5552797913551331,2.0,0.0080550042912364,0.015266898088157177,0.16670700907707214,0.6,0.41509848833084106
2.0,2.7585469908331106e-08,4.024665933854976e-09,1.609509325817271e-08,0.0,43.37232761817358,6.169278094603214e-06,0.25,0.46112557651805314,0.06774440568451445,1.4223996913642623e-07,0.0,0.0,0.0,0.08642236888408661,0.08642221987247467,0.0008379371683257139,0.9980484843254089,0.6795000433921814,0.6127512454986572,0.5,7.424504122610642e-09,1.4901161193847656e-08,0.08642236888408661,1.0,1.0
1.0,0.0014396545011550188,3.6309124110123214e-12,0.000831184908747673,0.0,86.74465523634716,0.526269793510437,0.5,0.9222511530361063,0.1354888113690289,0.006066884379833937,0.0,1.0,0.0,0.08978570252656937,0.08371881395578384,0.004288217494729311,0.9993067383766174,0.6795000433921814,0.6127512454986572,1.0,0.00056559091899544,0.0011817041086032987,0.0859106034040451,1.0,0.8012087345123291
2.0,0.0002252156555186957,7.354919340230026e-09,0.00013002831838093698,0.0,173.4893104726943,1.347058653831482,1.0,1.8445023060722125,0.2709776227380578,0.007764505222439766,1.0,1.0,0.0,0.09234222024679184,0.08457771688699722,0.00012198696505548636,0.9997395277023315,0.6795000433921814,0.6127512454986572,2.0,0.00036693300353363156,0.0008119433769024909,0.08548206090927124,1.0,0.5114267468452454
2.0,9.189260890707374e-05,3.7190690527211245e-09,5.305422018864192e-05,0.0,66.05834637489336,0.08713889122009277,0.24999999999999997,0.5352672124291409,0.07590246385512,0.0013191200559958816,0.0,1.0,0.0,0.045575909316539764,0.044256791472435,2.8855708179188104e-06,0.9999740123748779,0.6270000338554382,0.6549010872840881,0.5,9.115069406107068e-05,0.00021201500203460455,0.04533616825938225,1.4,0.9887863397598267
1.0,0.0005762276123277843,1.7902301169270274e-11,0.00033268515835516155,0.0,132.11669274978672,0.6232421398162842,0.49999999999999994,1.0705344248582818,0.15180492771024,0.004717360716313124,0.0,1.0,0.0,0.047831445932388306,0.043114084750413895,8.728856680349923e-05,0.9999819397926331,0.6270000338554382,0.6549010872840881,1.0,0.00021332716278266162,0.0005074780201539397,0.04448937252163887,1.4,0.761554479598999
1.0,0.0004943797830492258,2.1930302018802195e-09,0.00028543025837279856,0.0,264.23338549957344,1.5506179332733154,0.9999999999999999,2.1410688497165635,0.30360985542048,0.005868364591151476,1.0,1.0,0.0,0.04944855719804764,0.04358019307255745,0.0006493504417112417,0.9999740123748779,0.6270000338554382,0.6549010872840881,2.0,0.00032904595718719065,0.0006530597456730902,0.04413079097867012,1.4,0.4680364727973938
1.0,0.0003622831136453897,1.2453577058479937e-10,0.00020916425273753703,0.0,119.33702722449803,0.2297554314136505,0.25,0.6728963569893076,0.053953875596022834,0.001925265183672309,0.0,1.0,0.0,0.023998646065592766,0.022073382511734962,0.00026065947723178767,0.9996183514595032,0.5740000009536743,0.6844543218612671,0.5,0.00010287461191182956,0.00024237556499429047,0.023180516436696053,1.8,0.9364024996757507
1.0,0.0009987646481022239,2.815667976552305e-10,0.0005766371032223105,0.0,238.67405444899606,0.8479288220405579,0.5,1.3457927139786152,0.10790775119204567,0.003552664304152131,0.0,1.0,0.0,0.025442125275731087,0.02188946306705475,0.002273919794385807,0.9980484843254089,0.5740000009536743,0.6844543218612671,1.0,0.0001931781880557537,0.00045773794408887625,0.02262691780924797,1.8,0.6871073246002197
1.0,0.0013160646194592118,2.6977271111450207e-11,0.000759830349124968,0.0,477.3481088979921,1.9254562854766846,1.0,2.6915854279572304,0.21581550238409133,0.004033652134239674,1.0,1.0,0.0,0.026165328919887543,0.022131675854325294,0.0016191451446483374,0.9934799671173096,0.5740000009536743,0.6844543218612671,2.0,0.0006861844449304044,0.0009982448536902666,0.022405514493584633,1.8,0.4237819015979767
1.0,0.0002052000054391101,6.842782345931704e-15,0.00011847228597616777,0.0,236.04326785734503,0.3350619375705719,0.25,0.7909372764235552,0.03811765079597474,0.0014194936957210302,0.0,1.0,0.0,0.012164633721113205,0.010745139792561531,0.0008874983057975459,0.9982672929763794,0.5575000047683716,0.6873190999031067,0.5,3.195249882992357e-05,7.131709571694955e-05,0.011396456509828568,2.2,0.8887801766395569
1.0,0.00043834096868522465,7.30304705598428e-12,0.0002530762867536396,0.0,472.08653571469006,0.9761781096458435,0.5,1.5818745528471103,0.07623530159194948,0.0020677947904914618,0.0,1.0,0.0,0.0129129933193326,0.010845198296010494,0.004410669703001101,0.9983373284339905,0.5575000047683716,0.6873190999031067,1.0,8.503373101120815e-05,0.0001624299620743841,0.01120939664542675,2.2,0.6384114027023315
1.0,0.0004029048723168671,5.980402839611543e-10,0.0002326172252651304,0.0,944.1730714293801,2.1962192058563232,1.0,3.1637491056942206,0.15247060318389896,0.002326076850295067,1.0,1.0,0.0,0.013280422426760197,0.010954346507787704,4.6494087839809895e-05,0.9970433712005615,0.5575000047683716,0.6873190999031067,2.0,0.0004389745299704373,0.0005300971679389477,0.011084547266364098,2.2,0.39012953639030457
1.0,0.00013352531823329628,2.1322297226455955e-12,7.70908736740239e-05,0.0,496.36154348697625,0.411420077085495,0.25,0.9098707473944289,0.054059449252915295,0.0008288717945106328,0.0,1.0,0.0,0.006073808763176203,0.005244937725365162,0.0008854914630806886,0.9992142915725708,0.5235000252723694,0.6968708634376526,0.5,3.4924669307656586e-05,3.5399199987296015e-05,0.005573791917413473,2.6,0.8544465899467468
1.0,0.00011965142039116472,4.150915167144831e-10,6.908078648848459e-05,0.0,992.7230869739525,1.1239784955978394,0.5,1.8197414947888577,0.10811889850583059,0.0011322175851091743,0.0,1.0,0.0,0.006427600048482418,0.005295382812619209,1.15423063608869e-05,0.9999740123748779,0.5235000252723694,0.6968708634376526,1.0,5.843010876560584e-05,7.068717241054401e-05,0.005456092301756144,2.6,0.6082502007484436
1.0,0.0005633113905787468,2.494560114030264e-10,0.00032522797118872404,0.0,1985.446173947905,2.5719640254974365,1.0,3.6394829895777154,0.21623779701166118,0.0012954085832461715,1.0,1.0,0.0,0.006661341059952974,0.005365932360291481,0.00012435225163866115,0.9917254447937012,0.5235000252723694,0.6968708634376526,2.0,0.00039677758468315005,0.0004079469363205135,0.005422900430858135,2.6,0.35617172718048096
1.0,3.680150621221401e-05,2.795617470158218e-12,2.1247360564302653e-05,0.0,1081.4215390596319,0.4876028895378113,0.24999999999999997,0.9629340259855362,0.04964357509856244,0.0004508906858973205,0.0,1.0,0.0,0.002937194425612688,0.0024863039143383503,5.8526725061872035e-05,0.9993067383766174,0.4865000247955322,0.713752806186676,0.5,5.671343387803063e-05,5.8567722589941695e-05,0.002642254112288356,3.0,0.8231024742126465
1.0,0.00013810707605443895,2.8220828451885893e-12,7.97361572040245e-05,0.0,2162.8430781192637,1.2809630632400513,0.49999999999999994,1.9258680519710725,0.09928715019712488,0.0005922589334659278,0.0,1.0,0.0,0.0031277546659111977,0.002535495674237609,4.6281718339382856e-05,0.9989581108093262,0.4865000247955322,0.713752806186676,1.0,0.00011117840767838061,0.0001208091271109879,0.0026087071746587753,3.0,0.5688467621803284
1.0,0.00030004247673787177,1.3094442197214562e-10,0.00017322960775345564,0.0,4325.6861562385275,2.7911360263824463,0.9999999999999999,3.851736103942145,0.19857430039424975,0.0006452469970099628,1.0,1.0,0.0,0.0032468708232045174,0.0026016240008175373,0.001645388404346486,0.9868132472038269,0.4865000247955322,0.713752806186676,2.0,0.0003074644773732871,0.0003352806088514626,0.002626402536407113,3.0,0.33369970321655273
