beta,step,test_mean_expert_mse,test_oracle_best_mse,test_oracle_class_mi_norm,test_soft_oracle_mse,test_teacher_entropy_norm,variant
0.6051737596207813,1800,0.3076685965061188,0.3076627850532532,0.001111929426178476,0.3076685965061188,1.0,theory_anneal
0.6051737596207813,2000,0.30772048234939575,0.30771514773368835,0.0013144360003148107,0.3077205419540405,1.0,theory_anneal
0.6051737596207813,2200,0.3077405095100403,0.30773550271987915,0.0010236599175570498,0.3077405095100403,1.0,theory_anneal
0.6051737596207813,2400,0.30775710940361023,0.307752400636673,0.0011540418404418105,0.30775710940361023,1.0,theory_anneal
0.6051737596207813,2600,0.3077450692653656,0.307740718126297,0.0017386126295514273,0.3077450692653656,1.0,theory_anneal
0.6051737596207813,2800,0.3077695667743683,0.3077654242515564,0.0007736766660023929,0.3077695667743683,1.0,theory_anneal
0.6051737596207813,3000,0.307783842086792,0.3077799081802368,0.0008481055200273808,0.307783842086792,1.0,theory_anneal
0.2,0,0.30705395340919495,0.30701911449432373,0.002315373603149625,0.30705395340919495,1.0,grid_0.200
0.2,200,0.3073364496231079,0.30731526017189026,0.0019391861969429293,0.3073364496231079,1.0,grid_0.200
0.2,400,0.30746540427207947,0.3074500858783722,0.0029287801281155214,0.30746540427207947,1.0,grid_0.200
0.2,600,0.3075069785118103,0.3074948489665985,0.0029352083636423557,0.3075069785118103,1.0,grid_0.200
0.2,800,0.3075766861438751,0.30756664276123047,0.0019760077943651953,0.3075766861438751,1.0,grid_0.200
0.2,1000,0.3076578676700592,0.3076491951942444,0.002487173226546167,0.307657927274704,1.0,grid_0.200
0.2,1200,0.307705819606781,0.30769816040992737,0.0009536003730068717,0.307705819606781,1.0,grid_0.200
0.2,1400,0.3077397644519806,0.30773288011550903,0.0016526159313842623,0.3077397644519806,1.0,grid_0.200
0.2,1600,0.30773672461509705,0.3077305257320404,0.0014762635602517005,0.30773672461509705,1.0,grid_0.200
0.2,1800,0.3077680170536041,0.3077623248100281,0.001174924044708515,0.3077680170536041,1.0,grid_0.200
0.2,2000,0.3077658414840698,0.3077605664730072,0.00129581985931038,0.3077658414840698,1.0,grid_0.200
0.2,2200,0.30775246024131775,0.3077475428581238,0.0016489076995261736,0.30775246024131775,1.0,grid_0.200
0.2,2400,0.30776742100715637,0.30776283144950867,0.0012666817987904758,0.30776742100715637,1.0,grid_0.200
0.2,2600,0.3077622354030609,0.3077579438686371,0.0013858282250894752,0.3077622354030609,1.0,grid_0.200
0.2,2800,0.3077774941921234,0.3077734410762787,0.0013922690651214454,0.3077774941921234,1.0,grid_0.200
0.2,3000,0.3077811300754547,0.3077773451805115,0.0012338530594058292,0.3077811300754547,1.0,grid_0.200
0.4,0,0.3070545494556427,0.3070206940174103,0.0012925074591435012,0.3070545494556427,1.0,grid_0.400
0.4,200,0.3074643611907959,0.30744361877441406,5.2285623503012355e-05,0.3074643611907959,1.0,grid_0.400
0.4,400,0.30753591656684875,0.3075208067893982,0.00031723641130035324,0.30753591656684875,1.0,grid_0.400
0.4,600,0.30765992403030396,0.3076478838920593,0.0011311798690737086,0.30765992403030396,1.0,grid_0.400
0.4,800,0.30773308873176575,0.3077229857444763,0.0005457564881624666,0.30773308873176575,1.0,grid_0.400
0.4,1000,0.30767562985420227,0.30766695737838745,0.0003505163576784139,0.30767562985420227,1.0,grid_0.400
0.4,1200,0.30760782957077026,0.3076001703739166,0.0001511284232836326,0.30760782957077026,1.0,grid_0.400
0.4,1400,0.30768099427223206,0.3076740801334381,7.137944205694752e-06,0.30768099427223206,1.0,grid_0.400
0.4,1600,0.3077054023742676,0.30769917368888855,0.0001675039924663186,0.3077054023742676,1.0,grid_0.400
0.4,1800,0.3077108561992645,0.3077051341533661,0.00021336817598800517,0.3077108860015869,1.0,grid_0.400
0.4,2000,0.3077316880226135,0.3077263832092285,0.0001380153052419487,0.3077316880226135,1.0,grid_0.400
0.4,2200,0.3077215850353241,0.30771663784980774,0.00028176230745395397,0.3077215850353241,1.0,grid_0.400
0.4,2400,0.30775123834609985,0.3077465891838074,0.0004377115925561279,0.30775123834609985,1.0,grid_0.400
0.4,2600,0.30775344371795654,0.3077491223812103,0.0004649871214590184,0.30775344371795654,1.0,grid_0.400
0.4,2800,0.30778637528419495,0.30778229236602783,0.0005035675370725761,0.30778637528419495,1.0,grid_0.400
0.4,3000,0.3078078031539917,0.3078039586544037,0.000581349676051375,0.3078078031539917,1.0,grid_0.400
0.7,0,0.3070537745952606,0.3070192337036133,0.0003186480004853631,0.3070537745952606,1.0,grid_0.700
0.7,200,0.3074251413345337,0.30740416049957275,0.0010939361451957727,0.3074251413345337,1.0,grid_0.700
0.7,400,0.3075188100337982,0.3075036406517029,0.000637394758922857,0.3075188100337982,1.0,grid_0.700
0.7,600,0.30756673216819763,0.3075546622276306,0.0017404382567778782,0.30756673216819763,1.0,grid_0.700
0.7,800,0.3075699508190155,0.30755987763404846,0.001898203549826259,0.3075699508190155,1.0,grid_0.700
0.7,1000,0.30768880248069763,0.30768007040023804,0.0017339852237274005,0.30768880248069763,1.0,grid_0.700
0.7,1200,0.30771374702453613,0.30770599842071533,0.0016116374331724482,0.30771374702453613,1.0,grid_0.700
0.7,1400,0.3077349364757538,0.30772799253463745,0.0016728767554037112,0.30773496627807617,1.0,grid_0.700
0.7,1600,0.3077976107597351,0.30779126286506653,0.000744002416673092,0.3077976107597351,1.0,grid_0.700
0.7,1800,0.30784428119659424,0.307838499546051,0.0007634758388903421,0.30784428119659424,1.0,grid_0.700
0.7,2000,0.3078307509422302,0.30782538652420044,0.0009345854792640684,0.3078307509422302,1.0,grid_0.700
0.7,2200,0.3077176511287689,0.30771270394325256,0.000618591899479379,0.3077176511287689,1.0,grid_0.700
0.7,2400,0.30774936079978943,0.30774471163749695,0.0008484296628543946,0.30774936079978943,1.0,grid_0.700
0.7,2600,0.30773523449897766,0.3077308237552643,0.0007091479389813412,0.30773523449897766,1.0,grid_0.700
0.7,2800,0.3077647387981415,0.3077605664730072,0.0009336386231010754,0.3077647387981415,1.0,grid_0.700
0.7,3000,0.30779021978378296,0.3077862858772278,0.0011222895803127363,0.30779021978378296,1.0,grid_0.700
1.1,0,0.3070545792579651,0.30702027678489685,0.0004642682193604227,0.3070545792579651,1.0,grid_1.100
1.1,200,0.30744579434394836,0.30742496252059937,0.0009637946781137701,0.30744579434394836,1.0,grid_1.100
1.1,400,0.3075808584690094,0.30756598711013794,0.0013686587917057993,0.307580828666687,1.0,grid_1.100
1.1,600,0.30763691663742065,0.3076252043247223,0.0018626750578163676,0.30763694643974304,1.0,grid_1.100
1.1,800,0.30768319964408875,0.3076733946800232,0.0010263859277147831,0.30768322944641113,1.0,grid_1.100
1.1,1000,0.3077128529548645,0.30770429968833923,0.001045287391980409,0.3077128529548645,1.0,grid_1.100
1.1,1200,0.3076850473880768,0.3076775074005127,0.0008478688487076193,0.30768507719039917,1.0,grid_1.100
1.1,1400,0.30769962072372437,0.30769288539886475,0.0013750166609273703,0.30769965052604675,1.0,grid_1.100
1.1,1600,0.3077603578567505,0.3077542185783386,0.0016213085944576685,0.3077603578567505,1.0,grid_1.100
1.1,1800,0.3077492415904999,0.3077435791492462,0.0022277356189700707,0.3077492415904999,1.0,grid_1.100
1.1,2000,0.30777525901794434,0.3077700138092041,0.0016699436920786942,0.30777525901794434,1.0,grid_1.100
1.1,2200,0.3077433109283447,0.30773842334747314,0.002251834474830858,0.3077433109283447,1.0,grid_1.100
1.1,2400,0.30783504247665405,0.30783045291900635,0.002199560392283062,0.30783504247665405,1.0,grid_1.100
1.1,2600,0.3077796697616577,0.3077753782272339,0.0017180746756064495,0.3077796697616577,1.0,grid_1.100
1.1,2800,0.3077820837497711,0.3077780306339264,0.0010518141002147593,0.3077820837497711,1.0,grid_1.100
1.1,3000,0.30776068568229675,0.30775684118270874,0.00138050315910529,0.30776068568229675,1.0,grid_1.100
