A_cond_smax_over_smin,A_rank_eps1e-8,A_sval_0,A_sval_1,A_sval_2,A_sval_3,A_sval_max,A_sval_min,bayes_decision_entropy_t,beta_x,delta_A_mean_min_interexpert,n,oracle_usage_0,oracle_usage_1,oracle_usage_2,oracle_usage_3,posterior_acc,risk_margin_mean,risk_margin_p05,risk_usage_0,risk_usage_1,risk_usage_2,risk_usage_3,route_excess_p95,route_excess_vs_sample_oracle,t,teacher_entropy_norm,teacher_usage_0,teacher_usage_1,teacher_usage_2,teacher_usage_3,v_t
44082036.0,1.0,0.3965960144996643,8.99677132792931e-09,nan,nan,0.3965960144996643,8.99677132792931e-09,0.49997058510780334,80.0,0.0,8192,0.7669677734375,0.1112060546875,0.06591796875,0.055908203125,0.73486328125,0.0,0.0,0.5045166015625,0.0,0.4954833984375,0.0,1.4901161193847656e-08,3.6043275031261146e-09,0.019999999552965164,1.0,0.25,0.25,0.25,0.25,0.28508830070495605
21429512.0,1.0,0.1611824333667755,7.521516742770018e-09,nan,nan,0.1611824333667755,7.521516742770018e-09,0.4999638795852661,80.0,0.0,8192,0.698974609375,0.1512451171875,0.0799560546875,0.06982421875,0.734375,0.0,0.0,0.5050048828125,0.0,0.4949951171875,0.0,7.450580596923828e-09,1.917442205012776e-09,0.1495652198791504,1.0,0.25,0.25,0.25,0.25,0.448286771774292
50450396.0,1.0,0.11354605108499527,2.2506474461891912e-09,nan,nan,0.11354605108499527,2.2506474461891912e-09,5.979470391048736e-11,80.0,0.0,8192,0.6806640625,0.1470947265625,0.0924072265625,0.079833984375,0.7308349609375,0.0,0.0,1.0,0.0,0.0,0.0,7.450580596923828e-09,1.4140368875814602e-09,0.2791304588317871,1.0,0.25,0.25,0.25,0.25,0.5742306113243103
799047168.0,1.0,0.08777938038110733,1.09855069485576e-10,nan,nan,0.08777938038110733,1.09855069485576e-10,5.979470391048736e-11,80.0,0.0,8192,0.65771484375,0.1683349609375,0.0947265625,0.0792236328125,0.734130859375,0.0,0.0,1.0,0.0,0.0,0.0,3.725290298461914e-09,1.1975771485595033e-09,0.40869566798210144,1.0,0.25,0.25,0.25,0.25,0.6714242696762085
276212640.0,1.0,0.07074273377656937,2.5611693321714313e-10,nan,nan,0.07074273377656937,2.5611693321714313e-10,5.979470391048736e-11,80.0,0.0,8192,0.6409912109375,0.168701171875,0.10400390625,0.0863037109375,0.734130859375,0.0,0.0,1.0,0.0,0.0,0.0,3.725290298461914e-09,1.0158487384615e-09,0.5382608771324158,1.0,0.25,0.25,0.25,0.25,0.7464305758476257
25955452.0,1.0,0.05792633444070816,2.231759888005058e-09,nan,nan,0.05792633444070816,2.231759888005058e-09,5.979470391048736e-11,80.0,0.0,8192,0.6136474609375,0.180419921875,0.10595703125,0.0999755859375,0.730224609375,0.0,0.0,1.0,0.0,0.0,0.0,3.725290298461914e-09,9.343352758151013e-10,0.6678261160850525,1.0,0.25,0.25,0.25,0.25,0.8043148517608643
45818712.0,1.0,0.04807325452566147,1.0492057223032702e-09,nan,nan,0.04807325452566147,1.0492057223032702e-09,5.979470391048736e-11,80.0,0.0,8192,0.5972900390625,0.1842041015625,0.114990234375,0.103515625,0.7232666015625,0.0,0.0,1.0,0.0,0.0,0.0,3.725290298461914e-09,8.149640962074045e-10,0.7973913550376892,1.0,0.25,0.25,0.25,0.25,0.848985493183136
17321754.0,1.0,0.04016592353582382,2.3188138076335463e-09,nan,nan,0.04016592353582382,2.3188138076335463e-09,0.6800487041473389,80.0,0.0,8192,0.5830078125,0.1927490234375,0.1146240234375,0.109619140625,0.7236328125,7.995595296961255e-10,0.0,0.107666015625,0.533935546875,0.3583984375,0.0,2.7939677238464355e-09,7.509015631512739e-10,0.9269565939903259,1.0,0.25,0.25,0.25,0.25,0.8834587335586548
13855705.0,1.0,0.033520400524139404,2.4192490233332364e-09,nan,nan,0.033520400524139404,2.4192490233332364e-09,0.4885457754135132,80.0,0.0,8192,0.561767578125,0.1954345703125,0.1187744140625,0.1240234375,0.7099609375,3.9676706364843994e-10,0.0,0.5888671875,0.0,0.0,0.4111328125,1.862645149230957e-09,6.236007266124943e-10,1.0565217733383179,1.0,0.25,0.25,0.25,0.25,0.9100624322891235
28417198.0,1.0,0.02796313725411892,9.840216419476633e-10,nan,nan,0.02796313725411892,9.840216419476633e-10,5.979470391048736e-11,80.0,0.0,8192,0.5526123046875,0.1981201171875,0.124755859375,0.12451171875,0.707275390625,0.0,0.0,1.0,0.0,0.0,0.0,1.862645149230957e-09,5.738058916904265e-10,1.1860870122909546,1.0,0.25,0.25,0.25,0.25,0.9305931925773621
