beta_max,beta_mean,beta_min,loss,mcl_e_best,mcl_e_mean,ramp,step,teacher_entropy_usage,usage_0,usage_1,usage_2,usage_3
80.0,80.0,80.0,0.01539986114948988,0.01539986114948988,0.015399863943457603,1.0,53500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.016922246664762497,0.016922246664762497,0.016922246664762497,1.0,54000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.012819942086935043,0.012819942086935043,0.012819943949580193,1.0,54500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.013718905858695507,0.013718905858695507,0.013718905858695507,1.0,55000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.012235121801495552,0.012235119938850403,0.012235119938850403,1.0,55500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.014084912836551666,0.014084912836551666,0.014084912836551666,1.0,56000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.012996029108762741,0.012996028177440166,0.01299603097140789,1.0,56500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.01396811194717884,0.01396811194717884,0.01396811194717884,1.0,57000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.01425094436854124,0.014250943437218666,0.01425094436854124,1.0,57500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.013196812942624092,0.013196812942624092,0.013196813873946667,1.0,58000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.013270359486341476,0.013270358555018902,0.013270359486341476,1.0,58500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.012779118493199348,0.012779118493199348,0.012779118493199348,1.0,59000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.013325294479727745,0.013325294479727745,0.013325294479727745,1.0,59500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.012421432882547379,0.012421432882547379,0.012421434745192528,1.0,60000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.012304193340241909,0.012304193340241909,0.012304193340241909,1.0,60500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.015593837015330791,0.015593837015330791,0.015593837015330791,1.0,61000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.013231279328465462,0.013231277465820312,0.013231280259788036,1.0,61500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.0148567333817482,0.014856732450425625,0.0148567333817482,1.0,62000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.012983809225261211,0.012983808293938637,0.012983809225261211,1.0,62500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.010893400758504868,0.010893400758504868,0.010893402621150017,1.0,63000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.01619747094810009,0.01619747094810009,0.01619747281074524,1.0,63500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.013989648781716824,0.013989647850394249,0.013989648781716824,1.0,64000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.016715381294488907,0.016715379431843758,0.016715379431843758,1.0,64500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.01506127417087555,0.01506127417087555,0.01506127417087555,1.0,65000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.013508307747542858,0.013508306816220284,0.013508306816220284,1.0,65500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.013406552374362946,0.013406551443040371,0.013406552374362946,1.0,66000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.012151410803198814,0.012151410803198814,0.012151410803198814,1.0,66500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.01387571170926094,0.01387571170926094,0.01387571357190609,1.0,67000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.015800312161445618,0.01580031029880047,0.01580031029880047,1.0,67500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.01233651302754879,0.01233651302754879,0.01233651302754879,1.0,68000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.017101861536502838,0.017101861536502838,0.017101861536502838,1.0,68500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.014687704853713512,0.014687704853713512,0.014687704853713512,1.0,69000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.013120788149535656,0.013120787218213081,0.013120788149535656,1.0,69500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.01572301611304283,0.01572301611304283,0.01572301611304283,1.0,70000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.01689739339053631,0.01689739339053631,0.01689739339053631,1.0,70500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.013607489876449108,0.013607488945126534,0.013607489876449108,1.0,71000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.01320075523108244,0.01320075523108244,0.013200756162405014,1.0,71500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.015286199748516083,0.015286199748516083,0.015286199748516083,1.0,72000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.014749236404895782,0.014749236404895782,0.014749236404895782,1.0,72500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.012743435800075531,0.012743435800075531,0.012743435800075531,1.0,73000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.01579093560576439,0.01579093560576439,0.01579093560576439,1.0,73500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.015122339129447937,0.015122339129447937,0.015122340992093086,1.0,74000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.015718959271907806,0.015718959271907806,0.015718962997198105,1.0,74500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.01719827763736248,0.01719827763736248,0.01719827950000763,1.0,75000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.015414878726005554,0.01541487779468298,0.015414878726005554,1.0,75500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.012924677692353725,0.01292467676103115,0.0129246786236763,1.0,76000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.015764795243740082,0.015764795243740082,0.015764795243740082,1.0,76500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.012722810730338097,0.012722810730338097,0.012722810730338097,1.0,77000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.01564137637615204,0.01564137637615204,0.01564137637615204,1.0,77500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.01291800569742918,0.01291800569742918,0.01291800569742918,1.0,78000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.01501765102148056,0.01501765102148056,0.01501765102148056,1.0,78500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.014034132473170757,0.014034131541848183,0.014034131541848183,1.0,79000,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.014629168435931206,0.014629168435931206,0.014629168435931206,1.0,79500,1.0,0.25,0.25,0.25,0.25
80.0,80.0,80.0,0.013408373109996319,0.013408373109996319,0.013408373109996319,1.0,80000,1.0,0.25,0.25,0.25,0.25
